"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer"
"","null","html-keyboard-response","42","2027260","0.0-15.0-0.1","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","468.84500002488494","sequential-stimulus-presentation-old","43","2028243","0.0-15.0-1.1","SS1618365373880","trial","","40","500","968.8450000248849","images/stimuli/spore_stims/simple_08_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","self_paced","","3","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_a.gif","","",""
"","null","html-keyboard-response","44","2029264","0.0-15.0-0.2","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","730.4650000296533","sequential-stimulus-presentation-old","45","2030507","0.0-15.0-1.2","SS1618365373880","trial","","40","500","1230.4650000296533","images/stimuli/spore_stims/simple_08_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","self_paced","","3","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_a.gif","","",""
"","null","html-keyboard-response","46","2031534","0.0-15.0-0.3","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","945.9550000028685","sequential-stimulus-presentation-old","47","2032987","0.0-15.0-1.3","SS1618365373880","trial","","40","500","1445.9550000028685","images/stimuli/spore_stims/simple_08_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","self_paced","","3","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_a.gif","","",""
"","null","html-keyboard-response","48","2034028","0.0-15.0-0.4","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","909.1050000861287","sequential-stimulus-presentation-old","49","2035445","0.0-15.0-1.4","SS1618365373880","trial","","40","500","1409.1050000861287","images/stimuli/spore_stims/simple_08_A_b.gif","images/stimuli/spore_stims/simple_04_A_a.gif","self_paced","","3","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_a.gif","","",""
"","2591.5999999269843","survey-multi-choice","50","2038041","0.0-16.0","SS1618365373880","math_question","","","","","","","","","","","","{""Q0"":""5""}","[0]","5"
"","null","html-keyboard-response","51","2039129","0.0-17.0-0.0","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","548.064999980852","sequential-stimulus-presentation-old","52","2044692","0.0-17.0-1.0","SS1618365373880","trial","","40","500","1048.064999980852","images/stimuli/spore_stims/simple_12_A_a.gif","images/stimuli/spore_stims/simple_06_A_b.gif","forced_long","","4","simple_dissimilar","images/stimuli/spore_stims/simple_06_A_b.gif","","",""
"","null","html-keyboard-response","53","2045944","0.0-17.0-0.1","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","536.4699999336153","sequential-stimulus-presentation-old","54","2046988","0.0-17.0-1.1","SS1618365373880","trial","","40","500","1036.4699999336153","images/stimuli/spore_stims/simple_12_A_a.gif","images/stimuli/spore_stims/simple_06_A_b.gif","forced_long","","4","simple_dissimilar","images/stimuli/spore_stims/simple_12_A_a.gif","","",""
"","null","html-keyboard-response","55","2048215","0.0-17.0-0.2","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","906.8749999860302","sequential-stimulus-presentation-old","56","2049628","0.0-17.0-1.2","SS1618365373880","trial","","40","500","1406.8749999860302","images/stimuli/spore_stims/simple_12_A_a.gif","images/stimuli/spore_stims/simple_06_A_b.gif","forced_long","","4","simple_dissimilar","images/stimuli/spore_stims/simple_06_A_b.gif","","",""
"","null","html-keyboard-response","57","2050631","0.0-17.0-0.3","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","463.4150000056252","sequential-stimulus-presentation-old","58","2051604","0.0-17.0-1.3","SS1618365373880","trial","","40","500","963.4150000056252","images/stimuli/spore_stims/simple_12_A_a.gif","images/stimuli/spore_stims/simple_06_A_b.gif","forced_long","","4","simple_dissimilar","images/stimuli/spore_stims/simple_12_A_a.gif","","",""
"","3753.1850000377744","survey-multi-choice","59","2055362","0.0-18.0","SS1618365373880","math_question","","","","","","","","","","","","{""Q0"":""11""}","[0]","11"
"","null","html-keyboard-response","60","2056235","0.0-19.0-0.0","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","10065.915000042878","sequential-stimulus-presentation-old","61","2071316","0.0-19.0-1.0","SS1618365373880","trial","","40","500","10565.915000042878","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_long","","5","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","",""
"","null","html-keyboard-response","62","2072255","0.0-19.0-0.1","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","572.844999958761","sequential-stimulus-presentation-old","63","2073340","0.0-19.0-1.1","SS1618365373880","trial","","40","500","1072.844999958761","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_long","","5","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","",""
"","null","html-keyboard-response","64","2074461","0.0-19.0-0.2","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","1169.7399999247864","sequential-stimulus-presentation-old","65","2076140","0.0-19.0-1.2","SS1618365373880","trial","","40","500","1669.7399999247864","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_long","","5","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","",""
"","null","html-keyboard-response","66","2077039","0.0-19.0-0.3","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","905.0699999788776","sequential-stimulus-presentation-old","67","2078452","0.0-19.0-1.3","SS1618365373880","trial","","40","500","1405.0699999788776","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_long","","5","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","",""
"","null","html-keyboard-response","68","2079267","0.0-19.0-0.4","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","1118.845000048168","sequential-stimulus-presentation-old","69","2080900","0.0-19.0-1.4","SS1618365373880","trial","","40","500","1618.845000048168","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_long","","5","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","",""
"","null","html-keyboard-response","70","2081990","0.0-19.0-0.5","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","927.555000060238","sequential-stimulus-presentation-old","71","2083426","0.0-19.0-1.5","SS1618365373880","trial","","40","500","1427.555000060238","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_long","","5","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","",""
"","2924.6949999360368","survey-multi-choice","72","2086354","0.0-20.0","SS1618365373880","math_question","","","","","","","","","","","","{""Q0"":""9""}","[0]","9"
"","null","html-keyboard-response","73","2087212","0.0-21.0-0.0","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","746.0349999601021","sequential-stimulus-presentation-old","74","2088467","0.0-21.0-1.0","SS1618365373880","trial","","40","500","1246.0349999601021","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","self_paced","","6","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_a.gif","","",""
"","null","html-keyboard-response","75","2089704","0.0-21.0-0.1","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","406.4749999670312","sequential-stimulus-presentation-old","76","2090620","0.0-21.0-1.1","SS1618365373880","trial","","40","500","906.4749999670312","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","self_paced","","6","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_a.gif","","",""
"","null","html-keyboard-response","77","2091458","0.0-21.0-0.2","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","1216.880000079982","sequential-stimulus-presentation-old","78","2093187","0.0-21.0-1.2","SS1618365373880","trial","","40","500","1716.880000079982","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","self_paced","","6","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_a.gif","","",""
"","null","html-keyboard-response","79","2094119","0.0-21.0-0.3","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","493.1850000284612","sequential-stimulus-presentation-old","80","2095124","0.0-21.0-1.3","SS1618365373880","trial","","40","500","993.1850000284612","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","self_paced","","6","complex_dissimilar","images/stimuli/spore_stims/complex_18_A_b.gif","","",""
"","null","html-keyboard-response","81","2096383","0.0-21.0-0.4","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","614.5650000544265","sequential-stimulus-presentation-old","82","2097515","0.0-21.0-1.4","SS1618365373880","trial","","40","500","1114.5650000544265","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","self_paced","","6","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_a.gif","","",""
"","null","html-keyboard-response","83","2098752","0.0-21.0-0.5","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","731.6899999277666","sequential-stimulus-presentation-old","84","2099996","0.0-21.0-1.5","SS1618365373880","trial","","40","500","1231.6899999277666","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_11_A_a.gif","self_paced","","6","complex_dissimilar","images/stimuli/spore_stims/complex_11_A_a.gif","","",""
"","3455.790000036359","survey-multi-choice","85","2103457","0.0-22.0","SS1618365373880","math_question","","","","","","","","","","","","{""Q0"":""3""}","[0]","3"
"","null","html-keyboard-response","86","2104684","0.0-23.0-0.0","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","401.95000008679926","sequential-stimulus-presentation-old","87","2105596","0.0-23.0-1.0","SS1618365373880","trial","","40","500","901.9500000867993","images/stimuli/spore_stims/complex_02_A_b.gif","images/stimuli/spore_stims/complex_04_A_a.gif","self_paced","","7","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","","",""
"","null","html-keyboard-response","88","2106770","0.0-23.0-0.1","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","635.5100000509992","sequential-stimulus-presentation-old","89","2107915","0.0-23.0-1.1","SS1618365373880","trial","","40","500","1135.5100000509992","images/stimuli/spore_stims/complex_02_A_b.gif","images/stimuli/spore_stims/complex_04_A_a.gif","self_paced","","7","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","","",""
"","null","html-keyboard-response","90","2108934","0.0-23.0-0.2","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","1056.5750000532717","sequential-stimulus-presentation-old","91","2110499","0.0-23.0-1.2","SS1618365373880","trial","","40","500","1556.5750000532717","images/stimuli/spore_stims/complex_02_A_b.gif","images/stimuli/spore_stims/complex_04_A_a.gif","self_paced","","7","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","","",""
"","null","html-keyboard-response","92","2111373","0.0-23.0-0.3","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","287.23999997600913","sequential-stimulus-presentation-old","93","2112170","0.0-23.0-1.3","SS1618365373880","trial","","40","500","787.2399999760091","images/stimuli/spore_stims/complex_02_A_b.gif","images/stimuli/spore_stims/complex_04_A_a.gif","self_paced","","7","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_b.gif","","",""
"","null","html-keyboard-response","94","2113221","0.0-23.0-0.4","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","833.6500000441447","sequential-stimulus-presentation-old","95","2114563","0.0-23.0-1.4","SS1618365373880","trial","","40","500","1333.6500000441447","images/stimuli/spore_stims/complex_02_A_b.gif","images/stimuli/spore_stims/complex_04_A_a.gif","self_paced","","7","complex_dissimilar","images/stimuli/spore_stims/complex_02_A_b.gif","","",""
"","2312.4500000849366","survey-multi-choice","96","2116882","0.0-24.0","SS1618365373880","math_question","","","","","","","","","","","","{""Q0"":""9""}","[0]","9"
"","null","html-keyboard-response","97","2117746","0.0-25.0-0.0","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","591.234999941662","sequential-stimulus-presentation-old","98","2118411","0.0-25.0-1.0","SS1618365373880","trial","","40","500","1091.234999941662","images/stimuli/spore_stims/simple_05_A_b.gif","images/stimuli/spore_stims/simple_07_A_a.gif","forced_short","","8","simple_dissimilar","images/stimuli/spore_stims/simple_07_A_a.gif","","",""
"","null","html-keyboard-response","99","2119325","0.0-25.0-0.1","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","1.1550000635907054","sequential-stimulus-presentation-old","100","2119835","0.0-25.0-1.1","SS1618365373880","trial","","40","500","501.1550000635907","images/stimuli/spore_stims/simple_05_A_b.gif","images/stimuli/spore_stims/simple_07_A_a.gif","forced_short","","8","simple_dissimilar","images/stimuli/spore_stims/simple_07_A_a.gif","","",""
"","null","html-keyboard-response","101","2120661","0.0-25.0-0.2","SS1618365373880","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
