"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer"
"","null","html-keyboard-response","20","224060","0.0-11.0-0.1","SS1618365665480","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","25767.58999999994","sequential-stimulus-presentation-old","21","250331","0.0-11.0-1.1","SS1618365665480","trial","","40","500","26267.58999999994","images/stimuli/spore_stims/complex_05_A_b.gif","images/stimuli/spore_stims/complex_09_A_a.gif","forced_long","","1","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_a.gif","","",""
"","null","html-keyboard-response","22","251557","0.0-11.0-0.2","SS1618365665480","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","5609.6449999999895","sequential-stimulus-presentation-old","23","257671","0.0-11.0-1.2","SS1618365665480","trial","","40","500","6109.6449999999895","images/stimuli/spore_stims/complex_05_A_b.gif","images/stimuli/spore_stims/complex_09_A_a.gif","forced_long","","1","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_b.gif","","",""
"","null","html-keyboard-response","24","258904","0.0-11.0-0.3","SS1618365665480","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","3299.0400000000955","sequential-stimulus-presentation-old","25","262707","0.0-11.0-1.3","SS1618365665480","trial","","40","500","3799.0400000000955","images/stimuli/spore_stims/complex_05_A_b.gif","images/stimuli/spore_stims/complex_09_A_a.gif","forced_long","","1","complex_dissimilar","images/stimuli/spore_stims/complex_05_A_b.gif","","",""
"","3386.829999999958","survey-multi-choice","26","266096","0.0-12.0","SS1618365665480","math_question","","","","","","","","","","","","{""Q0"":""9""}","[0]","9"
"","null","html-keyboard-response","27","267154","0.0-13.0-0.0","SS1618365665480","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","1278.3750000001164","sequential-stimulus-presentation-old","28","268488","0.0-13.0-1.0","SS1618365665480","trial","","40","500","1778.3750000001164","images/stimuli/spore_stims/simple_17_A_a.gif","images/stimuli/spore_stims/simple_16_A_b.gif","forced_short","","2","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_b.gif","","",""
"","null","html-keyboard-response","29","269758","0.0-13.0-0.1","SS1618365665480","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","4045.699999999895","sequential-stimulus-presentation-old","30","274308","0.0-13.0-1.1","SS1618365665480","trial","","40","500","4545.699999999895","images/stimuli/spore_stims/simple_17_A_a.gif","images/stimuli/spore_stims/simple_16_A_b.gif","forced_short","","2","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_b.gif","","",""
"","null","html-keyboard-response","31","275367","0.0-13.0-0.2","SS1618365665480","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","2111.4099999999744","sequential-stimulus-presentation-old","32","277983","0.0-13.0-1.2","SS1618365665480","trial","","40","500","2611.4099999999744","images/stimuli/spore_stims/simple_17_A_a.gif","images/stimuli/spore_stims/simple_16_A_b.gif","forced_short","","2","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_b.gif","","",""
"","null","html-keyboard-response","33","279087","0.0-13.0-0.3","SS1618365665480","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","1679.8699999999371","sequential-stimulus-presentation-old","34","281271","0.0-13.0-1.3","SS1618365665480","trial","","40","500","2179.869999999937","images/stimuli/spore_stims/simple_17_A_a.gif","images/stimuli/spore_stims/simple_16_A_b.gif","forced_short","","2","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_b.gif","","",""
"","null","html-keyboard-response","35","282479","0.0-13.0-0.4","SS1618365665480","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","151.47000000003027","sequential-stimulus-presentation-old","36","283135","0.0-13.0-1.4","SS1618365665480","trial","","40","500","651.4700000000303","images/stimuli/spore_stims/simple_17_A_a.gif","images/stimuli/spore_stims/simple_16_A_b.gif","forced_short","","2","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_b.gif","","",""
"","8496.815000000002","survey-multi-choice","37","291634","0.0-14.0","SS1618365665480","math_question","","","","","","","","","","","","{""Q0"":""15""}","[0]","15"
"","null","html-keyboard-response","38","292701","0.0-15.0-0.0","SS1618365665480","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","14625.834999999846","sequential-stimulus-presentation-old","39","312331","0.0-15.0-1.0","SS1618365665480","trial","","40","500","15125.834999999846","images/stimuli/spore_stims/simple_01_A_a.gif","images/stimuli/spore_stims/simple_13_A_b.gif","forced_long","","3","simple_dissimilar","images/stimuli/spore_stims/simple_13_A_b.gif","","",""
"","null","html-keyboard-response","40","313392","0.0-15.0-0.1","SS1618365665480","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","3511.29999999993","sequential-stimulus-presentation-old","41","317407","0.0-15.0-1.1","SS1618365665480","trial","","40","500","4011.29999999993","images/stimuli/spore_stims/simple_01_A_a.gif","images/stimuli/spore_stims/simple_13_A_b.gif","forced_long","","3","simple_dissimilar","images/stimuli/spore_stims/simple_13_A_b.gif","","",""
"","null","html-keyboard-response","42","318277","0.0-15.0-0.2","SS1618365665480","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
