"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":9886.90000004135}]","9888.150000013411","instructions","0","9890","0.0-0.0","SS1618435650224","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":17994.824999943376},{""page_index"":1,""viewing_time"":8832.129999995232}]","26827.249999856576","instructions","1","38720","0.0-1.0","SS1618435650224","instructions","","","","","","","","","","","","","","","",""
"","10298.389999894425","sequential-stimulus-presentation-old","2","49522","0.0-2.0","SS1618435650224","","","40","500","10798.389999894425","null","null","self_paced","","","","","","","","",""
"","13234.009999781847","sequential-stimulus-presentation-old","3","63273","0.0-3.0","SS1618435650224","","","40","500","13734.009999781847","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":18445.98999992013}]","18446.299999952316","instructions","4","81720","0.0-4.0","SS1618435650224","instructions","","","","","","","","","","","","","","","",""
"","4098.55500003323","sequential-stimulus-presentation-old","5","90822","0.0-5.0","SS1618435650224","","","40","500","4598.55500003323","null","null","forced_long","","","","","","","","",""
"","7553.800000110641","sequential-stimulus-presentation-old","6","98428","0.0-6.0","SS1618435650224","","","40","50","7603.800000110641","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6994.540000101551}]","6994.815000100061","instructions","7","105424","0.0-7.0","SS1618435650224","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":9462.365000043064},{""page_index"":1,""viewing_time"":15679.694999940693},{""page_index"":2,""viewing_time"":11752.175000030547},{""page_index"":3,""viewing_time"":1623.9000000059605},{""page_index"":4,""viewing_time"":1360.0500000175089}]","39878.4750001505","instructions","8","145304","0.0-8.0","SS1618435650224","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","146262","0.0-9.0-0.0","SS1618435650224","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1265.0549998506904","sequential-stimulus-presentation-old","10","152537","0.0-9.0-1.0","SS1618435650224","trial","","40","500","1765.0549998506904","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_18_A_b.gif","forced_long","","0","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_b.gif","","","","",""
"","null","html-keyboard-response","11","153452","0.0-9.0-0.1","SS1618435650224","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1322.4250001367182","sequential-stimulus-presentation-old","12","155277","0.0-9.0-1.1","SS1618435650224","trial","","40","500","1822.4250001367182","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_18_A_b.gif","forced_long","","0","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_b.gif","","","","",""
"","null","html-keyboard-response","13","156271","0.0-9.0-0.2","SS1618435650224","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5417.084999848157","sequential-stimulus-presentation-old","14","162192","0.0-9.0-1.2","SS1618435650224","trial","","40","500","5917.084999848157","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_18_A_b.gif","forced_long","","0","simple_dissimilar","images/stimuli/spore_stims/simple_02_A_a.gif","","","","",""
"","null","html-keyboard-response","15","163132","0.0-9.0-0.3","SS1618435650224","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6426.990000065416","sequential-stimulus-presentation-old","16","170063","0.0-9.0-1.3","SS1618435650224","trial","","40","500","6926.990000065416","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_18_A_b.gif","forced_long","","0","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_b.gif","","","","",""
"","null","html-keyboard-response","17","171052","0.0-9.0-0.4","SS1618435650224","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4179.500000085682","sequential-stimulus-presentation-old","18","175736","0.0-9.0-1.4","SS1618435650224","trial","","40","500","4679.500000085682","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_18_A_b.gif","forced_long","","0","simple_dissimilar","images/stimuli/spore_stims/simple_02_A_a.gif","","","","",""
"","null","html-keyboard-response","19","176775","0.0-9.0-0.5","SS1618435650224","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3188.6349997948855","sequential-stimulus-presentation-old","20","180468","0.0-9.0-1.5","SS1618435650224","trial","","40","500","3688.6349997948855","images/stimuli/spore_stims/simple_02_A_a.gif","images/stimuli/spore_stims/simple_18_A_b.gif","forced_long","","0","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_b.gif","","","","",""
"","5736.104999901727","survey-multi-choice","21","186208","0.0-10.0","SS1618435650224","math_question","","","","","","","","","","","","{""Q0"":""8""}","[0]","8","",""
"","null","html-keyboard-response","22","187028","0.0-11.0-0.0","SS1618435650224","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4591.890000039712","sequential-stimulus-presentation-old","23","191674","0.0-11.0-1.0","SS1618435650224","trial","","40","500","5091.890000039712","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_01_A_b.gif","forced_short","","1","complex_dissimilar","images/stimuli/spore_stims/complex_01_A_b.gif","","","","",""
"","null","html-keyboard-response","24","192662","0.0-11.0-0.1","SS1618435650224","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","13469.329999992624","sequential-stimulus-presentation-old","25","206635","0.0-11.0-1.1","SS1618435650224","trial","","40","500","13969.329999992624","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_01_A_b.gif","forced_short","","1","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_a.gif","","","","",""
"","null","html-keyboard-response","26","207830","0.0-11.0-0.2","SS1618435650224","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","13191.22499995865","sequential-stimulus-presentation-old","27","221525","0.0-11.0-1.2","SS1618435650224","trial","","40","500","13691.22499995865","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_01_A_b.gif","forced_short","","1","complex_dissimilar","images/stimuli/spore_stims/complex_01_A_b.gif","","","","",""
"","null","html-keyboard-response","28","222557","0.0-11.0-0.3","SS1618435650224","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3375.874999910593","sequential-stimulus-presentation-old","29","226438","0.0-11.0-1.3","SS1618435650224","trial","","40","500","3875.874999910593","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_01_A_b.gif","forced_short","","1","complex_dissimilar","images/stimuli/spore_stims/complex_01_A_b.gif","","","","",""
"","null","html-keyboard-response","30","227365","0.0-11.0-0.4","SS1618435650224","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1678.8600001018494","sequential-stimulus-presentation-old","31","229547","0.0-11.0-1.4","SS1618435650224","trial","","40","500","2178.8600001018494","images/stimuli/spore_stims/complex_14_A_a.gif","images/stimuli/spore_stims/complex_01_A_b.gif","forced_short","","1","complex_dissimilar","images/stimuli/spore_stims/complex_01_A_b.gif","","","","",""
"","4433.549999957904","survey-multi-choice","32","233984","0.0-12.0","SS1618435650224","math_question","","","","","","","","","","","","{""Q0"":""8""}","[0]","8","",""
"","null","html-keyboard-response","33","235185","0.0-13.0-0.0","SS1618435650224","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1875.389999942854","sequential-stimulus-presentation-old","34","237115","0.0-13.0-1.0","SS1618435650224","trial","","40","500","2375.389999942854","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_03_A_a.gif","forced_short","","2","simple_dissimilar","images/stimuli/spore_stims/simple_03_A_a.gif","","","","",""
"","null","html-keyboard-response","35","238109","0.0-13.0-0.1","SS1618435650224","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3740.084999939427","sequential-stimulus-presentation-old","36","242353","0.0-13.0-1.1","SS1618435650224","trial","","40","500","4240.084999939427","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_03_A_a.gif","forced_short","","2","simple_dissimilar","images/stimuli/spore_stims/simple_04_A_b.gif","","","","",""
"","null","html-keyboard-response","37","243310","0.0-13.0-0.2","SS1618435650224","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","7878.78999998793","sequential-stimulus-presentation-old","38","251693","0.0-13.0-1.2","SS1618435650224","trial","","40","500","8378.78999998793","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_03_A_a.gif","forced_short","","2","simple_dissimilar","images/stimuli/spore_stims/simple_03_A_a.gif","","","","",""
"","null","html-keyboard-response","39","252757","0.0-13.0-0.3","SS1618435650224","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
