"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":2743.5900000855327}]","2743.8000002875924","instructions","0","2744","0.0-0.0","SS1618365562889","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2084.834999870509},{""page_index"":1,""viewing_time"":5837.065000087023}]","7922.059999778867","instructions","1","13310","0.0-1.0","SS1618365562889","instructions","","","","","","","","","","","","","","","",""
"","6330.075000412762","sequential-stimulus-presentation-old","2","20152","0.0-2.0","SS1618365562889","","","40","500","6830.075000412762","null","null","self_paced","","","","","","","","",""
"","4773.369999602437","sequential-stimulus-presentation-old","3","25426","0.0-3.0","SS1618365562889","","","40","500","5273.369999602437","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":9788.389999885112}]","9788.559999782592","instructions","4","35216","0.0-4.0","SS1618365562889","instructions","","","","","","","","","","","","","","","",""
"","1368.300000205636","sequential-stimulus-presentation-old","5","41587","0.0-5.0","SS1618365562889","","","40","500","1868.300000205636","null","null","forced_long","","","","","","","","",""
"","10347.644999623299","sequential-stimulus-presentation-old","6","51995","0.0-6.0","SS1618365562889","","","40","50","10397.644999623299","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1849.1949997842312}]","1849.320000037551","instructions","7","53845","0.0-7.0","SS1618365562889","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1005.3650001063943},{""page_index"":1,""viewing_time"":2063.0499999970198},{""page_index"":2,""viewing_time"":1228.9049997925758},{""page_index"":3,""viewing_time"":1775.1199998892844},{""page_index"":4,""viewing_time"":966.990000102669}]","7039.580000098795","instructions","8","60885","0.0-8.0","SS1618365562889","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","62083","0.0-9.0-0.0","SS1618365562889","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","28459.695000201464","sequential-stimulus-presentation-old","10","91051","0.0-9.0-1.0","SS1618365562889","trial","","40","500","28959.695000201464","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_19_A_b.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_b.gif","","","","",""
"","null","html-keyboard-response","11","91897","0.0-9.0-0.1","SS1618365562889","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2704.949999693781","sequential-stimulus-presentation-old","12","95114","0.0-9.0-1.1","SS1618365562889","trial","","40","500","3204.949999693781","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_19_A_b.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_b.gif","","","","",""
"","null","html-keyboard-response","13","95947","0.0-9.0-0.2","SS1618365562889","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","927.8600001707673","sequential-stimulus-presentation-old","14","97378","0.0-9.0-1.2","SS1618365562889","trial","","40","500","1427.8600001707673","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_19_A_b.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_b.gif","","","","",""
"","null","html-keyboard-response","15","98597","0.0-9.0-0.3","SS1618365562889","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","194.64999996125698","sequential-stimulus-presentation-old","16","99306","0.0-9.0-1.3","SS1618365562889","trial","","40","500","694.649999961257","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_19_A_b.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_b.gif","","","","",""
"","null","html-keyboard-response","17","100480","0.0-9.0-0.4","SS1618365562889","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","433.51999996230006","sequential-stimulus-presentation-old","18","101427","0.0-9.0-1.4","SS1618365562889","trial","","40","500","933.5199999623001","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_19_A_b.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_b.gif","","","","",""
"","null","html-keyboard-response","19","102251","0.0-9.0-0.5","SS1618365562889","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","358.52500004693866","sequential-stimulus-presentation-old","20","103123","0.0-9.0-1.5","SS1618365562889","trial","","40","500","858.5250000469387","images/stimuli/spore_stims/complex_12_A_a.gif","images/stimuli/spore_stims/complex_19_A_b.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_b.gif","","","","",""
"","4083.9149998500943","survey-multi-choice","21","107208","0.0-10.0","SS1618365562889","math_question","","","","","","","","","","","","{""Q0"":""7""}","[0]","7","",""
"","null","html-keyboard-response","22","108370","0.0-11.0-0.0","SS1618365562889","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","11227.115000132471","sequential-stimulus-presentation-old","23","120099","0.0-11.0-1.0","SS1618365562889","trial","","40","500","11727.115000132471","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_14_A_a.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_a.gif","","","","",""
"","null","html-keyboard-response","24","121245","0.0-11.0-0.1","SS1618365562889","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","456.2900001183152","sequential-stimulus-presentation-old","25","122210","0.0-11.0-1.1","SS1618365562889","trial","","40","500","956.2900001183152","images/stimuli/spore_stims/simple_04_A_b.gif","images/stimuli/spore_stims/simple_14_A_a.gif","self_paced","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_a.gif","","","","",""
