"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":24223.570000001928}]","24224.62500000256","instructions","0","24227","0.0-0.0","SS1618435644758","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":47211.349999997765},{""page_index"":1,""viewing_time"":5477.97000000719}]","52689.67500000144","instructions","1","79749","0.0-1.0","SS1618435644758","instructions","","","","","","","","","","","","","","","",""
"","6041.49000000325","sequential-stimulus-presentation-old","2","86295","0.0-2.0","SS1618435644758","","","40","500","6541.49000000325","null","null","self_paced","","","","","","","","",""
"","36866.84000000241","sequential-stimulus-presentation-old","3","123668","0.0-3.0","SS1618435644758","","","40","500","37366.84000000241","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":20796.904999995604}]","20797.294999996666","instructions","4","144466","0.0-4.0","SS1618435644758","instructions","","","","","","","","","","","","","","","",""
"","476.69500001939014","sequential-stimulus-presentation-old","5","149945","0.0-5.0","SS1618435644758","","","40","500","976.6950000193901","null","null","forced_long","","","","","","","","",""
"","7440.694999997504","sequential-stimulus-presentation-old","6","157439","0.0-6.0","SS1618435644758","","","40","50","7490.694999997504","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2990.335000009509}]","2990.844999992987","instructions","7","160431","0.0-7.0","SS1618435644758","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":7988.455000013346},{""page_index"":1,""viewing_time"":8794.954999990296},{""page_index"":2,""viewing_time"":4472.399999998743},{""page_index"":3,""viewing_time"":1294.9099999968894},{""page_index"":4,""viewing_time"":1107.7300000179093}]","23658.889999991516","instructions","8","184092","0.0-8.0","SS1618435644758","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","185141","0.0-9.0-0.0","SS1618435644758","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","821.4550000266172","sequential-stimulus-presentation-old","10","190970","0.0-9.0-1.0","SS1618435644758","trial","","40","500","1321.4550000266172","images/stimuli/spore_stims/simple_07_A_b.gif","images/stimuli/spore_stims/simple_08_A_a.gif","forced_long","","0","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_a.gif","","","","",""
"","null","html-keyboard-response","11","191907","0.0-9.0-0.1","SS1618435644758","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","17265.849999996135","sequential-stimulus-presentation-old","12","209677","0.0-9.0-1.1","SS1618435644758","trial","","40","500","17765.849999996135","images/stimuli/spore_stims/simple_07_A_b.gif","images/stimuli/spore_stims/simple_08_A_a.gif","forced_long","","0","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_a.gif","","","","",""
"","null","html-keyboard-response","13","210540","0.0-9.0-0.2","SS1618435644758","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","6391.4999999979045","sequential-stimulus-presentation-old","14","217444","0.0-9.0-1.2","SS1618435644758","trial","","40","500","6891.4999999979045","images/stimuli/spore_stims/simple_07_A_b.gif","images/stimuli/spore_stims/simple_08_A_a.gif","forced_long","","0","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_a.gif","","","","",""
"","null","html-keyboard-response","15","218428","0.0-9.0-0.3","SS1618435644758","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
