"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":45022.00499997707}]","45022.575000009965","instructions","0","45025","0.0-0.0","SS1618365926744","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":17074.80999996187},{""page_index"":1,""viewing_time"":8024.124999996275}]","25099.434999981895","instructions","1","72128","0.0-1.0","SS1618365926744","instructions","","","","","","","","","","","","","","","",""
"","8294.504999998026","sequential-stimulus-presentation-old","2","80927","0.0-2.0","SS1618365926744","","","40","500","8794.504999998026","null","null","self_paced","","","","","","","","",""
"","5981.249999953434","sequential-stimulus-presentation-old","3","87412","0.0-3.0","SS1618365926744","","","40","500","6481.249999953434","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":36010.614999977406}]","36011.10000000335","instructions","4","123424","0.0-4.0","SS1618365926744","instructions","","","","","","","","","","","","","","","",""
"","5249.699999985751","sequential-stimulus-presentation-old","5","133678","0.0-5.0","SS1618365926744","","","40","500","5749.699999985751","null","null","forced_long","","","","","","","","",""
"","11666.96999996202","sequential-stimulus-presentation-old","6","145398","0.0-6.0","SS1618365926744","","","40","50","11716.96999996202","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":5815.94000000041}]","5816.315000003669","instructions","7","151216","0.0-7.0","SS1618365926744","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":10662.500000034925},{""page_index"":1,""viewing_time"":13359.849999949802},{""page_index"":2,""viewing_time"":5880.035000038333},{""page_index"":3,""viewing_time"":1743.9349999767728},{""page_index"":4,""viewing_time"":1472.1649999846704}]","33119.11000002874","instructions","8","184336","0.0-8.0","SS1618365926744","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","185225","0.0-9.0-0.0","SS1618365926744","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","7213.055000000168","sequential-stimulus-presentation-old","10","197444","0.0-9.0-1.0","SS1618365926744","trial","","40","500","7713.055000000168","images/stimuli/spore_stims/simple_15_A_a.gif","images/stimuli/spore_stims/simple_01_A_b.gif","forced_long","","0","simple_dissimilar","images/stimuli/spore_stims/simple_01_A_b.gif","","","","",""
