"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":6687.550000002375}]","6688.62000000081","instructions","0","6690","0.0-0.0","SS1618435638397","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":20509.16000000143},{""page_index"":1,""viewing_time"":6419.370000003255}]","26928.76999999862","instructions","1","35628","0.0-1.0","SS1618435638397","instructions","","","","","","","","","","","","","","","",""
"","6634.4950000057","sequential-stimulus-presentation-old","2","42763","0.0-2.0","SS1618435638397","","","40","500","7134.4950000057","null","null","self_paced","","","","","","","","",""
"","6074.735000001965","sequential-stimulus-presentation-old","3","49344","0.0-3.0","SS1618435638397","","","40","500","6574.735000001965","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":29596.7149999924}]","29597.020000001066","instructions","4","78943","0.0-4.0","SS1618435638397","instructions","","","","","","","","","","","","","","","",""
"","6549.249999996391","sequential-stimulus-presentation-old","5","90498","0.0-5.0","SS1618435638397","","","40","500","7049.249999996391","null","null","forced_long","","","","","","","","",""
"","6042.279999994207","sequential-stimulus-presentation-old","6","96600","0.0-6.0","SS1618435638397","","","40","50","6092.279999994207","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3309.8299999983283}]","3310.0500000000466","instructions","7","99912","0.0-7.0","SS1618435638397","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":18068.299999999},{""page_index"":1,""viewing_time"":19494.070000000647},{""page_index"":2,""viewing_time"":8313.215000001946},{""page_index"":3,""viewing_time"":2034.8200000007637},{""page_index"":4,""viewing_time"":1359.5000000059372}]","49270.12000000104","instructions","8","149183","0.0-8.0","SS1618435638397","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","150470","0.0-9.0-0.0","SS1618435638397","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2735.164999990957","sequential-stimulus-presentation-old","10","153274","0.0-9.0-1.0","SS1618435638397","trial","","40","500","3235.164999990957","images/stimuli/spore_stims/complex_03_A_a.gif","images/stimuli/spore_stims/complex_14_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_b.gif","","","","",""
"","null","html-keyboard-response","11","154385","0.0-9.0-0.1","SS1618435638397","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","24678.729999999632","sequential-stimulus-presentation-old","12","179572","0.0-9.0-1.1","SS1618435638397","trial","","40","500","25178.729999999632","images/stimuli/spore_stims/complex_03_A_a.gif","images/stimuli/spore_stims/complex_14_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_b.gif","","","","",""
