"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","condition_num","block_number","block_type","stimulus_displayed","position_displayed"
"true","fullscreen","0","1958","0.0-0.0","SS1620492181282","","","","","","","","","","","","","",""
"","survey-text","1","5755","0.0-1.0","SS1620492181282","3794.7649999987334","{""Age"":""213"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","5942","0.0-2.0","SS1620492181282","185.30499999178573","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","16939","0.0-3.0","SS1620492181282","10994.754999992438","","<p><img src=stimuli/intro/intro2.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","131626","0.0-4.0","SS1620492181282","114686.80500000482","","<p><img src=stimuli/intro/intro3.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","5","166300","0.0-5.0","SS1620492181282","34673.895000014454","","<p><img src=stimuli/intro/intro4.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","176164","0.0-6.0","SS1620492181282","9863.450000004377","","<p><img src=stimuli/intro/intro5.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","7","186907","0.0-7.0","SS1620492181282","10742.565000022296","","<p><img src=stimuli/intro/intro6.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","206710","0.0-8.0","SS1620492181282","19801.544999994803","","<p><img src=stimuli/intro/intro7.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","9","220280","0.0-9.0","SS1620492181282","13569.910000020172","","<p><img src=stimuli/intro/intro8.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","10","220878","0.0-10.0","SS1620492181282","596.8499999726191","","<p><img src=stimuli/intro/intro9.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","instructions","11","274371","0.0-11.0","SS1620492181282","53493.465000006836","","","","[{""page_index"":0,""viewing_time"":53493.23500000173}]","","","","","","","","",""
"","video-keyboard-response","12","279051","0.0-12.0","SS1620492181282","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","13","281435","0.0-13.0-0.0","SS1620492181282","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","14","287441","0.0-13.0-1.0","SS1620492181282","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/simple_04_A.gif","right"
"","html-keyboard-response","15","289492","0.0-13.0-0.1","SS1620492181282","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","16","295500","0.0-13.0-1.1","SS1620492181282","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/simple_04_A.gif","right"
"","html-keyboard-response","17","296914","0.0-13.0-0.2","SS1620492181282","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","18","302917","0.0-13.0-1.2","SS1620492181282","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/simple_04_A.gif","right"
"","html-keyboard-response","19","304788","0.0-13.0-0.3","SS1620492181282","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","20","322027","0.0-13.0-1.3","SS1620492181282","39589.06000002753","","","40","","trial","","1000","40589.06000002753","5","0","Dev","stimuli/images/spore_stims/simple_03_A.gif","left"
"","html-keyboard-response","21","322777","0.0-14.0","SS1620492181282","748.9199999836273","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","22","327417","0.0-15.0","SS1620492181282","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","23","328510","0.0-16.0-0.0","SS1620492181282","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","24","334516","0.0-16.0-1.0","SS1620492181282","null","","","null","","trial","","1000","1000","5","1","Std","stimuli/images/spore_stims/simple_06_A.gif","left"
"","html-keyboard-response","25","335484","0.0-16.0-0.1","SS1620492181282","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
