"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","condition_num","block_number","block_type","stimulus_displayed","position_displayed"
"true","fullscreen","0","25857","0.0-0.0","SS1620860634141","","","","","","","","","","","","","",""
"","survey-text","1","46292","0.0-1.0","SS1620860634141","20431.45499995444","{""Age"":""329"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","64927","0.0-2.0","SS1620860634141","18632.884999969974","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","66525","0.0-3.0","SS1620860634141","1596.3650000048801","","<p><img src=stimuli/intro/intro2.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","105082","0.0-4.0","SS1620860634141","38555.575000005774","","<p><img src=stimuli/intro/intro3.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","5","136379","0.0-5.0","SS1620860634141","31295.8449999569","","<p><img src=stimuli/intro/intro4.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","150040","0.0-6.0","SS1620860634141","13660.374999977648","","<p><img src=stimuli/intro/intro5.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","7","157213","0.0-7.0","SS1620860634141","7172.419999958947","","<p><img src=stimuli/intro/intro6.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","186080","0.0-8.0","SS1620860634141","28865.875000017695","","<p><img src=stimuli/intro/intro7.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","9","195216","0.0-9.0","SS1620860634141","9135.239999974146","","<p><img src=stimuli/intro/intro8.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","10","195936","0.0-10.0","SS1620860634141","718.3900000527501","","<p><img src=stimuli/intro/intro9.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","instructions","11","220583","0.0-11.0","SS1620860634141","24646.869999938644","","","","[{""page_index"":0,""viewing_time"":24646.609999937937}]","","","","","","","","",""
"","video-keyboard-response","12","225277","0.0-12.0","SS1620860634141","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","13","227619","0.0-13.0-0.0","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","14","233633","0.0-13.0-1.0","SS1620860634141","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/simple_04_A.gif","left"
"","html-keyboard-response","15","234969","0.0-13.0-0.1","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","16","240974","0.0-13.0-1.1","SS1620860634141","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/simple_04_A.gif","left"
"","html-keyboard-response","17","242380","0.0-13.0-0.2","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","18","248386","0.0-13.0-1.2","SS1620860634141","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/simple_04_A.gif","left"
"","html-keyboard-response","19","249919","0.0-13.0-0.3","SS1620860634141","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","20","261861","0.0-13.0-1.3","SS1620860634141","33238.84999996517","","","40","","trial","","1000","34238.84999996517","5","0","Dev","stimuli/images/spore_stims/simple_03_A.gif","right"
"","html-keyboard-response","21","262828","0.0-14.0","SS1620860634141","965.1399999856949","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","22","267470","0.0-15.0","SS1620860634141","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","23","269648","0.0-16.0-0.0","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","24","275652","0.0-16.0-1.0","SS1620860634141","null","","","null","","trial","","1000","1000","5","1","Std","stimuli/images/spore_stims/simple_01_A.gif","right"
"","html-keyboard-response","25","276419","0.0-16.0-0.1","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","26","282422","0.0-16.0-1.1","SS1620860634141","null","","","null","","trial","","1000","1000","5","1","Std","stimuli/images/spore_stims/simple_01_A.gif","right"
"","html-keyboard-response","27","284151","0.0-16.0-0.2","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","28","290155","0.0-16.0-1.2","SS1620860634141","null","","","null","","trial","","1000","1000","5","1","Std","stimuli/images/spore_stims/simple_01_A.gif","right"
"","html-keyboard-response","29","292553","0.0-16.0-0.3","SS1620860634141","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","30","305216","0.0-16.0-1.3","SS1620860634141","34563.42499994207","","","40","","trial","","1000","35563.42499994207","5","1","Std","stimuli/images/spore_stims/simple_01_A.gif","right"
"","html-keyboard-response","31","307626","0.0-17.0","SS1620860634141","2408.2300000591204","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","32","312294","0.0-18.0","SS1620860634141","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","33","313346","0.0-19.0-0.0","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","34","319353","0.0-19.0-1.0","SS1620860634141","null","","","null","","trial","","1000","1000","5","2","Dev","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","35","320419","0.0-19.0-0.1","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","36","326424","0.0-19.0-1.1","SS1620860634141","null","","","null","","trial","","1000","1000","5","2","Dev","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","37","327615","0.0-19.0-0.2","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","38","333620","0.0-19.0-1.2","SS1620860634141","null","","","null","","trial","","1000","1000","5","2","Dev","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","39","335936","0.0-19.0-0.3","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","40","341940","0.0-19.0-1.3","SS1620860634141","null","","","null","","trial","","1000","1000","5","2","Dev","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","41","343170","0.0-19.0-0.4","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","42","349173","0.0-19.0-1.4","SS1620860634141","null","","","null","","trial","","1000","1000","5","2","Dev","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","43","350890","0.0-19.0-0.5","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","44","356896","0.0-19.0-1.5","SS1620860634141","null","","","null","","trial","","1000","1000","5","2","Dev","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","45","358070","0.0-19.0-0.6","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","46","364072","0.0-19.0-1.6","SS1620860634141","null","","","null","","trial","","1000","1000","5","2","Dev","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","47","365055","0.0-19.0-0.7","SS1620860634141","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","48","386711","0.0-19.0-1.7","SS1620860634141","72362.9400000209","","","40","","trial","","1000","73362.9400000209","5","2","Dev","stimuli/images/spore_stims/simple_05_A.gif","left"
"","html-keyboard-response","49","387767","0.0-20.0","SS1620860634141","1054.0150000015274","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","50","392430","0.0-21.0","SS1620860634141","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","51","394829","0.0-22.0-0.0","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","52","400832","0.0-22.0-1.0","SS1620860634141","null","","","null","","trial","","1000","1000","5","3","Dev","stimuli/images/spore_stims/simple_12_A.gif","left"
"","html-keyboard-response","53","401340","0.0-22.0-0.1","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","54","407348","0.0-22.0-1.1","SS1620860634141","null","","","null","","trial","","1000","1000","5","3","Dev","stimuli/images/spore_stims/simple_12_A.gif","left"
"","html-keyboard-response","55","409487","0.0-22.0-0.2","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","56","415493","0.0-22.0-1.2","SS1620860634141","null","","","null","","trial","","1000","1000","5","3","Dev","stimuli/images/spore_stims/simple_12_A.gif","left"
"","html-keyboard-response","57","417520","0.0-22.0-0.3","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","58","423525","0.0-22.0-1.3","SS1620860634141","null","","","null","","trial","","1000","1000","5","3","Dev","stimuli/images/spore_stims/simple_12_A.gif","left"
"","html-keyboard-response","59","425447","0.0-22.0-0.4","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","60","431451","0.0-22.0-1.4","SS1620860634141","null","","","null","","trial","","1000","1000","5","3","Dev","stimuli/images/spore_stims/simple_12_A.gif","left"
"","html-keyboard-response","61","433587","0.0-22.0-0.5","SS1620860634141","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","62","442936","0.0-22.0-1.5","SS1620860634141","47102.43499989156","","","40","","trial","","1000","48102.43499989156","5","3","Dev","stimuli/images/spore_stims/simple_11_A.gif","right"
"","html-keyboard-response","63","446493","0.0-23.0","SS1620860634141","3555.530000012368","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","64","451139","0.0-24.0","SS1620860634141","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","65","451920","0.0-25.0-0.0","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","66","457924","0.0-25.0-1.0","SS1620860634141","null","","","null","","trial","","1000","1000","5","4","Std","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","67","460426","0.0-25.0-0.1","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","68","466429","0.0-25.0-1.1","SS1620860634141","null","","","null","","trial","","1000","1000","5","4","Std","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","69","468408","0.0-25.0-0.2","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","70","474414","0.0-25.0-1.2","SS1620860634141","null","","","null","","trial","","1000","1000","5","4","Std","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","71","474999","0.0-25.0-0.3","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","72","481002","0.0-25.0-1.3","SS1620860634141","null","","","null","","trial","","1000","1000","5","4","Std","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","73","481906","0.0-25.0-0.4","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","74","487909","0.0-25.0-1.4","SS1620860634141","null","","","null","","trial","","1000","1000","5","4","Std","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","75","490380","0.0-25.0-0.5","SS1620860634141","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","76","502898","0.0-25.0-1.5","SS1620860634141","49974.6499999892","","","40","","trial","","1000","50974.6499999892","5","4","Std","stimuli/images/spore_stims/simple_10_A.gif","left"
"","html-keyboard-response","77","519615","0.0-26.0","SS1620860634141","16716.19499998633","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","78","524258","0.0-27.0","SS1620860634141","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","79","526421","0.0-28.0-0.0","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","80","532427","0.0-28.0-1.0","SS1620860634141","null","","","null","","trial","","1000","1000","5","5","Std","stimuli/images/spore_stims/simple_08_A.gif","left"
"","html-keyboard-response","81","534360","0.0-28.0-0.1","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","82","540365","0.0-28.0-1.1","SS1620860634141","null","","","null","","trial","","1000","1000","5","5","Std","stimuli/images/spore_stims/simple_08_A.gif","left"
"","html-keyboard-response","83","541827","0.0-28.0-0.2","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","84","547833","0.0-28.0-1.2","SS1620860634141","null","","","null","","trial","","1000","1000","5","5","Std","stimuli/images/spore_stims/simple_08_A.gif","left"
"","html-keyboard-response","85","549128","0.0-28.0-0.3","SS1620860634141","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
