"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":1818}]","1818","instructions","0","1820","0.0-0.0","SS1619205748764","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6726},{""page_index"":1,""viewing_time"":6224}]","12950","instructions","1","16778","0.0-1.0","SS1619205748764","instructions","","","","","","","","","","","","","","","",""
"","6290","sequential-stimulus-presentation-old","2","23573","0.0-2.0","SS1619205748764","","","40","500","6790","null","null","self_paced","","","","","","","","",""
"","2693","sequential-stimulus-presentation-old","3","26771","0.0-3.0","SS1619205748764","","","40","500","3193","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":13209}]","13209","instructions","4","39980","0.0-4.0","SS1619205748764","instructions","","","","","","","","","","","","","","","",""
"","554","sequential-stimulus-presentation-old","5","50539","0.0-5.0","SS1619205748764","","","40","500","1054","null","null","forced_long","","","","","","","","",""
"","3309","sequential-stimulus-presentation-old","6","53950","0.0-6.0","SS1619205748764","","","40","500","3809","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2547}]","2548","instructions","7","56499","0.0-7.0","SS1619205748764","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":5925},{""page_index"":1,""viewing_time"":4679},{""page_index"":2,""viewing_time"":4711},{""page_index"":3,""viewing_time"":1456},{""page_index"":4,""viewing_time"":1245}]","18017","instructions","8","74519","0.0-8.0","SS1619205748764","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","75571","0.0-9.0-0.0","SS1619205748764","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","674","sequential-stimulus-presentation-old","10","86255","0.0-9.0-1.0","SS1619205748764","trial","","40","500","1174","images/stimuli/spore_stims/complex_17_A_b.gif","images/stimuli/spore_stims/complex_03_A_a.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_a.gif","","","","",""
"","null","html-keyboard-response","11","87519","0.0-9.0-0.1","SS1619205748764","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","32632","sequential-stimulus-presentation-old","12","120657","0.0-9.0-1.1","SS1619205748764","trial","","40","500","33132","images/stimuli/spore_stims/complex_17_A_b.gif","images/stimuli/spore_stims/complex_03_A_a.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_a.gif","","","","",""
"","null","html-keyboard-response","13","121794","0.0-9.0-0.2","SS1619205748764","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","31178","sequential-stimulus-presentation-old","14","153479","0.0-9.0-1.2","SS1619205748764","trial","","40","500","31678","images/stimuli/spore_stims/complex_17_A_b.gif","images/stimuli/spore_stims/complex_03_A_a.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_a.gif","","","","",""
"","null","html-keyboard-response","15","154429","0.0-9.0-0.3","SS1619205748764","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","54505","sequential-stimulus-presentation-old","16","209440","0.0-9.0-1.3","SS1619205748764","trial","","40","500","55005","images/stimuli/spore_stims/complex_17_A_b.gif","images/stimuli/spore_stims/complex_03_A_a.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_a.gif","","","","",""
"","3294","survey-multi-choice","17","212738","0.0-10.0","SS1619205748764","math_question","","","","","","","","","","","","{""Q0"":""15""}","[0]","15","",""
"","null","html-keyboard-response","18","213604","0.0-11.0-0.0","SS1619205748764","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","926","sequential-stimulus-presentation-old","19","224533","0.0-11.0-1.0","SS1619205748764","trial","","40","500","1426","images/stimuli/spore_stims/simple_01_A_b.gif","images/stimuli/spore_stims/simple_06_A_a.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_06_A_a.gif","","","","",""
"","null","html-keyboard-response","20","225390","0.0-11.0-0.1","SS1619205748764","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
