"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":11873.704999918118}]","11874.179999926127","instructions","0","11877","0.0-0.0","SS1619204435390","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":28830.885000061244},{""page_index"":1,""viewing_time"":45848.21499988902}]","74679.4500000542","instructions","1","88565","0.0-1.0","SS1619204435390","instructions","","","","","","","","","","","","","","","",""
"","19492.6399999531","sequential-stimulus-presentation-old","2","108568","0.0-2.0","SS1619204435390","","","40","500","19992.6399999531","null","null","self_paced","","","","","","","","",""
"","6595.314999925904","sequential-stimulus-presentation-old","3","115670","0.0-3.0","SS1619204435390","","","40","500","7095.314999925904","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":24797.34000004828}]","24797.660000040196","instructions","4","140468","0.0-4.0","SS1619204435390","instructions","","","","","","","","","","","","","","","",""
"","12182.849999982864","sequential-stimulus-presentation-old","5","162736","0.0-5.0","SS1619204435390","","","40","500","12682.849999982864","null","null","forced_long","","","","","","","","",""
"","2315.195000031963","sequential-stimulus-presentation-old","6","165158","0.0-6.0","SS1619204435390","","","40","500","2815.195000031963","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3027.9800000134856}]","3028.3849999541417","instructions","7","168188","0.0-7.0","SS1619204435390","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":16046.819999930449},{""page_index"":1,""viewing_time"":20728.400000021793},{""page_index"":2,""viewing_time"":17263.28499999363},{""page_index"":3,""viewing_time"":2791.7649999726564},{""page_index"":4,""viewing_time"":1208.4350000368431}]","58039.074999978766","instructions","8","226228","0.0-8.0","SS1619204435390","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","227515","0.0-9.0-0.0","SS1619204435390","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","15147.870000102557","sequential-stimulus-presentation-old","10","243176","0.0-9.0-1.0","SS1619204435390","trial","","40","500","15647.870000102557","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_14_A_b.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_b.gif","","","","",""
"","null","html-keyboard-response","11","244256","0.0-9.0-0.1","SS1619204435390","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","7806.8249999778345","sequential-stimulus-presentation-old","12","252577","0.0-9.0-1.1","SS1619204435390","trial","","40","500","8306.824999977835","images/stimuli/spore_stims/simple_11_A_a.gif","images/stimuli/spore_stims/simple_14_A_b.gif","self_paced","","0","simple_dissimilar","images/stimuli/spore_stims/simple_11_A_a.gif","","","","",""
