"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":6634.994999971241}]","6635.580000001937","instructions","0","6637","0.0-0.0","SS1619205504013","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":18056.85000005178},{""page_index"":1,""viewing_time"":8970.024999929592}]","27027.134999865666","instructions","1","35677","0.0-1.0","SS1619205504013","instructions","","","","","","","","","","","","","","","",""
"","6039.209999842569","sequential-stimulus-presentation-old","2","42219","0.0-2.0","SS1619205504013","","","40","500","6539.209999842569","null","null","self_paced","","","","","","","","",""
"","4864.219999872148","sequential-stimulus-presentation-old","3","47591","0.0-3.0","SS1619205504013","","","40","500","5364.219999872148","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":20964.129999978468}]","20964.350000023842","instructions","4","68556","0.0-4.0","SS1619205504013","instructions","","","","","","","","","","","","","","","",""
"","1401.354999979958","sequential-stimulus-presentation-old","5","79960","0.0-5.0","SS1619205504013","","","40","500","1901.354999979958","null","null","forced_long","","","","","","","","",""
"","5291.045000078157","sequential-stimulus-presentation-old","6","85352","0.0-6.0","SS1619205504013","","","40","500","5791.045000078157","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":7111.955000087619}]","7112.205000128597","instructions","7","92465","0.0-7.0","SS1619205504013","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":14566.919999895617},{""page_index"":1,""viewing_time"":11659.794999985024},{""page_index"":2,""viewing_time"":6158.98000006564},{""page_index"":3,""viewing_time"":1774.144999915734},{""page_index"":4,""viewing_time"":2304.8350000754}]","36464.8749998305","instructions","8","128930","0.0-8.0","SS1619205504013","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","130135","0.0-9.0-0.0","SS1619205504013","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2609.425000147894","sequential-stimulus-presentation-old","10","132855","0.0-9.0-1.0","SS1619205504013","trial","","40","500","3109.425000147894","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_07_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_07_A_a.gif","","","","",""
"","null","html-keyboard-response","11","134056","0.0-9.0-0.1","SS1619205504013","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","41937.785000074655","sequential-stimulus-presentation-old","12","176497","0.0-9.0-1.1","SS1619205504013","trial","","40","500","42437.785000074655","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_07_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_07_A_a.gif","","","","",""
"","null","html-keyboard-response","13","177789","0.0-9.0-0.2","SS1619205504013","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","41482.31999995187","sequential-stimulus-presentation-old","14","219777","0.0-9.0-1.2","SS1619205504013","trial","","40","500","41982.31999995187","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_07_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_07_A_a.gif","","","","",""
"","null","html-keyboard-response","15","220588","0.0-9.0-0.3","SS1619205504013","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","25538.500000024214","sequential-stimulus-presentation-old","16","246633","0.0-9.0-1.3","SS1619205504013","trial","","40","500","26038.500000024214","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_07_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_07_A_a.gif","","","","",""
"","null","html-keyboard-response","17","247873","0.0-9.0-0.4","SS1619205504013","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","55923.48500015214","sequential-stimulus-presentation-old","18","304303","0.0-9.0-1.4","SS1619205504013","trial","","40","500","56423.48500015214","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_07_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_07_A_a.gif","","","","",""
"","null","html-keyboard-response","19","305297","0.0-9.0-0.5","SS1619205504013","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","19146.750000072643","sequential-stimulus-presentation-old","20","324954","0.0-9.0-1.5","SS1619205504013","trial","","40","500","19646.750000072643","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_07_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_07_A_a.gif","","","","",""
"","5622.539999894798","survey-multi-choice","21","330581","0.0-10.0","SS1619205504013","math_question","","","","","","","","","","","","{""Q0"":""9""}","[0]","9","",""
"","null","html-keyboard-response","22","331724","0.0-11.0-0.0","SS1619205504013","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2598.045000107959","sequential-stimulus-presentation-old","23","344328","0.0-11.0-1.0","SS1619205504013","trial","","40","500","3098.045000107959","images/stimuli/spore_stims/simple_12_A_a.gif","images/stimuli/spore_stims/simple_16_A_b.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_b.gif","","","","",""
"","null","html-keyboard-response","24","345407","0.0-11.0-0.1","SS1619205504013","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","35513.21500004269","sequential-stimulus-presentation-old","25","381426","0.0-11.0-1.1","SS1619205504013","trial","","40","500","36013.21500004269","images/stimuli/spore_stims/simple_12_A_a.gif","images/stimuli/spore_stims/simple_16_A_b.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_b.gif","","","","",""
"","null","html-keyboard-response","26","382635","0.0-11.0-0.2","SS1619205504013","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","21395.735000027344","sequential-stimulus-presentation-old","27","404535","0.0-11.0-1.2","SS1619205504013","trial","","40","500","21895.735000027344","images/stimuli/spore_stims/simple_12_A_a.gif","images/stimuli/spore_stims/simple_16_A_b.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_16_A_b.gif","","","","",""
