"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":26183.61999999979}]","26184.140000001207","instructions","0","26186","0.0-0.0","SS1619205544508","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":9749.345000000176},{""page_index"":1,""viewing_time"":4661.874999999782}]","14411.53999999915","instructions","1","42601","0.0-1.0","SS1619205544508","instructions","","","","","","","","","","","","","","","",""
"","4421.905000001061","sequential-stimulus-presentation-old","2","47527","0.0-2.0","SS1619205544508","","","40","500","4921.905000001061","null","null","self_paced","","","","","","","","",""
"","3507.4449999992794","sequential-stimulus-presentation-old","3","51538","0.0-3.0","SS1619205544508","","","40","500","4007.4449999992794","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":13453.434999999445}]","13453.740000000835","instructions","4","64993","0.0-4.0","SS1619205544508","instructions","","","","","","","","","","","","","","","",""
"","1135.2900000001682","sequential-stimulus-presentation-old","5","76131","0.0-5.0","SS1619205544508","","","40","500","1635.2900000001682","null","null","forced_long","","","","","","","","",""
"","4199.959999999919","sequential-stimulus-presentation-old","6","80433","0.0-6.0","SS1619205544508","","","40","500","4699.959999999919","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":8060.354999999618}]","8060.675000000629","instructions","7","88495","0.0-7.0","SS1619205544508","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":8038.220000000365},{""page_index"":1,""viewing_time"":7880.080000000817},{""page_index"":2,""viewing_time"":5552.185000000463},{""page_index"":3,""viewing_time"":937.7999999996973},{""page_index"":4,""viewing_time"":1229.9549999988812}]","23638.550000001487","instructions","8","112134","0.0-8.0","SS1619205544508","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","113239","0.0-9.0-0.0","SS1619205544508","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","7627.885000001697","sequential-stimulus-presentation-old","10","121372","0.0-9.0-1.0","SS1619205544508","trial","","40","500","8127.885000001697","images/stimuli/spore_stims/complex_03_A_b.gif","images/stimuli/spore_stims/complex_14_A_a.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_a.gif","","","","",""
"","null","html-keyboard-response","11","122373","0.0-9.0-0.1","SS1619205544508","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","17767.050000000367","sequential-stimulus-presentation-old","12","140643","0.0-9.0-1.1","SS1619205544508","trial","","40","500","18267.050000000367","images/stimuli/spore_stims/complex_03_A_b.gif","images/stimuli/spore_stims/complex_14_A_a.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_a.gif","","","","",""
"","null","html-keyboard-response","13","141934","0.0-9.0-0.2","SS1619205544508","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1758.1150000005146","sequential-stimulus-presentation-old","14","144195","0.0-9.0-1.2","SS1619205544508","trial","","40","500","2258.1150000005146","images/stimuli/spore_stims/complex_03_A_b.gif","images/stimuli/spore_stims/complex_14_A_a.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_a.gif","","","","",""
"","null","html-keyboard-response","15","145219","0.0-9.0-0.3","SS1619205544508","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","17967.614999999554","sequential-stimulus-presentation-old","16","163690","0.0-9.0-1.3","SS1619205544508","trial","","40","500","18467.614999999554","images/stimuli/spore_stims/complex_03_A_b.gif","images/stimuli/spore_stims/complex_14_A_a.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_a.gif","","","","",""
"","null","html-keyboard-response","17","164585","0.0-9.0-0.4","SS1619205544508","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","9568.865000001097","sequential-stimulus-presentation-old","18","174658","0.0-9.0-1.4","SS1619205544508","trial","","40","500","10068.865000001097","images/stimuli/spore_stims/complex_03_A_b.gif","images/stimuli/spore_stims/complex_14_A_a.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_a.gif","","","","",""
"","3431.135000000708","survey-multi-choice","19","178095","0.0-10.0","SS1619205544508","math_question","","","","","","","","","","","","{""Q0"":""10""}","[0]","10","",""
"","null","html-keyboard-response","20","178985","0.0-11.0-0.0","SS1619205544508","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
