"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":36431.02499999986}]","36431.430000000546","instructions","0","36435","0.0-0.0","SS1619204991008","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6442.409999999654},{""page_index"":1,""viewing_time"":4303.164999999353}]","10745.864999998958","instructions","1","49188","0.0-1.0","SS1619204991008","instructions","","","","","","","","","","","","","","","",""
"","4794.4749999987835","sequential-stimulus-presentation-old","2","54487","0.0-2.0","SS1619204991008","","","40","500","5294.4749999987835","null","null","self_paced","","","","","","","","",""
"","3771.020000000135","sequential-stimulus-presentation-old","3","58761","0.0-3.0","SS1619204991008","","","40","500","4271.020000000135","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":9642.61500000066}]","9642.900000000736","instructions","4","68405","0.0-4.0","SS1619204991008","instructions","","","","","","","","","","","","","","","",""
"","506.88499999887426","sequential-stimulus-presentation-old","5","78916","0.0-5.0","SS1619204991008","","","40","500","1006.8849999988743","null","null","forced_long","","","","","","","","",""
"","5100.669999999809","sequential-stimulus-presentation-old","6","84121","0.0-6.0","SS1619204991008","","","40","500","5600.669999999809","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2136.564999998882}]","2136.9199999990087","instructions","7","86259","0.0-7.0","SS1619204991008","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":7822.619999999006},{""page_index"":1,""viewing_time"":6701.0450000016135},{""page_index"":2,""viewing_time"":5705.564999998387},{""page_index"":3,""viewing_time"":1319.4149999999354},{""page_index"":4,""viewing_time"":978.3350000016071}]","22527.25499999906","instructions","8","108789","0.0-8.0","SS1619204991008","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","110077","0.0-9.0-0.0","SS1619204991008","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","799.1799999999785","sequential-stimulus-presentation-old","10","120885","0.0-9.0-1.0","SS1619204991008","trial","","40","500","1299.1799999999785","images/stimuli/spore_stims/complex_14_A_b.gif","images/stimuli/spore_stims/complex_15_A_a.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_a.gif","","","","",""
"","null","html-keyboard-response","11","121865","0.0-9.0-0.1","SS1619204991008","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","19711.749999998603","sequential-stimulus-presentation-old","12","142081","0.0-9.0-1.1","SS1619204991008","trial","","40","500","20211.749999998603","images/stimuli/spore_stims/complex_14_A_b.gif","images/stimuli/spore_stims/complex_15_A_a.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_a.gif","","","","",""
"","null","html-keyboard-response","13","142993","0.0-9.0-0.2","SS1619204991008","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","3153.409999998985","sequential-stimulus-presentation-old","14","146653","0.0-9.0-1.2","SS1619204991008","trial","","40","500","3653.409999998985","images/stimuli/spore_stims/complex_14_A_b.gif","images/stimuli/spore_stims/complex_15_A_a.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_15_A_a.gif","","","","",""
"","null","html-keyboard-response","15","147899","0.0-9.0-0.3","SS1619204991008","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","5822.079999999929","sequential-stimulus-presentation-old","16","154225","0.0-9.0-1.3","SS1619204991008","trial","","40","500","6322.079999999929","images/stimuli/spore_stims/complex_14_A_b.gif","images/stimuli/spore_stims/complex_15_A_a.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_b.gif","","","","",""
"","null","html-keyboard-response","17","155294","0.0-9.0-0.4","SS1619204991008","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2412.420000000566","sequential-stimulus-presentation-old","18","158213","0.0-9.0-1.4","SS1619204991008","trial","","40","500","2912.420000000566","images/stimuli/spore_stims/complex_14_A_b.gif","images/stimuli/spore_stims/complex_15_A_a.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_14_A_b.gif","","","","",""
"","null","html-keyboard-response","19","159345","0.0-9.0-0.5","SS1619204991008","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
