"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":26538.975000032224}]","26540.15499999514","instructions","0","26541","0.0-0.0","SS1619205050011","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":34838.4949999745},{""page_index"":1,""viewing_time"":9787.92000003159}]","44626.79999996908","instructions","1","73172","0.0-1.0","SS1619205050011","instructions","","","","","","","","","","","","","","","",""
"","11653.78499997314","sequential-stimulus-presentation-old","2","85333","0.0-2.0","SS1619205050011","","","40","500","12153.78499997314","null","null","self_paced","","","","","","","","",""
"","6824.714999995194","sequential-stimulus-presentation-old","3","92665","0.0-3.0","SS1619205050011","","","40","500","7324.714999995194","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":89441.44000002416}]","89441.75500003621","instructions","4","182108","0.0-4.0","SS1619205050011","instructions","","","","","","","","","","","","","","","",""
"","4341.415000031702","sequential-stimulus-presentation-old","5","196453","0.0-5.0","SS1619205050011","","","40","500","4841.415000031702","null","null","forced_long","","","","","","","","",""
"","5956.590000016149","sequential-stimulus-presentation-old","6","202516","0.0-6.0","SS1619205050011","","","40","500","6456.590000016149","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":4441.865000000689}]","4442.1800000127405","instructions","7","206960","0.0-7.0","SS1619205050011","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":27250.230000005104},{""page_index"":1,""viewing_time"":22532.69000002183},{""page_index"":2,""viewing_time"":9555.72999996366},{""page_index"":3,""viewing_time"":2492.150000005495},{""page_index"":4,""viewing_time"":1299.9699999927543}]","63131.050000025425","instructions","8","270092","0.0-8.0","SS1619205050011","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","271049","0.0-9.0-0.0","SS1619205050011","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","14243.060000007972","sequential-stimulus-presentation-old","10","285799","0.0-9.0-1.0","SS1619205050011","trial","","40","500","14743.060000007972","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_03_A_a.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_a.gif","","","","",""
"","null","html-keyboard-response","11","286786","0.0-9.0-0.1","SS1619205050011","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","7049.354999966454","sequential-stimulus-presentation-old","12","294346","0.0-9.0-1.1","SS1619205050011","trial","","40","500","7549.354999966454","images/stimuli/spore_stims/complex_19_A_b.gif","images/stimuli/spore_stims/complex_03_A_a.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_03_A_a.gif","","","","",""
