prolific_id,violation_type,similarity_rating_background,similarity_rating_deviant,similarity_rating_violation,complexity_rating_type,complexity_rating_stimulus,rating_type,rating
6595be0e8ac3f1327fec5bf8,,,,,background,media/padded_stims/inanimate_009_right.png,complexity_rating,0
6595be0e8ac3f1327fec5bf8,,,,,deviant,media/padded_stims/inanimate_009_left.png,complexity_rating,0
6595be0e8ac3f1327fec5bf8,,,,,background,media/padded_stims/animate_001_left.png,complexity_rating,3
6595be0e8ac3f1327fec5bf8,,,,,background,media/padded_stims/inanimate_004_left.png,complexity_rating,1
6595be0e8ac3f1327fec5bf8,,,,,deviant,media/padded_stims/animate_002_left.png,complexity_rating,1
6595be0e8ac3f1327fec5bf8,,,,,background,media/padded_stims/inanimate_001_right.png,complexity_rating,0
6595be0e8ac3f1327fec5bf8,,,,,background,media/padded_stims/animate_010_left.png,complexity_rating,3
6595be0e8ac3f1327fec5bf8,,,,,deviant,media/padded_stims/animate_006_left.png,complexity_rating,3
6595be0e8ac3f1327fec5bf8,,,,,background,media/padded_stims/animate_011_right.png,complexity_rating,2
6595be0e8ac3f1327fec5bf8,,,,,deviant,media/padded_stims/animate_011_left.png,complexity_rating,2
6595be0e8ac3f1327fec5bf8,,,,,background,media/padded_stims/inanimate_003_left.png,complexity_rating,1
6595be0e8ac3f1327fec5bf8,,,,,background,media/padded_stims/inanimate_008_right.png,complexity_rating,2
6595be0e8ac3f1327fec5bf8,,,,,deviant,media/padded_stims/animate_002_right.png,complexity_rating,2
6595be0e8ac3f1327fec5bf8,,,,,background,media/padded_stims/inanimate_012_left.png,complexity_rating,0
6595be0e8ac3f1327fec5bf8,,,,,deviant,media/padded_stims/inanimate_012_right.png,complexity_rating,0
6595be0e8ac3f1327fec5bf8,,,,,background,media/padded_stims/inanimate_011_right.png,complexity_rating,2
6595be0e8ac3f1327fec5bf8,,,,,background,media/padded_stims/inanimate_008_left.png,complexity_rating,1
6595be0e8ac3f1327fec5bf8,,,,,background,media/padded_stims/animate_004_right.png,complexity_rating,3
6595be0e8ac3f1327fec5bf8,,,,,deviant,media/padded_stims/animate_004_right.png,complexity_rating,2
6595be0e8ac3f1327fec5bf8,,,,,background,media/padded_stims/animate_006_right.png,complexity_rating,3
6595be0e8ac3f1327fec5bf8,,,,,background,media/padded_stims/animate_009_left.png,complexity_rating,3
6595be0e8ac3f1327fec5bf8,,,,,background,media/padded_stims/animate_008_left.png,complexity_rating,3
6595be0e8ac3f1327fec5bf8,,,,,deviant,media/padded_stims/animate_008_left.png,complexity_rating,4
5ec6f596d4642d12c2d64ff9,identity,media/padded_stims/inanimate_012_left.png,media/padded_stims/inanimate_006_left.png,identity,,,similarity_rating,5
5ec6f596d4642d12c2d64ff9,number,media/padded_stims/animate_004_right.png,media/padded_stims/animate_004_right.png,number,,,similarity_rating,4
5ec6f596d4642d12c2d64ff9,animacy,media/padded_stims/inanimate_009_right.png,media/padded_stims/animate_007_right.png,animacy,,,similarity_rating,0
5ec6f596d4642d12c2d64ff9,pose,media/padded_stims/inanimate_003_right.png,media/padded_stims/inanimate_003_left.png,pose,,,similarity_rating,5
5ec6f596d4642d12c2d64ff9,animacy,media/padded_stims/animate_005_left.png,media/padded_stims/inanimate_007_left.png,animacy,,,similarity_rating,4
5ec6f596d4642d12c2d64ff9,identity,media/padded_stims/animate_002_left.png,media/padded_stims/animate_006_left.png,identity,,,similarity_rating,4
5ec6f596d4642d12c2d64ff9,identity,media/padded_stims/animate_008_right.png,media/padded_stims/animate_012_right.png,identity,,,similarity_rating,1
5ec6f596d4642d12c2d64ff9,identity,media/padded_stims/inanimate_002_left.png,media/padded_stims/inanimate_001_left.png,identity,,,similarity_rating,5
5ec6f596d4642d12c2d64ff9,,,,,background,media/padded_stims/inanimate_012_left.png,complexity_rating,0
5ec6f596d4642d12c2d64ff9,,,,,deviant,media/padded_stims/inanimate_006_left.png,complexity_rating,0
5ec6f596d4642d12c2d64ff9,,,,,background,media/padded_stims/inanimate_005_left.png,complexity_rating,0
