subject,block_number,block_type,trial_number,item_type,trial_type,trial_complexity,item_id,rt,exposure_type,half,block_deviant_number,trial_type_index,first_dev_position,second_dev_position
SS1619114440303,8,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_01_A,192,forced_long,second half,1,first_deviant,4,NA
SS1619114440303,9,simple_dissimilar,1,background,background,simple,simple_15_A,385.0000000001746,forced_long,second half,2,background,2,3
SS1619114440303,9,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_11_A,351.9999999998836,forced_long,second half,2,first_deviant,2,3
SS1619114440303,9,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_11_A,251.00000000023283,forced_long,second half,2,second_deviant,2,3
SS1619114440303,9,simple_dissimilar,4,background,background,simple,simple_15_A,6.999999999650754,forced_long,second half,2,background,2,3
SS1619114440303,9,simple_dissimilar,5,background,background,simple,simple_15_A,1264.0000000001164,forced_long,second half,2,background,2,3
SS1619114440303,10,complex_dissimilar,1,background,background,complex,complex_12_A,1891.9999999998254,self_paced,second half,1,background,3,NA
SS1619114440303,10,complex_dissimilar,2,background,background,complex,complex_12_A,804.0000000001164,self_paced,second half,1,background,3,NA
SS1619114440303,10,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_07_A,314.99999999959255,self_paced,second half,1,first_deviant,3,NA
SS1619114440303,10,complex_dissimilar,4,background,background,complex,complex_12_A,396.0000000006403,self_paced,second half,1,background,3,NA
SS1619114440303,11,complex_dissimilar,1,background,background,complex,complex_17_A,3239.000000000524,forced_short,second half,1,background,2,NA
SS1619114440303,11,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_04_A,41.00000000017462,forced_short,second half,1,first_deviant,2,NA
SS1619114440303,11,complex_dissimilar,3,background,background,complex,complex_17_A,386.99999999970896,forced_short,second half,1,background,2,NA
SS1619114440303,11,complex_dissimilar,4,background,background,complex,complex_17_A,375,forced_short,second half,1,background,2,NA
SS1619114440303,11,complex_dissimilar,5,background,background,complex,complex_17_A,219.0000000000582,forced_short,second half,1,background,2,NA
SS1619114495088,0,simple_dissimilar,1,background,background,simple,simple_16_A,4319.070000001375,forced_short,first half,0,background,NA,NA
SS1619114495088,0,simple_dissimilar,2,background,background,simple,simple_16_A,1869.8199999998906,forced_short,first half,0,background,NA,NA
SS1619114495088,0,simple_dissimilar,3,background,background,simple,simple_16_A,158.55999999985215,forced_short,first half,0,background,NA,NA
SS1619114495088,0,simple_dissimilar,4,background,background,simple,simple_16_A,925.3150000004098,forced_short,first half,0,background,NA,NA
SS1619114495088,0,simple_dissimilar,5,background,background,simple,simple_16_A,270.53499999965425,forced_short,first half,0,background,NA,NA
SS1619114495088,0,simple_dissimilar,6,background,background,simple,simple_16_A,170.88000000148895,forced_short,first half,0,background,NA,NA
SS1619114495088,1,complex_dissimilar,1,background,background,complex,complex_05_A,4057.2900000006484,forced_long,first half,0,background,NA,NA
SS1619114495088,1,complex_dissimilar,2,background,background,complex,complex_05_A,1225.1349999969534,forced_long,first half,0,background,NA,NA
SS1619114495088,1,complex_dissimilar,3,background,background,complex,complex_05_A,1856.6649999993388,forced_long,first half,0,background,NA,NA
SS1619114495088,1,complex_dissimilar,4,background,background,complex,complex_05_A,7.115000000339933,forced_long,first half,0,background,NA,NA
SS1619114495088,1,complex_dissimilar,5,background,background,complex,complex_05_A,44.200000000273576,forced_long,first half,0,background,NA,NA
SS1619114495088,2,complex_dissimilar,1,background,background,complex,complex_06_A,11.539999999513384,forced_long,first half,2,background,2,4
SS1619114495088,2,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_19_A,103.72000000279513,forced_long,first half,2,first_deviant,2,4
SS1619114495088,2,complex_dissimilar,3,background,background,complex,complex_06_A,74.84499999918626,forced_long,first half,2,background,2,4
SS1619114495088,2,complex_dissimilar,4,dissimilar deviant,deviant,complex,complex_19_A,388.04999999774736,forced_long,first half,2,second_deviant,2,4
SS1619114495088,2,complex_dissimilar,5,background,background,complex,complex_06_A,121.71500000113156,forced_long,first half,2,background,2,4
SS1619114495088,3,simple_dissimilar,1,background,background,simple,simple_12_A,5121.274999997695,forced_long,first half,0,background,NA,NA
SS1619114495088,3,simple_dissimilar,2,background,background,simple,simple_12_A,196.76999999865075,forced_long,first half,0,background,NA,NA
SS1619114495088,3,simple_dissimilar,3,background,background,simple,simple_12_A,84.85499999733292,forced_long,first half,0,background,NA,NA
SS1619114495088,3,simple_dissimilar,4,background,background,simple,simple_12_A,143.5749999982363,forced_long,first half,0,background,NA,NA
SS1619114495088,4,complex_dissimilar,1,background,background,complex,complex_04_A,112.64499999742839,forced_short,first half,1,background,5,NA
SS1619114495088,4,complex_dissimilar,2,background,background,complex,complex_04_A,108.09499999959371,forced_short,first half,1,background,5,NA
SS1619114495088,4,complex_dissimilar,3,background,background,complex,complex_04_A,50.0449999999546,forced_short,first half,1,background,5,NA
SS1619114495088,4,complex_dissimilar,4,background,background,complex,complex_04_A,33.57999999934691,forced_short,first half,1,background,5,NA
SS1619114495088,4,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_20_A,89.31999999913387,forced_short,first half,1,first_deviant,5,NA
SS1619114495088,5,complex_dissimilar,1,background,background,complex,complex_01_A,100.73000000193133,self_paced,first half,2,background,3,5
SS1619114495088,5,complex_dissimilar,2,background,background,complex,complex_01_A,30.705000001034932,self_paced,first half,2,background,3,5
SS1619114495088,5,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_05_A,31.53999999994994,self_paced,first half,2,first_deviant,3,5
SS1619114495088,5,complex_dissimilar,4,background,background,complex,complex_01_A,29.409999999188585,self_paced,first half,2,background,3,5
SS1619114495088,5,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_05_A,81.54999999896972,self_paced,first half,2,second_deviant,3,5
SS1619114495088,6,simple_dissimilar,1,background,background,simple,simple_10_A,705.6249999986903,self_paced,second half,1,background,3,NA
SS1619114495088,6,simple_dissimilar,2,background,background,simple,simple_10_A,3944.4300000031944,self_paced,second half,1,background,3,NA
SS1619114495088,6,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_16_A,89.8750000014843,self_paced,second half,1,first_deviant,3,NA
SS1619114495088,6,simple_dissimilar,4,background,background,simple,simple_10_A,121.49499999941327,self_paced,second half,1,background,3,NA
SS1619114495088,7,complex_dissimilar,1,background,background,complex,complex_03_A,237.5850000025821,self_paced,second half,0,background,NA,NA
SS1619114495088,7,complex_dissimilar,2,background,background,complex,complex_03_A,80.70500000030734,self_paced,second half,0,background,NA,NA
SS1619114495088,7,complex_dissimilar,3,background,background,complex,complex_03_A,17.575000001699664,self_paced,second half,0,background,NA,NA
SS1619114495088,7,complex_dissimilar,4,background,background,complex,complex_03_A,118.09500000166008,self_paced,second half,0,background,NA,NA
SS1619114495088,8,simple_dissimilar,1,background,background,simple,simple_04_A,140.99999999965075,forced_short,second half,1,background,3,NA
SS1619114495088,8,simple_dissimilar,2,background,background,simple,simple_04_A,37.42000000056578,forced_short,second half,1,background,3,NA
SS1619114495088,8,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_02_A,73.24999999761349,forced_short,second half,1,first_deviant,3,NA
SS1619114495088,8,simple_dissimilar,4,background,background,simple,simple_04_A,11.340000000956934,forced_short,second half,1,background,3,NA
SS1619114495088,9,complex_dissimilar,1,background,background,complex,complex_16_A,87.6300000018673,forced_short,second half,2,background,2,3
SS1619114495088,9,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_12_A,58.90000000002328,forced_short,second half,2,first_deviant,2,3
SS1619114495088,9,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_12_A,378.2900000005029,forced_short,second half,2,second_deviant,2,3
SS1619114495088,9,complex_dissimilar,4,background,background,complex,complex_16_A,212.1900000019814,forced_short,second half,2,background,2,3
SS1619114495088,10,simple_dissimilar,1,background,background,simple,simple_07_A,162.32999999914318,self_paced,second half,2,background,2,5
SS1619114495088,10,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_03_A,205.18999999691732,self_paced,second half,2,first_deviant,2,5
SS1619114495088,10,simple_dissimilar,3,background,background,simple,simple_07_A,143.30500000139,self_paced,second half,2,background,2,5
SS1619114495088,10,simple_dissimilar,4,background,background,simple,simple_07_A,190.81999999983236,self_paced,second half,2,background,2,5
SS1619114495088,10,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_03_A,125.355000000156,self_paced,second half,2,second_deviant,2,5
SS1619114495088,11,simple_dissimilar,1,background,background,simple,simple_11_A,142.10000000096625,forced_long,second half,2,background,3,4
SS1619114495088,11,simple_dissimilar,2,background,background,simple,simple_11_A,118.85000000259606,forced_long,second half,2,background,3,4
SS1619114495088,11,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_20_A,121.95499999867752,forced_long,second half,2,first_deviant,3,4
SS1619114495088,11,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_20_A,134.87000000168337,forced_long,second half,2,second_deviant,3,4
SS1619114562036,0,simple_dissimilar,1,background,background,simple,simple_06_A,453.10499996412545,forced_short,first half,1,background,5,NA
SS1619114562036,0,simple_dissimilar,2,background,background,simple,simple_06_A,2197.0150000415742,forced_short,first half,1,background,5,NA
SS1619114562036,0,simple_dissimilar,3,background,background,simple,simple_06_A,416.0649999976158,forced_short,first half,1,background,5,NA
SS1619114562036,0,simple_dissimilar,4,background,background,simple,simple_06_A,170.37500004516914,forced_short,first half,1,background,5,NA
SS1619114562036,0,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_14_A,81.74500003224239,forced_short,first half,1,first_deviant,5,NA
SS1619114562036,0,simple_dissimilar,6,background,background,simple,simple_06_A,792.6300000399351,forced_short,first half,1,background,5,NA
SS1619114562036,1,complex_dissimilar,1,background,background,complex,complex_19_A,228.34999999031425,self_paced,first half,1,background,3,NA
SS1619114562036,1,complex_dissimilar,2,background,background,complex,complex_19_A,244.22500003129244,self_paced,first half,1,background,3,NA
SS1619114562036,1,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_04_A,301.52500001713634,self_paced,first half,1,first_deviant,3,NA
SS1619114562036,1,complex_dissimilar,4,background,background,complex,complex_19_A,169.44000002695248,self_paced,first half,1,background,3,NA
SS1619114562036,2,complex_dissimilar,1,background,background,complex,complex_15_A,538.2499999832362,forced_long,first half,1,background,3,NA
SS1619114562036,2,complex_dissimilar,2,background,background,complex,complex_15_A,601.1750000179745,forced_long,first half,1,background,3,NA
SS1619114562036,2,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_12_A,385.0799999781884,forced_long,first half,1,first_deviant,3,NA
SS1619114562036,2,complex_dissimilar,4,background,background,complex,complex_15_A,177.70500003825873,forced_long,first half,1,background,3,NA
SS1619114562036,2,complex_dissimilar,5,background,background,complex,complex_15_A,482.29499999433756,forced_long,first half,1,background,3,NA
SS1619114562036,2,complex_dissimilar,6,background,background,complex,complex_15_A,223.71500002918765,forced_long,first half,1,background,3,NA
SS1619114562036,3,simple_dissimilar,1,background,background,simple,simple_07_A,296.0099999909289,forced_long,first half,2,background,2,4
SS1619114562036,3,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_17_A,3208.760000008624,forced_long,first half,2,first_deviant,2,4
SS1619114562036,3,simple_dissimilar,3,background,background,simple,simple_07_A,453.8549999706447,forced_long,first half,2,background,2,4
SS1619114562036,3,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_17_A,523.3700000098906,forced_long,first half,2,second_deviant,2,4
SS1619114562036,4,simple_dissimilar,1,background,background,simple,simple_01_A,636.7350000073202,forced_short,first half,0,background,NA,NA
SS1619114562036,4,simple_dissimilar,2,background,background,simple,simple_01_A,1344.104999967385,forced_short,first half,0,background,NA,NA
SS1619114562036,4,simple_dissimilar,3,background,background,simple,simple_01_A,6.0400000074878335,forced_short,first half,0,background,NA,NA
SS1619114562036,4,simple_dissimilar,4,background,background,simple,simple_01_A,38.46000001067296,forced_short,first half,0,background,NA,NA
SS1619114562036,4,simple_dissimilar,5,background,background,simple,simple_01_A,1632.8400000347756,forced_short,first half,0,background,NA,NA
SS1619114562036,4,simple_dissimilar,6,background,background,simple,simple_01_A,5.460000014863908,forced_short,first half,0,background,NA,NA
SS1619114562036,5,complex_dissimilar,1,background,background,complex,complex_09_A,363.855000003241,forced_short,first half,0,background,NA,NA
SS1619114562036,5,complex_dissimilar,2,background,background,complex,complex_09_A,3803.7699999986216,forced_short,first half,0,background,NA,NA
SS1619114562036,5,complex_dissimilar,3,background,background,complex,complex_09_A,1049.0900000440888,forced_short,first half,0,background,NA,NA
SS1619114562036,5,complex_dissimilar,4,background,background,complex,complex_09_A,179.55000000074506,forced_short,first half,0,background,NA,NA
SS1619114562036,5,complex_dissimilar,5,background,background,complex,complex_09_A,1772.4500000476837,forced_short,first half,0,background,NA,NA
SS1619114562036,5,complex_dissimilar,6,background,background,complex,complex_09_A,149.6599999954924,forced_short,first half,0,background,NA,NA
SS1619114562036,6,complex_dissimilar,1,background,background,complex,complex_03_A,444.17000003159046,forced_short,second half,1,background,3,NA
SS1619114562036,6,complex_dissimilar,2,background,background,complex,complex_03_A,1227.7049999684095,forced_short,second half,1,background,3,NA
SS1619114562036,6,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_19_A,239.17499999515712,forced_short,second half,1,first_deviant,3,NA
SS1619114562036,6,complex_dissimilar,4,background,background,complex,complex_03_A,848.2400000211783,forced_short,second half,1,background,3,NA
SS1619114562036,6,complex_dissimilar,5,background,background,complex,complex_03_A,281.8599999882281,forced_short,second half,1,background,3,NA
SS1619114562036,7,simple_dissimilar,1,background,background,simple,simple_11_A,1319.1099999821745,self_paced,second half,1,background,2,NA
SS1619114562036,7,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_17_A,285.68500000983477,self_paced,second half,1,first_deviant,2,NA
SS1619114562036,7,simple_dissimilar,3,background,background,simple,simple_11_A,1075.6399999954738,self_paced,second half,1,background,2,NA
SS1619114562036,7,simple_dissimilar,4,background,background,simple,simple_11_A,216.83500002836809,self_paced,second half,1,background,2,NA
SS1619114562036,8,complex_dissimilar,1,background,background,complex,complex_14_A,1490.0600000401028,self_paced,second half,0,background,NA,NA
SS1619114562036,8,complex_dissimilar,2,background,background,complex,complex_14_A,1386.2450000015087,self_paced,second half,0,background,NA,NA
SS1619114562036,8,complex_dissimilar,3,background,background,complex,complex_14_A,153.30000000540167,self_paced,second half,0,background,NA,NA
SS1619114562036,8,complex_dissimilar,4,background,background,complex,complex_14_A,111.9450000114739,self_paced,second half,0,background,NA,NA
SS1619114562036,8,complex_dissimilar,5,background,background,complex,complex_14_A,260.8100000070408,self_paced,second half,0,background,NA,NA
SS1619114562036,9,complex_dissimilar,1,background,background,complex,complex_07_A,759.520000021439,forced_long,second half,1,background,6,NA
SS1619114562036,9,complex_dissimilar,2,background,background,complex,complex_07_A,1011.0749999876134,forced_long,second half,1,background,6,NA
SS1619114562036,9,complex_dissimilar,3,background,background,complex,complex_07_A,81.2949999817647,forced_long,second half,1,background,6,NA
SS1619114562036,9,complex_dissimilar,4,background,background,complex,complex_07_A,178.48000000230968,forced_long,second half,1,background,6,NA
SS1619114562036,9,complex_dissimilar,5,background,background,complex,complex_07_A,148.56000000145286,forced_long,second half,1,background,6,NA
SS1619114562036,9,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_08_A,138.09999998193234,forced_long,second half,1,first_deviant,6,NA
SS1619114562036,10,simple_dissimilar,1,background,background,simple,simple_05_A,1060.4449999518692,forced_long,second half,2,background,2,4
SS1619114562036,10,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_11_A,1984.6499999985099,forced_long,second half,2,first_deviant,2,4
SS1619114562036,10,simple_dissimilar,3,background,background,simple,simple_05_A,1368.4699999867007,forced_long,second half,2,background,2,4
SS1619114562036,10,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_11_A,1095.1249999925494,forced_long,second half,2,second_deviant,2,4
SS1619114562036,10,simple_dissimilar,5,background,background,simple,simple_05_A,150.29999997932464,forced_long,second half,2,background,2,4
SS1619114562036,11,simple_dissimilar,1,background,background,simple,simple_13_A,7.280000019818544,self_paced,second half,1,background,4,NA
SS1619114562036,11,simple_dissimilar,2,background,background,simple,simple_13_A,205.4350000107661,self_paced,second half,1,background,4,NA
SS1619114562036,11,simple_dissimilar,3,background,background,simple,simple_13_A,206.53999998467043,self_paced,second half,1,background,4,NA
SS1619114562036,11,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_12_A,673.0550000211224,self_paced,second half,1,first_deviant,4,NA
SS1619114562036,11,simple_dissimilar,5,background,background,simple,simple_13_A,745.7849999773316,self_paced,second half,1,background,4,NA
SS1619114564739,0,complex_dissimilar,1,background,background,complex,complex_14_A,14506.000000052154,forced_long,first half,0,background,NA,NA
SS1619114564739,0,complex_dissimilar,2,background,background,complex,complex_14_A,1691.9999999227002,forced_long,first half,0,background,NA,NA
SS1619114564739,0,complex_dissimilar,3,background,background,complex,complex_14_A,99.99999997671694,forced_long,first half,0,background,NA,NA
SS1619114564739,0,complex_dissimilar,4,background,background,complex,complex_14_A,131.9999999832362,forced_long,first half,0,background,NA,NA
SS1619114564739,0,complex_dissimilar,6,background,background,complex,complex_14_A,168.00000006332994,forced_long,first half,0,background,NA,NA
SS1619114564739,1,complex_dissimilar,1,background,background,complex,complex_05_A,47.0000000204891,forced_short,first half,2,background,2,3
SS1619114564739,1,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_10_A,116.00000003818423,forced_short,first half,2,first_deviant,2,3
SS1619114564739,1,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_10_A,815.9999999916181,forced_short,first half,2,second_deviant,2,3
SS1619114564739,1,complex_dissimilar,4,background,background,complex,complex_05_A,221.00000001955777,forced_short,first half,2,background,2,3
SS1619114564739,2,complex_dissimilar,1,background,background,complex,complex_09_A,261.9999999878928,forced_long,first half,1,background,6,NA
SS1619114564739,2,complex_dissimilar,2,background,background,complex,complex_09_A,150.00000002328306,forced_long,first half,1,background,6,NA
SS1619114564739,2,complex_dissimilar,3,background,background,complex,complex_09_A,228.00000000279397,forced_long,first half,1,background,6,NA
SS1619114564739,2,complex_dissimilar,4,background,background,complex,complex_09_A,23.000000044703484,forced_long,first half,1,background,6,NA
SS1619114564739,2,complex_dissimilar,5,background,background,complex,complex_09_A,135.00000000931323,forced_long,first half,1,background,6,NA
SS1619114564739,2,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_15_A,425.00000004656613,forced_long,first half,1,first_deviant,6,NA
SS1619114564739,3,simple_dissimilar,1,background,background,simple,simple_04_A,136.9999999878928,forced_long,first half,1,background,4,NA
SS1619114564739,3,simple_dissimilar,2,background,background,simple,simple_04_A,8.000000030733645,forced_long,first half,1,background,4,NA
SS1619114564739,3,simple_dissimilar,3,background,background,simple,simple_04_A,409.99999991618097,forced_long,first half,1,background,4,NA
SS1619114564739,3,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_08_A,168.00000006332994,forced_long,first half,1,first_deviant,4,NA
SS1619114564739,3,simple_dissimilar,5,background,background,simple,simple_04_A,5.000000004656613,forced_long,first half,1,background,4,NA
SS1619114564739,4,simple_dissimilar,1,background,background,simple,simple_04_A,60.000000055879354,forced_long,first half,2,background,2,5
SS1619114564739,4,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_15_A,163.00000005867332,forced_long,first half,2,first_deviant,2,5
SS1619114564739,4,simple_dissimilar,3,background,background,simple,simple_04_A,505.99999993573874,forced_long,first half,2,background,2,5
SS1619114564739,4,simple_dissimilar,4,background,background,simple,simple_04_A,228.00000000279397,forced_long,first half,2,background,2,5
SS1619114564739,4,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_15_A,346.0000000195578,forced_long,first half,2,second_deviant,2,5
SS1619114564739,5,simple_dissimilar,1,background,background,simple,simple_20_A,43.999999994412065,self_paced,first half,1,background,2,NA
SS1619114564739,5,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_12_A,79.00000002700835,self_paced,first half,1,first_deviant,2,NA
SS1619114564739,5,simple_dissimilar,3,background,background,simple,simple_20_A,26.000000070780516,self_paced,first half,1,background,2,NA
SS1619114564739,5,simple_dissimilar,4,background,background,simple,simple_20_A,114.00000005960464,self_paced,first half,1,background,2,NA
SS1619114564739,6,simple_dissimilar,1,background,background,simple,simple_18_A,513.9999999664724,forced_short,second half,0,background,NA,NA
SS1619114564739,6,simple_dissimilar,2,background,background,simple,simple_18_A,672.0000000204891,forced_short,second half,0,background,NA,NA
SS1619114564739,6,simple_dissimilar,3,background,background,simple,simple_18_A,295.0000000419095,forced_short,second half,0,background,NA,NA
SS1619114564739,6,simple_dissimilar,4,background,background,simple,simple_18_A,30.999999959021807,forced_short,second half,0,background,NA,NA
SS1619114564739,6,simple_dissimilar,5,background,background,simple,simple_18_A,150.00000002328306,forced_short,second half,0,background,NA,NA
SS1619114564739,6,simple_dissimilar,6,background,background,simple,simple_18_A,190.9999999916181,forced_short,second half,0,background,NA,NA
SS1619114564739,7,complex_dissimilar,1,background,background,complex,complex_07_A,295.99999997299165,self_paced,second half,0,background,NA,NA
SS1619114564739,7,complex_dissimilar,2,background,background,complex,complex_07_A,9.000000078231096,self_paced,second half,0,background,NA,NA
SS1619114564739,7,complex_dissimilar,3,background,background,complex,complex_07_A,11.000000056810677,self_paced,second half,0,background,NA,NA
SS1619114564739,7,complex_dissimilar,4,background,background,complex,complex_07_A,302.99999995622784,self_paced,second half,0,background,NA,NA
SS1619114564739,8,simple_dissimilar,1,background,background,simple,simple_13_A,3126.0000000474975,self_paced,second half,2,background,3,4
SS1619114564739,8,simple_dissimilar,2,background,background,simple,simple_13_A,228.00000000279397,self_paced,second half,2,background,3,4
SS1619114564739,8,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_17_A,36.99999989476055,self_paced,second half,2,first_deviant,3,4
SS1619114564739,8,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_17_A,194.00000001769513,self_paced,second half,2,second_deviant,3,4
SS1619114564739,8,simple_dissimilar,5,background,background,simple,simple_13_A,15.000000013969839,self_paced,second half,2,background,3,4
SS1619114564739,8,simple_dissimilar,6,background,background,simple,simple_13_A,104.99999998137355,self_paced,second half,2,background,3,4
SS1619114564739,9,complex_dissimilar,1,background,background,complex,complex_16_A,50.99999997764826,self_paced,second half,0,background,NA,NA
SS1619114564739,9,complex_dissimilar,2,background,background,complex,complex_16_A,95.00000008847564,self_paced,second half,0,background,NA,NA
SS1619114564739,9,complex_dissimilar,3,background,background,complex,complex_16_A,130.0000000046566,self_paced,second half,0,background,NA,NA
SS1619114564739,9,complex_dissimilar,4,background,background,complex,complex_16_A,128.00000002607703,self_paced,second half,0,background,NA,NA
SS1619114564739,10,simple_dissimilar,1,background,background,simple,simple_15_A,3012.000000104308,forced_short,second half,2,background,2,3
SS1619114564739,10,simple_dissimilar,2,dissimilar deviant,deviant,simple,simple_20_A,57.00000002980232,forced_short,second half,2,first_deviant,2,3
SS1619114564739,10,simple_dissimilar,3,dissimilar deviant,deviant,simple,simple_20_A,168.00000006332994,forced_short,second half,2,second_deviant,2,3
SS1619114564739,10,simple_dissimilar,4,background,background,simple,simple_15_A,106.000000028871,forced_short,second half,2,background,2,3
SS1619114564739,11,complex_dissimilar,1,background,background,complex,complex_17_A,168.99999999441206,forced_short,second half,2,background,2,5
SS1619114564739,11,complex_dissimilar,2,dissimilar deviant,deviant,complex,complex_05_A,216.00000001490116,forced_short,second half,2,first_deviant,2,5
SS1619114564739,11,complex_dissimilar,3,background,background,complex,complex_17_A,581.0000000055879,forced_short,second half,2,background,2,5
SS1619114564739,11,complex_dissimilar,4,background,background,complex,complex_17_A,601.0000000242144,forced_short,second half,2,background,2,5
SS1619114564739,11,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_05_A,435.9999999869615,forced_short,second half,2,second_deviant,2,5
SS1619114612955,0,complex_dissimilar,1,background,background,complex,complex_09_A,707.5300002470613,forced_long,first half,2,background,5,6
SS1619114612955,0,complex_dissimilar,2,background,background,complex,complex_09_A,3999.485000036657,forced_long,first half,2,background,5,6
SS1619114612955,0,complex_dissimilar,3,background,background,complex,complex_09_A,586.1650002188981,forced_long,first half,2,background,5,6
SS1619114612955,0,complex_dissimilar,4,background,background,complex,complex_09_A,6224.720000289381,forced_long,first half,2,background,5,6
SS1619114612955,0,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_07_A,292.30500012636185,forced_long,first half,2,first_deviant,5,6
SS1619114612955,0,complex_dissimilar,6,dissimilar deviant,deviant,complex,complex_07_A,444.4599999114871,forced_long,first half,2,second_deviant,5,6
SS1619114612955,1,complex_dissimilar,1,background,background,complex,complex_14_A,795.9750001318753,self_paced,first half,0,background,NA,NA
SS1619114612955,1,complex_dissimilar,3,background,background,complex,complex_14_A,120.5850001424551,self_paced,first half,0,background,NA,NA
SS1619114612955,1,complex_dissimilar,4,background,background,complex,complex_14_A,525.9949997998774,self_paced,first half,0,background,NA,NA
SS1619114612955,1,complex_dissimilar,5,background,background,complex,complex_14_A,746.2400002405047,self_paced,first half,0,background,NA,NA
SS1619114612955,1,complex_dissimilar,6,background,background,complex,complex_14_A,532.0300003513694,self_paced,first half,0,background,NA,NA
SS1619114612955,2,simple_dissimilar,1,background,background,simple,simple_20_A,8554.710000287741,forced_long,first half,2,background,4,5
SS1619114612955,2,simple_dissimilar,2,background,background,simple,simple_20_A,1958.3600000478327,forced_long,first half,2,background,4,5
SS1619114612955,2,simple_dissimilar,3,background,background,simple,simple_20_A,213.98500027135015,forced_long,first half,2,background,4,5
SS1619114612955,2,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_16_A,239.41999999806285,forced_long,first half,2,first_deviant,4,5
SS1619114612955,2,simple_dissimilar,5,dissimilar deviant,deviant,simple,simple_16_A,395.72999998927116,forced_long,first half,2,second_deviant,4,5
SS1619114612955,3,simple_dissimilar,1,background,background,simple,simple_10_A,942.5699999555945,forced_short,first half,1,background,4,NA
SS1619114612955,3,simple_dissimilar,2,background,background,simple,simple_10_A,4241.719999816269,forced_short,first half,1,background,4,NA
SS1619114612955,3,simple_dissimilar,3,background,background,simple,simple_10_A,54.86500030383468,forced_short,first half,1,background,4,NA
SS1619114612955,3,simple_dissimilar,4,dissimilar deviant,deviant,simple,simple_15_A,74.33500001206994,forced_short,first half,1,first_deviant,4,NA
SS1619114612955,3,simple_dissimilar,5,background,background,simple,simple_10_A,45.37499975413084,forced_short,first half,1,background,4,NA
SS1619114612955,3,simple_dissimilar,6,background,background,simple,simple_10_A,290.2750000357628,forced_short,first half,1,background,4,NA
SS1619114612955,4,complex_dissimilar,1,background,background,complex,complex_17_A,692.2249998897314,forced_short,first half,1,background,5,NA
SS1619114612955,4,complex_dissimilar,2,background,background,complex,complex_17_A,1248.2199999503791,forced_short,first half,1,background,5,NA
SS1619114612955,4,complex_dissimilar,3,background,background,complex,complex_17_A,111.28500010818243,forced_short,first half,1,background,5,NA
SS1619114612955,4,complex_dissimilar,4,background,background,complex,complex_17_A,1895.580000244081,forced_short,first half,1,background,5,NA
SS1619114612955,4,complex_dissimilar,5,dissimilar deviant,deviant,complex,complex_15_A,268.82000034675,forced_short,first half,1,first_deviant,5,NA
SS1619114612955,4,complex_dissimilar,6,background,background,complex,complex_17_A,81.43000025302172,forced_short,first half,1,background,5,NA
SS1619114612955,5,complex_dissimilar,1,background,background,complex,complex_05_A,135.8199999667704,self_paced,first half,2,background,3,4
SS1619114612955,5,complex_dissimilar,2,background,background,complex,complex_05_A,83.26999982818961,self_paced,first half,2,background,3,4
SS1619114612955,5,complex_dissimilar,3,dissimilar deviant,deviant,complex,complex_18_A,329.1599997319281,self_paced,first half,2,first_deviant,3,4
