"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":2013.4050000051502}]","2013.6099999945145","instructions","0","2014","0.0-0.0","SS1619115458314","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":7406.2250000133645},{""page_index"":1,""viewing_time"":6023.584999988088}]","13429.94999999064","instructions","1","17447","0.0-1.0","SS1619115458314","instructions","","","","","","","","","","","","","","","",""
"","6528.575000003912","sequential-stimulus-presentation-old","2","24477","0.0-2.0","SS1619115458314","","","40","500","7028.575000003912","null","null","self_paced","","","","","","","","",""
"","713.4950000036042","sequential-stimulus-presentation-old","3","25692","0.0-3.0","SS1619115458314","","","40","500","1213.4950000036042","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":10196.075000014389}]","10196.200000005774","instructions","4","35889","0.0-4.0","SS1619115458314","instructions","","","","","","","","","","","","","","","",""
"","707.2749999933876","sequential-stimulus-presentation-old","5","46616","0.0-5.0","SS1619115458314","","","40","500","1207.2749999933876","null","null","forced_long","","","","","","","","",""
"","3531.3850000093225","sequential-stimulus-presentation-old","6","50245","0.0-6.0","SS1619115458314","","","40","500","4031.3850000093225","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2732.8550000092946}]","2733.005000016419","instructions","7","52979","0.0-7.0","SS1619115458314","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3628.8000000058673},{""page_index"":1,""viewing_time"":4932.93999999878},{""page_index"":2,""viewing_time"":6261.230000003707},{""page_index"":3,""viewing_time"":1613.9299999922514},{""page_index"":4,""viewing_time"":1275.7700000074692}]","17712.865000008605","instructions","8","70693","0.0-8.0","SS1619115458314","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","71917","0.0-9.0-0.0","SS1619115458314","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
