"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer"
"","1787.1150000137277","sequential-stimulus-presentation-old","18","370514","0.0-9.0-1.4","SS1619114410485","trial","","40","500","2287.1150000137277","images/stimuli/spore_stims/complex_06_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","",""
"","null","html-keyboard-response","19","371471","0.0-9.0-0.5","SS1619114410485","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","1082.0350000285544","sequential-stimulus-presentation-old","20","373060","0.0-9.0-1.5","SS1619114410485","trial","","40","500","1582.0350000285544","images/stimuli/spore_stims/complex_06_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","",""
"","6495.6099999835715","survey-multi-choice","21","379560","0.0-10.0","SS1619114410485","math_question","","","","","","","","","","","","{""Q0"":""11""}","[0]","11"
"","null","html-keyboard-response","22","380648","0.0-11.0-0.0","SS1619114410485","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","559.0049999882467","sequential-stimulus-presentation-old","23","381316","0.0-11.0-1.0","SS1619114410485","trial","","40","500","1059.0049999882467","images/stimuli/spore_stims/simple_19_A_a.gif","images/stimuli/spore_stims/simple_08_A_b.gif","forced_short","","1","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_b.gif","","",""
"","null","html-keyboard-response","24","383337","0.0-11.0-0.1","SS1619114410485","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","15.58500004466623","sequential-stimulus-presentation-old","25","383861","0.0-11.0-1.1","SS1619114410485","trial","","40","500","515.5850000446662","images/stimuli/spore_stims/simple_19_A_a.gif","images/stimuli/spore_stims/simple_08_A_b.gif","forced_short","","1","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_b.gif","","",""
"","null","html-keyboard-response","26","384813","0.0-11.0-0.2","SS1619114410485","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","35.61500000068918","sequential-stimulus-presentation-old","27","385357","0.0-11.0-1.2","SS1619114410485","trial","","40","500","535.6150000006892","images/stimuli/spore_stims/simple_19_A_a.gif","images/stimuli/spore_stims/simple_08_A_b.gif","forced_short","","1","simple_dissimilar","images/stimuli/spore_stims/simple_08_A_b.gif","","",""
"","null","html-keyboard-response","28","386545","0.0-11.0-0.3","SS1619114410485","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","2712.0299999951385","sequential-stimulus-presentation-old","29","389764","0.0-11.0-1.3","SS1619114410485","trial","","40","500","3212.0299999951385","images/stimuli/spore_stims/simple_19_A_a.gif","images/stimuli/spore_stims/simple_08_A_b.gif","forced_short","","1","simple_dissimilar","images/stimuli/spore_stims/simple_19_A_a.gif","","",""
"","null","html-keyboard-response","30","391337","0.0-11.0-0.4","SS1619114410485","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","626.6400000313297","sequential-stimulus-presentation-old","31","392925","0.0-11.0-1.4","SS1619114410485","trial","","40","500","1126.6400000313297","images/stimuli/spore_stims/simple_19_A_a.gif","images/stimuli/spore_stims/simple_08_A_b.gif","forced_short","","1","simple_dissimilar","images/stimuli/spore_stims/simple_19_A_a.gif","","",""
"","2001.8399999826215","survey-multi-choice","32","394932","0.0-12.0","SS1619114410485","math_question","","","","","","","","","","","","{""Q0"":""10""}","[0]","10"
"","null","html-keyboard-response","33","395809","0.0-13.0-0.0","SS1619114410485","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","235.7400000328198","sequential-stimulus-presentation-old","34","396150","0.0-13.0-1.0","SS1619114410485","trial","","40","500","735.7400000328198","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_19_A_a.gif","forced_short","","2","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_a.gif","","",""
"","null","html-keyboard-response","35","397379","0.0-13.0-0.1","SS1619114410485","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","236.6349999792874","sequential-stimulus-presentation-old","36","398125","0.0-13.0-1.1","SS1619114410485","trial","","40","500","736.6349999792874","images/stimuli/spore_stims/complex_18_A_b.gif","images/stimuli/spore_stims/complex_19_A_a.gif","forced_short","","2","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_a.gif","","",""
"","null","html-keyboard-response","37","398982","0.0-13.0-0.2","SS1619114410485","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
