"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":3899.7200000449084}]","3899.9100000364706","instructions","0","3902","0.0-0.0","SS1619113907158","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2027.5499999988824},{""page_index"":1,""viewing_time"":5272.909999999683}]","7300.68000004394","instructions","1","13216","0.0-1.0","SS1619113907158","instructions","","","","","","","","","","","","","","","",""
"","3555.27000001166","sequential-stimulus-presentation-old","2","17276","0.0-2.0","SS1619113907158","","","40","500","4055.27000001166","null","null","self_paced","","","","","","","","",""
"","1009.84499999322","sequential-stimulus-presentation-old","3","18789","0.0-3.0","SS1619113907158","","","40","500","1509.84499999322","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":15350.625000020955}]","15350.969999970403","instructions","4","34141","0.0-4.0","SS1619113907158","instructions","","","","","","","","","","","","","","","",""
"","1327.4450000026263","sequential-stimulus-presentation-old","5","45472","0.0-5.0","SS1619113907158","","","40","500","1827.4450000026263","null","null","forced_long","","","","","","","","",""
"","3120.684999972582","sequential-stimulus-presentation-old","6","48695","0.0-6.0","SS1619113907158","","","40","500","3620.684999972582","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":4881.724999984726}]","4882.069999992382","instructions","7","53579","0.0-7.0","SS1619113907158","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":6033.435000048485},{""page_index"":1,""viewing_time"":9896.565000002738},{""page_index"":2,""viewing_time"":2818.574999982957},{""page_index"":3,""viewing_time"":1477.6849999907427},{""page_index"":4,""viewing_time"":1122.4100000108592}]","21349.0050000255","instructions","8","74929","0.0-8.0","SS1619113907158","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","76012","0.0-9.0-0.0","SS1619113907158","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","682.8300000051968","sequential-stimulus-presentation-old","10","77200","0.0-9.0-1.0","SS1619113907158","trial","","40","500","1182.8300000051968","images/stimuli/spore_stims/complex_07_A_b.gif","images/stimuli/spore_stims/complex_19_A_a.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_a.gif","","","","",""
"","null","html-keyboard-response","11","78145","0.0-9.0-0.1","SS1619113907158","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1248.1849999749102","sequential-stimulus-presentation-old","12","79897","0.0-9.0-1.1","SS1619113907158","trial","","40","500","1748.1849999749102","images/stimuli/spore_stims/complex_07_A_b.gif","images/stimuli/spore_stims/complex_19_A_a.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_a.gif","","","","",""
"","null","html-keyboard-response","13","80907","0.0-9.0-0.2","SS1619113907158","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","353.33499999251217","sequential-stimulus-presentation-old","14","81763","0.0-9.0-1.2","SS1619113907158","trial","","40","500","853.3349999925122","images/stimuli/spore_stims/complex_07_A_b.gif","images/stimuli/spore_stims/complex_19_A_a.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_a.gif","","","","",""
"","null","html-keyboard-response","15","82789","0.0-9.0-0.3","SS1619113907158","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","66.97499996516854","sequential-stimulus-presentation-old","16","83359","0.0-9.0-1.3","SS1619113907158","trial","","40","500","566.9749999651685","images/stimuli/spore_stims/complex_07_A_b.gif","images/stimuli/spore_stims/complex_19_A_a.gif","self_paced","","0","complex_dissimilar","images/stimuli/spore_stims/complex_19_A_a.gif","","","","",""
"","4871.900000027381","survey-multi-choice","17","88234","0.0-10.0","SS1619113907158","math_question","","","","","","","","","","","","{""Q0"":""13""}","[0]","13","",""
"","null","html-keyboard-response","18","89061","0.0-11.0-0.0","SS1619113907158","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","498.50500002503395","sequential-stimulus-presentation-old","19","99564","0.0-11.0-1.0","SS1619113907158","trial","","40","500","998.505000025034","images/stimuli/spore_stims/simple_07_A_a.gif","images/stimuli/spore_stims/simple_14_A_b.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_b.gif","","","","",""
"","null","html-keyboard-response","20","100773","0.0-11.0-0.1","SS1619113907158","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","381.3750000554137","sequential-stimulus-presentation-old","21","101660","0.0-11.0-1.1","SS1619113907158","trial","","40","500","881.3750000554137","images/stimuli/spore_stims/simple_07_A_a.gif","images/stimuli/spore_stims/simple_14_A_b.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_b.gif","","","","",""
"","null","html-keyboard-response","22","102876","0.0-11.0-0.2","SS1619113907158","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","9471.535000018775","sequential-stimulus-presentation-old","23","112850","0.0-11.0-1.2","SS1619113907158","trial","","40","500","9971.535000018775","images/stimuli/spore_stims/simple_07_A_a.gif","images/stimuli/spore_stims/simple_14_A_b.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_b.gif","","","","",""
"","null","html-keyboard-response","24","113806","0.0-11.0-0.3","SS1619113907158","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","520.7400000072084","sequential-stimulus-presentation-old","25","114831","0.0-11.0-1.3","SS1619113907158","trial","","40","500","1020.7400000072084","images/stimuli/spore_stims/simple_07_A_a.gif","images/stimuli/spore_stims/simple_14_A_b.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_b.gif","","","","",""
"","null","html-keyboard-response","26","115694","0.0-11.0-0.4","SS1619113907158","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","89.80499999597669","sequential-stimulus-presentation-old","27","116288","0.0-11.0-1.4","SS1619113907158","trial","","40","500","589.8049999959767","images/stimuli/spore_stims/simple_07_A_a.gif","images/stimuli/spore_stims/simple_14_A_b.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_b.gif","","","","",""
"","null","html-keyboard-response","28","117324","0.0-11.0-0.5","SS1619113907158","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","8.245000033639371","sequential-stimulus-presentation-old","29","117835","0.0-11.0-1.5","SS1619113907158","trial","","40","500","508.24500003363937","images/stimuli/spore_stims/simple_07_A_a.gif","images/stimuli/spore_stims/simple_14_A_b.gif","forced_long","","1","simple_dissimilar","images/stimuli/spore_stims/simple_14_A_b.gif","","","","",""
"","3491.860000009183","survey-multi-choice","30","121329","0.0-12.0","SS1619113907158","math_question","","","","","","","","","","","","{""Q0"":""6""}","[0]","6","",""
"","null","html-keyboard-response","31","122582","0.0-13.0-0.0","SS1619113907158","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2764.499999990221","sequential-stimulus-presentation-old","32","125850","0.0-13.0-1.0","SS1619113907158","trial","","40","500","3264.499999990221","images/stimuli/spore_stims/simple_18_A_a.gif","images/stimuli/spore_stims/simple_11_A_b.gif","self_paced","","2","simple_dissimilar","images/stimuli/spore_stims/simple_11_A_b.gif","","","","",""
"","null","html-keyboard-response","33","126656","0.0-13.0-0.1","SS1619113907158","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","398.31000001868233","sequential-stimulus-presentation-old","34","127558","0.0-13.0-1.1","SS1619113907158","trial","","40","500","898.3100000186823","images/stimuli/spore_stims/simple_18_A_a.gif","images/stimuli/spore_stims/simple_11_A_b.gif","self_paced","","2","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_a.gif","","","","",""
"","null","html-keyboard-response","35","128723","0.0-13.0-0.2","SS1619113907158","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1216.7550000012852","sequential-stimulus-presentation-old","36","130444","0.0-13.0-1.2","SS1619113907158","trial","","40","500","1716.7550000012852","images/stimuli/spore_stims/simple_18_A_a.gif","images/stimuli/spore_stims/simple_11_A_b.gif","self_paced","","2","simple_dissimilar","images/stimuli/spore_stims/simple_18_A_a.gif","","","","",""
"","null","html-keyboard-response","37","131724","0.0-13.0-0.3","SS1619113907158","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4045.3550000092946","sequential-stimulus-presentation-old","38","136273","0.0-13.0-1.3","SS1619113907158","trial","","40","500","4545.355000009295","images/stimuli/spore_stims/simple_18_A_a.gif","images/stimuli/spore_stims/simple_11_A_b.gif","self_paced","","2","simple_dissimilar","images/stimuli/spore_stims/simple_11_A_b.gif","","","","",""
"","7891.204999992624","survey-multi-choice","39","144167","0.0-14.0","SS1619113907158","math_question","","","","","","","","","","","","{""Q0"":""13""}","[0]","13","",""
"","null","html-keyboard-response","40","145389","0.0-15.0-0.0","SS1619113907158","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","1162.015000008978","sequential-stimulus-presentation-old","41","156557","0.0-15.0-1.0","SS1619113907158","trial","","40","500","1662.015000008978","images/stimuli/spore_stims/complex_01_A_a.gif","images/stimuli/spore_stims/complex_12_A_b.gif","forced_long","","3","complex_dissimilar","images/stimuli/spore_stims/complex_12_A_b.gif","","","","",""
