"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":35197.714999998425}]","35198.10499999949","instructions","0","35199","0.0-0.0","SS1619115431977","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":13733.46500000116},{""page_index"":1,""viewing_time"":944.2699999999604}]","14677.930000001652","instructions","1","52430","0.0-1.0","SS1619115431977","instructions","","","","","","","","","","","","","","","",""
"","5647.644999997283","sequential-stimulus-presentation-old","2","58583","0.0-2.0","SS1619115431977","","","40","500","6147.644999997283","null","null","self_paced","","","","","","","","",""
"","134.69000000259257","sequential-stimulus-presentation-old","3","59221","0.0-3.0","SS1619115431977","","","40","500","634.6900000025926","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":870.0199999984761}]","870.2349999985017","instructions","4","60093","0.0-4.0","SS1619115431977","instructions","","","","","","","","","","","","","","","",""
"","3171.519999999873","sequential-stimulus-presentation-old","5","73268","0.0-5.0","SS1619115431977","","","40","500","3671.519999999873","null","null","forced_long","","","","","","","","",""
"","63.5500000025786","sequential-stimulus-presentation-old","6","73436","0.0-6.0","SS1619115431977","","","40","500","563.5500000025786","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1293.9249999981257}]","1294.129999998404","instructions","7","74732","0.0-7.0","SS1619115431977","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":270.01499999823864},{""page_index"":1,""viewing_time"":559.5099999991362},{""page_index"":2,""viewing_time"":359.96499999964726},{""page_index"":3,""viewing_time"":680.0500000026659},{""page_index"":4,""viewing_time"":392.4449999976787}]","2262.2299999966344","instructions","8","76996","0.0-8.0","SS1619115431977","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","78212","0.0-9.0-0.0","SS1619115431977","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","2097.5299999990966","sequential-stimulus-presentation-old","10","90315","0.0-9.0-1.0","SS1619115431977","trial","","40","500","2597.5299999990966","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","","","",""
"","null","html-keyboard-response","11","91416","0.0-9.0-0.1","SS1619115431977","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","27.365000001736917","sequential-stimulus-presentation-old","12","91947","0.0-9.0-1.1","SS1619115431977","trial","","40","500","527.3650000017369","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_a.gif","","","","",""
"","null","html-keyboard-response","13","92911","0.0-9.0-0.2","SS1619115431977","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","91.39499999946565","sequential-stimulus-presentation-old","14","93507","0.0-9.0-1.2","SS1619115431977","trial","","40","500","591.3949999994657","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_b.gif","","","","",""
"","null","html-keyboard-response","15","94559","0.0-9.0-0.3","SS1619115431977","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","181.30000000019209","sequential-stimulus-presentation-old","16","95245","0.0-9.0-1.3","SS1619115431977","trial","","40","500","681.3000000001921","images/stimuli/spore_stims/complex_16_A_a.gif","images/stimuli/spore_stims/complex_04_A_b.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_16_A_a.gif","","","","",""
"","14406.44500000053","survey-multi-choice","17","109657","0.0-10.0","SS1619115431977","math_question","","","","","","","","","","","","{""Q0"":""7""}","[0]","7","",""
"","null","html-keyboard-response","18","110921","0.0-11.0-0.0","SS1619115431977","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","21016.43000000331","sequential-stimulus-presentation-old","19","132445","0.0-11.0-1.0","SS1619115431977","trial","","40","500","21516.43000000331","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_07_A_a.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_07_A_a.gif","","","","",""
"","null","html-keyboard-response","20","133444","0.0-11.0-0.1","SS1619115431977","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","62.80500000139","sequential-stimulus-presentation-old","21","134013","0.0-11.0-1.1","SS1619115431977","trial","","40","500","562.80500000139","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_07_A_a.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_07_A_a.gif","","","","",""
"","null","html-keyboard-response","22","134879","0.0-11.0-0.2","SS1619115431977","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","108.60499999762396","sequential-stimulus-presentation-old","23","135491","0.0-11.0-1.2","SS1619115431977","trial","","40","500","608.604999997624","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_07_A_a.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_09_A_b.gif","","","","",""
"","null","html-keyboard-response","24","136765","0.0-11.0-0.3","SS1619115431977","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","151.5049999979965","sequential-stimulus-presentation-old","25","137419","0.0-11.0-1.3","SS1619115431977","trial","","40","500","651.5049999979965","images/stimuli/spore_stims/complex_09_A_b.gif","images/stimuli/spore_stims/complex_07_A_a.gif","self_paced","","1","complex_dissimilar","images/stimuli/spore_stims/complex_07_A_a.gif","","","","",""
"","2758.1299999983457","survey-multi-choice","26","140180","0.0-12.0","SS1619115431977","math_question","","","","","","","","","","","","{""Q0"":""10""}","[0]","10","",""
"","null","html-keyboard-response","27","141079","0.0-13.0-0.0","SS1619115431977","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
