"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer","stimulus_left","stimulus_right"
"[{""page_index"":0,""viewing_time"":1740.4900000001362}]","1741.1599999977625","instructions","0","1744","0.0-0.0","SS1619115572464","","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2516.029999998864},{""page_index"":1,""viewing_time"":15239.089999999123}]","17755.734999998822","instructions","1","21503","0.0-1.0","SS1619115572464","instructions","","","","","","","","","","","","","","","",""
"","9515.080000001035","sequential-stimulus-presentation-old","2","31527","0.0-2.0","SS1619115572464","","","40","500","10015.080000001035","null","null","self_paced","","","","","","","","",""
"","3548.5499999995227","sequential-stimulus-presentation-old","3","35580","0.0-3.0","SS1619115572464","","","40","500","4048.5499999995227","null","null","self_paced","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3255.554999999731}]","3256.2700000016775","instructions","4","38839","0.0-4.0","SS1619115572464","instructions","","","","","","","","","","","","","","","",""
"","73.20999999865307","sequential-stimulus-presentation-old","5","48917","0.0-5.0","SS1619115572464","","","40","500","573.2099999986531","null","null","forced_long","","","","","","","","",""
"","18044.434999999794","sequential-stimulus-presentation-old","6","67069","0.0-6.0","SS1619115572464","","","40","500","18544.434999999794","null","null","forced_long","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2326.6249999978754}]","2327.339999999822","instructions","7","69400","0.0-7.0","SS1619115572464","instructions","","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":2019.5649999986927},{""page_index"":1,""viewing_time"":2815.9000000014203},{""page_index"":2,""viewing_time"":1831.930000000284},{""page_index"":3,""viewing_time"":2743.9500000000407},{""page_index"":4,""viewing_time"":1527.9499999996915}]","10940.060000000813","instructions","8","80343","0.0-8.0","SS1619115572464","instructions","","","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","81331","0.0-9.0-0.0","SS1619115572464","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","199.97999999759486","sequential-stimulus-presentation-old","10","91540","0.0-9.0-1.0","SS1619115572464","trial","","40","500","699.9799999975949","images/stimuli/spore_stims/complex_01_A_b.gif","images/stimuli/spore_stims/complex_04_A_a.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","","","","",""
"","null","html-keyboard-response","11","92596","0.0-9.0-0.1","SS1619115572464","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","4677.890000002662","sequential-stimulus-presentation-old","12","97780","0.0-9.0-1.1","SS1619115572464","trial","","40","500","5177.890000002662","images/stimuli/spore_stims/complex_01_A_b.gif","images/stimuli/spore_stims/complex_04_A_a.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","","","","",""
"","null","html-keyboard-response","13","99030","0.0-9.0-0.2","SS1619115572464","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","","","",""
"","733.8149999995949","sequential-stimulus-presentation-old","14","100268","0.0-9.0-1.2","SS1619115572464","trial","","40","500","1233.8149999995949","images/stimuli/spore_stims/complex_01_A_b.gif","images/stimuli/spore_stims/complex_04_A_a.gif","forced_long","","0","complex_dissimilar","images/stimuli/spore_stims/complex_04_A_a.gif","","","","",""
