"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","subject","stimulus_type","trial_stimulus","key_press","minimum_viewing_duration","trial_looking_time","block_deviant","block_background","exposure_type","stimulus","block_number","block_type","stimulus_displayed","responses","question_order","math_correct_answer"
"[{""page_index"":0,""viewing_time"":6051.135001704097}]","6052.320001646876","instructions","0","6055","0.0-0.0","SS1619114209068","","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":3957.7499981969595},{""page_index"":1,""viewing_time"":10517.420001327991}]","14476.05499997735","instructions","1","22540","0.0-1.0","SS1619114209068","instructions","","","","","","","","","","","","","",""
"","54039.875000715256","sequential-stimulus-presentation-old","2","77088","0.0-2.0","SS1619114209068","","","40","500","54539.875000715256","null","null","self_paced","","","","","","",""
"","3180.815000087023","sequential-stimulus-presentation-old","3","80773","0.0-3.0","SS1619114209068","","","40","500","3680.815000087023","null","null","self_paced","","","","","","",""
"[{""page_index"":0,""viewing_time"":3253.100000321865}]","3255.504999309778","instructions","4","84034","0.0-4.0","SS1619114209068","instructions","","","","","","","","","","","","","",""
"","5229.399999603629","sequential-stimulus-presentation-old","5","99272","0.0-5.0","SS1619114209068","","","40","500","5729.399999603629","null","null","forced_long","","","","","","",""
"","173.48000034689903","sequential-stimulus-presentation-old","6","99550","0.0-6.0","SS1619114209068","","","40","500","673.480000346899","null","null","forced_long","","","","","","",""
"[{""page_index"":0,""viewing_time"":2476.85999982059}]","2477.7899999171495","instructions","7","102029","0.0-7.0","SS1619114209068","instructions","","","","","","","","","","","","","",""
"[{""page_index"":0,""viewing_time"":1236.9849998503923},{""page_index"":1,""viewing_time"":2376.119999215007},{""page_index"":2,""viewing_time"":988.0650006234646},{""page_index"":3,""viewing_time"":1392.1249993145466},{""page_index"":4,""viewing_time"":910.8049999922514}]","6904.655000194907","instructions","8","108939","0.0-8.0","SS1619114209068","instructions","","","","","","","","","","","","","",""
"","null","html-keyboard-response","9","109788","0.0-9.0-0.0","SS1619114209068","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","1999.040000140667","sequential-stimulus-presentation-old","10","111900","0.0-9.0-1.0","SS1619114209068","trial","","40","500","2499.040000140667","images/stimuli/spore_stims/complex_10_A_b.gif","images/stimuli/spore_stims/complex_13_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_13_A_a.gif","","",""
"","null","html-keyboard-response","11","113081","0.0-9.0-0.1","SS1619114209068","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","11478.365000337362","sequential-stimulus-presentation-old","12","125066","0.0-9.0-1.1","SS1619114209068","trial","","40","500","11978.365000337362","images/stimuli/spore_stims/complex_10_A_b.gif","images/stimuli/spore_stims/complex_13_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_13_A_a.gif","","",""
"","null","html-keyboard-response","13","126178","0.0-9.0-0.2","SS1619114209068","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
"","105.71999847888947","sequential-stimulus-presentation-old","14","126793","0.0-9.0-1.2","SS1619114209068","trial","","40","500","605.7199984788895","images/stimuli/spore_stims/complex_10_A_b.gif","images/stimuli/spore_stims/complex_13_A_a.gif","forced_short","","0","complex_dissimilar","images/stimuli/spore_stims/complex_13_A_a.gif","","",""
"","null","html-keyboard-response","15","127629","0.0-9.0-0.3","SS1619114209068","","","null","","","","","","<p><img src= images/blank.png width =""600"" height = ""600"" style=""position:fixed;top:50%; left:50%; transform: translate(-50%, -50%); border:5px solid black"">","","","","","",""
