"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","condition_num","block_number","block_type","stimulus_displayed","position_displayed"
"true","fullscreen","0","1688","0.0-0.0","SS1626365390019","","","","","","","","","","","","","",""
"","survey-text","1","5559","0.0-1.0","SS1626365390019","3868.4000000953674","{""Age"":""306"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","20474","0.0-2.0","SS1626365390019","14914.399999856949","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","21034","0.0-3.0","SS1626365390019","559.1000001430511","","<p><img src=stimuli/intro/intro2.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","21619","0.0-4.0","SS1626365390019","584.1999998092651","","<p><img src=stimuli/intro/intro3.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","5","22271","0.0-5.0","SS1626365390019","651.7999999523163","","<p><img src=stimuli/intro/intro4.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","26209","0.0-6.0","SS1626365390019","3937","","<p><img src=stimuli/intro/intro5.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","7","46823","0.0-7.0","SS1626365390019","20613.400000095367","","<p><img src=stimuli/intro/intro6.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","47271","0.0-8.0","SS1626365390019","447.2999999523163","","<p><img src=stimuli/intro/intro7.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","9","51794","0.0-9.0","SS1626365390019","4522.099999904633","","<p><img src=stimuli/intro/intro8.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","10","53662","0.0-10.0","SS1626365390019","1866.8000001907349","","<p><img src=stimuli/intro/intro9.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","instructions","11","104372","0.0-11.0","SS1626365390019","50709.5","","","","[{""page_index"":0,""viewing_time"":50709.200000047684}]","","","","","","","","",""
"","video-keyboard-response","12","109054","0.0-12.0","SS1626365390019","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","13","111159","0.0-13.0-0.0","SS1626365390019","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","14","117163","0.0-13.0-1.0","SS1626365390019","null","","","null","","trial","","1000","1000","3","0","Std","stimuli/images/spore_stims/simple_01_A.gif","left"
"","html-keyboard-response","15","118657","0.0-13.0-0.1","SS1626365390019","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","16","124663","0.0-13.0-1.1","SS1626365390019","null","","","null","","trial","","1000","1000","3","0","Std","stimuli/images/spore_stims/simple_01_A.gif","left"
"","html-keyboard-response","17","126872","0.0-13.0-0.2","SS1626365390019","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","18","132878","0.0-13.0-1.2","SS1626365390019","null","","","null","","trial","","1000","1000","3","0","Std","stimuli/images/spore_stims/simple_01_A.gif","left"
"","html-keyboard-response","19","135151","0.0-13.0-0.3","SS1626365390019","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","20","141155","0.0-13.0-1.3","SS1626365390019","null","","","null","","trial","","1000","1000","3","0","Std","stimuli/images/spore_stims/simple_01_A.gif","left"
"","html-keyboard-response","21","142766","0.0-13.0-0.4","SS1626365390019","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
