"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","condition_num","block_number","block_type","stimulus_displayed","position_displayed"
"true","fullscreen","0","10319","0.0-0.0","SS1619362867825","","","","","","","","","","","","","",""
"","survey-text","1","17311","0.0-1.0","SS1619362867825","6988.850000081584","{""Age"":""231"",""Gender"":""M""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","23059","0.0-2.0","SS1619362867825","5745.000000111759","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","31972","0.0-3.0","SS1619362867825","8905.929999891669","","<p><img src=stimuli/intro/intro2.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","74581","0.0-4.0","SS1619362867825","42609.679999994114","","<p><img src=stimuli/intro/intro3.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","5","144287","0.0-5.0","SS1619362867825","69706.96999994107","","<p><img src=stimuli/intro/intro4.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","155128","0.0-6.0","SS1619362867825","10840.46999993734","","<p><img src=stimuli/intro/intro5.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","7","189643","0.0-7.0","SS1619362867825","34514.99000005424","","<p><img src=stimuli/intro/intro6.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","190249","0.0-8.0","SS1619362867825","605.259999865666","","<p><img src=stimuli/intro/intro7.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","9","190744","0.0-9.0","SS1619362867825","494.13500004447997","","<p><img src=stimuli/intro/intro8.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","10","191194","0.0-10.0","SS1619362867825","449.52000002376735","","<p><img src=stimuli/intro/intro9.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","instructions","11","308043","0.0-11.0","SS1619362867825","116850.56500020437","","","","[{""page_index"":0,""viewing_time"":116850.10500019416}]","","","","","","","","",""
"","video-keyboard-response","12","312934","0.0-12.0","SS1619362867825","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","13","314762","0.0-13.0-0.0","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","14","320768","0.0-13.0-1.0","SS1619362867825","null","","","null","","trial","","1000","1000","3","0","Std","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","15","322000","0.0-13.0-0.1","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","16","328003","0.0-13.0-1.1","SS1619362867825","null","","","null","","trial","","1000","1000","3","0","Std","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","17","330204","0.0-13.0-0.2","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","18","336210","0.0-13.0-1.2","SS1619362867825","null","","","null","","trial","","1000","1000","3","0","Std","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","19","337491","0.0-13.0-0.3","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","20","343494","0.0-13.0-1.3","SS1619362867825","null","","","null","","trial","","1000","1000","3","0","Std","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","21","345859","0.0-13.0-0.4","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","22","351863","0.0-13.0-1.4","SS1619362867825","null","","","null","","trial","","1000","1000","3","0","Std","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","23","352864","0.0-13.0-0.5","SS1619362867825","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","24","405954","0.0-13.0-1.5","SS1619362867825","90190.31500001438","","","40","","trial","","1000","91190.31500001438","3","0","Std","stimuli/images/spore_stims/simple_06_A.gif","right"
"","html-keyboard-response","25","407076","0.0-14.0","SS1619362867825","1120.0800000224262","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","26","411727","0.0-15.0","SS1619362867825","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","27","412516","0.0-16.0-0.0","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","28","418524","0.0-16.0-1.0","SS1619362867825","null","","","null","","trial","","1000","1000","3","1","Std","stimuli/images/spore_stims/simple_07_A.gif","right"
"","html-keyboard-response","29","419307","0.0-16.0-0.1","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","30","425309","0.0-16.0-1.1","SS1619362867825","null","","","null","","trial","","1000","1000","3","1","Std","stimuli/images/spore_stims/simple_07_A.gif","right"
"","html-keyboard-response","31","427322","0.0-16.0-0.2","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","32","433325","0.0-16.0-1.2","SS1619362867825","null","","","null","","trial","","1000","1000","3","1","Std","stimuli/images/spore_stims/simple_07_A.gif","right"
"","html-keyboard-response","33","434235","0.0-16.0-0.3","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","34","440238","0.0-16.0-1.3","SS1619362867825","null","","","null","","trial","","1000","1000","3","1","Std","stimuli/images/spore_stims/simple_07_A.gif","right"
"","html-keyboard-response","35","441952","0.0-16.0-0.4","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","36","447957","0.0-16.0-1.4","SS1619362867825","null","","","null","","trial","","1000","1000","3","1","Std","stimuli/images/spore_stims/simple_07_A.gif","right"
"","html-keyboard-response","37","450211","0.0-16.0-0.5","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","38","456215","0.0-16.0-1.5","SS1619362867825","null","","","null","","trial","","1000","1000","3","1","Std","stimuli/images/spore_stims/simple_07_A.gif","right"
"","html-keyboard-response","39","458390","0.0-16.0-0.6","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","40","464394","0.0-16.0-1.6","SS1619362867825","null","","","null","","trial","","1000","1000","3","1","Std","stimuli/images/spore_stims/simple_07_A.gif","right"
"","html-keyboard-response","41","466867","0.0-16.0-0.7","SS1619362867825","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","42","498126","0.0-16.0-1.7","SS1619362867825","84607.37999994308","","","40","","trial","","1000","85607.37999994308","3","1","Std","stimuli/images/spore_stims/simple_07_A.gif","right"
"","html-keyboard-response","43","499144","0.0-17.0","SS1619362867825","1017.214999999851","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","44","503787","0.0-18.0","SS1619362867825","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","45","504798","0.0-19.0-0.0","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","46","510802","0.0-19.0-1.0","SS1619362867825","null","","","null","","trial","","1000","1000","3","2","Dev","stimuli/images/spore_stims/simple_10_A.gif","right"
"","html-keyboard-response","47","511802","0.0-19.0-0.1","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","48","517805","0.0-19.0-1.1","SS1619362867825","null","","","null","","trial","","1000","1000","3","2","Dev","stimuli/images/spore_stims/simple_10_A.gif","right"
"","html-keyboard-response","49","519560","0.0-19.0-0.2","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","50","525566","0.0-19.0-1.2","SS1619362867825","null","","","null","","trial","","1000","1000","3","2","Dev","stimuli/images/spore_stims/simple_10_A.gif","right"
"","html-keyboard-response","51","526630","0.0-19.0-0.3","SS1619362867825","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","52","565228","0.0-19.0-1.3","SS1619362867825","59426.59000004642","","","40","","trial","","1000","60426.59000004642","3","2","Dev","stimuli/images/spore_stims/simple_09_A.gif","left"
"","html-keyboard-response","53","567856","0.0-20.0","SS1619362867825","2627.190000144765","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","54","572507","0.0-21.0","SS1619362867825","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","55","574648","0.0-22.0-0.0","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","56","580653","0.0-22.0-1.0","SS1619362867825","null","","","null","","trial","","1000","1000","3","3","Std","stimuli/images/spore_stims/simple_12_A.gif","left"
"","html-keyboard-response","57","581684","0.0-22.0-0.1","SS1619362867825","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","58","587687","0.0-22.0-1.1","SS1619362867825","null","","","null","","trial","","1000","1000","3","3","Std","stimuli/images/spore_stims/simple_12_A.gif","left"
