"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","condition_num","block_number","block_type","stimulus_displayed","position_displayed"
"true","fullscreen","0","1737","0.0-0.0","SS1620489883150","","","","","","","","","","","","","",""
"","survey-text","1","4328","0.0-1.0","SS1620489883150","2588.2350000320002","{""Age"":""303"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","19252","0.0-2.0","SS1620489883150","14922.520000021905","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","24853","0.0-3.0","SS1620489883150","5599.6549999690615","","<p><img src=stimuli/intro/intro2.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","140499","0.0-4.0","SS1620489883150","115646.67000004556","","<p><img src=stimuli/intro/intro3.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","5","172446","0.0-5.0","SS1620489883150","31945.384999969974","","<p><img src=stimuli/intro/intro4.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","183848","0.0-6.0","SS1620489883150","11401.320000004489","","<p><img src=stimuli/intro/intro5.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","7","194781","0.0-7.0","SS1620489883150","10932.305000023916","","<p><img src=stimuli/intro/intro6.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","237570","0.0-8.0","SS1620489883150","42766.40000002226","","<p><img src=stimuli/intro/intro7.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","9","237869","0.0-9.0","SS1620489883150","298.1100000324659","","<p><img src=stimuli/intro/intro8.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","10","238542","0.0-10.0","SS1620489883150","672.0849999692291","","<p><img src=stimuli/intro/intro9.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","instructions","11","282914","0.0-11.0","SS1620489883150","44367.65500000911","","","","[{""page_index"":0,""viewing_time"":44367.4100000062}]","","","","","","","","",""
"","video-keyboard-response","12","287584","0.0-12.0","SS1620489883150","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","13","288439","0.0-13.0-0.0","SS1620489883150","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","14","294446","0.0-13.0-1.0","SS1620489883150","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/simple_10_A.gif","right"
"","html-keyboard-response","15","296879","0.0-13.0-0.1","SS1620489883150","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","16","302883","0.0-13.0-1.1","SS1620489883150","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/simple_10_A.gif","right"
"","html-keyboard-response","17","304568","0.0-13.0-0.2","SS1620489883150","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","18","310575","0.0-13.0-1.2","SS1620489883150","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/simple_10_A.gif","right"
"","html-keyboard-response","19","311407","0.0-13.0-0.3","SS1620489883150","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","20","328019","0.0-13.0-1.3","SS1620489883150","38572.01499998337","","","40","","trial","","1000","39572.01499998337","5","0","Dev","stimuli/images/spore_stims/simple_09_A.gif","left"
"","html-keyboard-response","21","329744","0.0-14.0","SS1620489883150","1724.6000000159256","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","22","334383","0.0-15.0","SS1620489883150","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","23","336533","0.0-16.0-0.0","SS1620489883150","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","24","342536","0.0-16.0-1.0","SS1620489883150","null","","","null","","trial","","1000","1000","5","1","Std","stimuli/images/spore_stims/simple_05_A.gif","right"
"","html-keyboard-response","25","343395","0.0-16.0-0.1","SS1620489883150","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","26","349402","0.0-16.0-1.1","SS1620489883150","null","","","null","","trial","","1000","1000","5","1","Std","stimuli/images/spore_stims/simple_05_A.gif","right"
"","html-keyboard-response","27","350637","0.0-16.0-0.2","SS1620489883150","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","28","356645","0.0-16.0-1.2","SS1620489883150","null","","","null","","trial","","1000","1000","5","1","Std","stimuli/images/spore_stims/simple_05_A.gif","right"
"","html-keyboard-response","29","357988","0.0-16.0-0.3","SS1620489883150","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","30","374253","0.0-16.0-1.3","SS1620489883150","36717.38500002539","","","40","","trial","","1000","37717.38500002539","5","1","Std","stimuli/images/spore_stims/simple_05_A.gif","right"
"","html-keyboard-response","31","379091","0.0-17.0","SS1620489883150","4837.524999980815","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
"","video-keyboard-response","32","383733","0.0-18.0","SS1620489883150","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","33","384922","0.0-19.0-0.0","SS1620489883150","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","34","390925","0.0-19.0-1.0","SS1620489883150","null","","","null","","trial","","1000","1000","5","2","Dev","stimuli/images/spore_stims/simple_08_A.gif","right"
