"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","condition_num","block_number","block_type","stimulus_displayed","position_displayed"
"true","fullscreen","0","1963","0.0-0.0","SS1619877613334","","","","","","","","","","","","","",""
"","survey-text","1","4614","0.0-1.0","SS1619877613334","2648.1149999963236","{""Age"":""223"",""Gender"":""F""}","","","","","","","","","","","",""
"","audio-keyboard-response","2","12275","0.0-2.0","SS1619877613334","7659.410000000207","","stimuli/audio/music_intro.wav","40","","","","","","","","","",""
"","html-keyboard-response","3","16480","0.0-3.0","SS1619877613334","4204.149999997753","","<p><img src=stimuli/intro/intro2.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","4","140474","0.0-4.0","SS1619877613334","123994.55499999749","","<p><img src=stimuli/intro/intro3.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","5","219514","0.0-5.0","SS1619877613334","79040.34500000125","","<p><img src=stimuli/intro/intro4.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","6","227591","0.0-6.0","SS1619877613334","8076.645000001008","","<p><img src=stimuli/intro/intro5.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","7","264967","0.0-7.0","SS1619877613334","37260.47500000277","","<p><img src=stimuli/intro/intro6.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","8","265887","0.0-8.0","SS1619877613334","919.1550000032294","","<p><img src=stimuli/intro/intro7.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","9","266698","0.0-9.0","SS1619877613334","810.7700000036857","","<p><img src=stimuli/intro/intro8.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","html-keyboard-response","10","267665","0.0-10.0","SS1619877613334","966.6399999987334","","<p><img src=stimuli/intro/intro9.jpeg width ='900' height = '500'></p>","40","","","","","","","","","",""
"","instructions","11","373416","0.0-11.0","SS1619877613334","105749.63500000013","","","","[{""page_index"":0,""viewing_time"":105749.36999999773}]","","","","","","","","",""
"","video-keyboard-response","12","378077","0.0-12.0","SS1619877613334","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","",""
"","html-keyboard-response","13","379261","0.0-13.0-0.0","SS1619877613334","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","14","385266","0.0-13.0-1.0","SS1619877613334","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/simple_02_A.gif","left"
"","html-keyboard-response","15","387603","0.0-13.0-0.1","SS1619877613334","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","16","393610","0.0-13.0-1.1","SS1619877613334","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/simple_02_A.gif","left"
"","html-keyboard-response","17","394500","0.0-13.0-0.2","SS1619877613334","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","18","400502","0.0-13.0-1.2","SS1619877613334","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/simple_02_A.gif","left"
"","html-keyboard-response","19","401462","0.0-13.0-0.3","SS1619877613334","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""650"" height = ""650"" style=""border:5px solid black""></p>","null","","","","","","","","","",""
"","sequential-stimulus-presentation","20","445392","0.0-13.0-1.3","SS1619877613334","65127.11499999568","","","40","","trial","","1000","66127.11499999568","5","0","Dev","stimuli/images/spore_stims/simple_01_A.gif","right"
"","html-keyboard-response","21","446065","0.0-14.0","SS1619877613334","671.7499999940628","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""640"" height = ""490"" ></p>","40","","between_block","","","","","","","",""
