"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","subject_num","block_number","block_type","stimulus_displayed","fam_duration","response","question_order"
"true","fullscreen","0","4853","0.0-0.0","SS1633977400638","","","","","","","","","","","","","","","",""
"","survey-text","1","7968","0.0-1.0","SS1633977400638","3112.199999988079","{""Age"":""254"",""Gender"":""F"",""Session"":""2""}","","","","","","","","","","","","","",""
"","audio-keyboard-response","2","13800","0.0-2.0","SS1633977400638","5830.5","","stimuli/audio/music_intro.wav","40","","","","","","","","","","","",""
"","html-keyboard-response","3","19896","0.0-3.0","SS1633977400638","6094.600000023842","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","4","103322","0.0-4.0","SS1633977400638","83425.69999998808","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","5","128232","0.0-5.0","SS1633977400638","24910.5","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","6","137314","0.0-6.0","SS1633977400638","9080.699999988079","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","7","154224","0.0-7.0","SS1633977400638","16909.899999976158","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","8","154705","0.0-8.0","SS1633977400638","480.5","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","9","169149","0.0-9.0","SS1633977400638","14442.599999964237","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","instructions","10","197635","0.0-10.0","SS1633977400638","28486.5","","","","[{""page_index"":0,""viewing_time"":28485.600000023842}]","","","","","","","","","","",""
"","video-keyboard-response","11","202299","0.0-11.0","SS1633977400638","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","12","202828","0.0-12.0-0.0","SS1633977400638","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","13","208833","0.0-12.0-1.0","SS1633977400638","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/complex_10_A.gif","7","",""
"","html-keyboard-response","14","209477","0.0-12.0-0.1","SS1633977400638","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","15","215484","0.0-12.0-1.1","SS1633977400638","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/complex_10_A.gif","7","",""
"","html-keyboard-response","16","217954","0.0-12.0-0.2","SS1633977400638","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","17","223961","0.0-12.0-1.2","SS1633977400638","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/complex_10_A.gif","7","",""
"","html-keyboard-response","18","226419","0.0-12.0-0.3","SS1633977400638","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","19","232425","0.0-12.0-1.3","SS1633977400638","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/complex_10_A.gif","7","",""
"","html-keyboard-response","20","233069","0.0-12.0-0.4","SS1633977400638","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","21","239073","0.0-12.0-1.4","SS1633977400638","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/complex_10_A.gif","7","",""
"","html-keyboard-response","22","239890","0.0-12.0-0.5","SS1633977400638","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","23","245892","0.0-12.0-1.5","SS1633977400638","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/complex_10_A.gif","7","",""
"","html-keyboard-response","24","246424","0.0-12.0-0.6","SS1633977400638","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","25","252430","0.0-12.0-1.6","SS1633977400638","null","","","null","","trial","","1000","1000","5","0","Dev","stimuli/images/spore_stims/complex_10_A.gif","7","",""
"","html-keyboard-response","26","253296","0.0-12.0-0.7","SS1633977400638","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","27","313158","0.0-12.0-1.7","SS1633977400638","109328.69999998808","","","40","","trial","","1000","110328.69999998808","5","0","Dev","stimuli/images/spore_stims/complex_09_A.gif","7","",""
"","html-keyboard-response","28","314574","0.0-13.0","SS1633977400638","1413.5999999642372","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","29","319242","0.0-14.0","SS1633977400638","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","30","320454","0.0-15.0-0.0","SS1633977400638","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","31","326458","0.0-15.0-1.0","SS1633977400638","null","","","null","","trial","","1000","1000","5","1","Std","stimuli/images/spore_stims/complex_01_A.gif","3","",""
"","html-keyboard-response","32","328162","0.0-15.0-0.1","SS1633977400638","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""800"" height = ""800"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
