"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","subject_num","block_number","block_type","stimulus_displayed","fam_duration","response","question_order"
"true","fullscreen","0","2808","0.0-0.0","SS1633015921774","","","","","","","","","","","","","","","",""
"","survey-text","1","14812","0.0-1.0","SS1633015921774","11999.5","{""Age"":""333"",""Gender"":""F"",""Session"":""2""}","","","","","","","","","","","","","",""
"","audio-keyboard-response","2","20026","0.0-2.0","SS1633015921774","5212.5999999940395","","stimuli/audio/music_intro.wav","40","","","","","","","","","","","",""
"","html-keyboard-response","3","23488","0.0-3.0","SS1633015921774","3460.8999999910593","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","4","72648","0.0-4.0","SS1633015921774","49159.59999999404","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","html-keyboard-response","5","87264","0.0-5.0","SS1633015921774","14555.89999999106","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","6","93903","0.0-6.0","SS1633015921774","6638.20000000298","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","7","99729","0.0-7.0","SS1633015921774","5825.5","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","8","99998","0.0-8.0","SS1633015921774","268.79999999701977","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","9","113027","0.0-9.0","SS1633015921774","13028.89999999106","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","instructions","10","155131","0.0-10.0","SS1633015921774","42103.59999999404","","","","[{""page_index"":0,""viewing_time"":42103.20000000298}]","","","","","","","","","","",""
"","video-keyboard-response","11","159793","0.0-11.0","SS1633015921774","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","12","161470","0.0-12.0-0.0","SS1633015921774","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","13","167478","0.0-12.0-1.0","SS1633015921774","null","","","null","","trial","","1000","1000","29","0","Dev","stimuli/images/spore_stims/complex_03_A.gif","7","",""
"","html-keyboard-response","14","168530","0.0-12.0-0.1","SS1633015921774","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","15","174537","0.0-12.0-1.1","SS1633015921774","null","","","null","","trial","","1000","1000","29","0","Dev","stimuli/images/spore_stims/complex_03_A.gif","7","",""
"","html-keyboard-response","16","175105","0.0-12.0-0.2","SS1633015921774","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","17","181113","0.0-12.0-1.2","SS1633015921774","null","","","null","","trial","","1000","1000","29","0","Dev","stimuli/images/spore_stims/complex_03_A.gif","7","",""
"","html-keyboard-response","18","181999","0.0-12.0-0.3","SS1633015921774","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","19","188007","0.0-12.0-1.3","SS1633015921774","null","","","null","","trial","","1000","1000","29","0","Dev","stimuli/images/spore_stims/complex_03_A.gif","7","",""
"","html-keyboard-response","20","189677","0.0-12.0-0.4","SS1633015921774","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","21","195686","0.0-12.0-1.4","SS1633015921774","null","","","null","","trial","","1000","1000","29","0","Dev","stimuli/images/spore_stims/complex_03_A.gif","7","",""
