"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","subject_num","block_number","block_type","stimulus_displayed","fam_duration","response","question_order"
"true","fullscreen","0","133194","0.0-0.0","SS1631636816071","","","","","","","","","","","","","","","",""
"","survey-text","1","140632","0.0-1.0","SS1631636816071","7434.399999976158","{""Age"":""261"",""Gender"":""M"",""Session"":""2""}","","","","","","","","","","","","","",""
"","audio-keyboard-response","2","148222","0.0-2.0","SS1631636816071","7588.799999952316","","stimuli/audio/music_intro.wav","40","","","","","","","","","","","",""
"","html-keyboard-response","3","151233","0.0-3.0","SS1631636816071","3010.2999999523163","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","4","184355","0.0-4.0","SS1631636816071","33121.199999928474","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","html-keyboard-response","5","204512","0.0-5.0","SS1631636816071","20156.300000071526","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","html-keyboard-response","6","213466","0.0-6.0","SS1631636816071","8953.300000071526","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","html-keyboard-response","7","222127","0.0-7.0","SS1631636816071","8660.699999928474","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","html-keyboard-response","8","222700","0.0-8.0","SS1631636816071","572","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","html-keyboard-response","9","229869","0.0-9.0","SS1631636816071","7168.399999976158","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","instructions","10","267821","0.0-10.0","SS1631636816071","37952.10000002384","","","","[{""page_index"":0,""viewing_time"":37951.5}]","","","","","","","","","","",""
"","video-keyboard-response","11","272475","0.0-11.0","SS1631636816071","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","12","274924","0.0-12.0-0.0","SS1631636816071","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","13","280930","0.0-12.0-1.0","SS1631636816071","null","","","null","","trial","","1000","1000","13","0","Dev","stimuli/images/spore_stims/simple_06_A.gif","3","",""
"","html-keyboard-response","14","282778","0.0-12.0-0.1","SS1631636816071","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","15","288785","0.0-12.0-1.1","SS1631636816071","null","","","null","","trial","","1000","1000","13","0","Dev","stimuli/images/spore_stims/simple_06_A.gif","3","",""
"","html-keyboard-response","16","290229","0.0-12.0-0.2","SS1631636816071","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","17","296234","0.0-12.0-1.2","SS1631636816071","null","","","null","","trial","","1000","1000","13","0","Dev","stimuli/images/spore_stims/simple_06_A.gif","3","",""
"","html-keyboard-response","18","298516","0.0-12.0-0.3","SS1631636816071","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","19","382353","0.0-12.0-1.3","SS1631636816071","106426.60000002384","","","40","","trial","","1000","107426.60000002384","13","0","Dev","stimuli/images/spore_stims/simple_05_A.gif","3","",""
"","html-keyboard-response","20","476775","0.0-13.0","SS1631636816071","94422.5","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""1200"" height = ""918"" ></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","21","481536","0.0-14.0","SS1631636816071","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","22","483993","0.0-15.0-0.0","SS1631636816071","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","23","489997","0.0-15.0-1.0","SS1631636816071","null","","","null","","trial","","1000","1000","13","1","Std","stimuli/images/spore_stims/simple_01_A.gif","5","",""
"","html-keyboard-response","24","491565","0.0-15.0-0.1","SS1631636816071","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","25","497572","0.0-15.0-1.1","SS1631636816071","null","","","null","","trial","","1000","1000","13","1","Std","stimuli/images/spore_stims/simple_01_A.gif","5","",""
