"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","subject_num","block_number","block_type","stimulus_displayed","fam_duration","response","question_order"
"true","fullscreen","0","3069","0.0-0.0","SS1630764152338","","","","","","","","","","","","","","","",""
"","survey-text","1","18524","0.0-1.0","SS1630764152338","15452.199999988079","{""Age"":""292"",""Gender"":""M"",""Session"":""1""}","","","","","","","","","","","","","",""
"","audio-keyboard-response","2","34193","0.0-2.0","SS1630764152338","15668.699999988079","","stimuli/audio/music_intro.wav","40","","","","","","","","","","","",""
"","html-keyboard-response","3","39950","0.0-3.0","SS1630764152338","5755.300000011921","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","4","215896","0.0-4.0","SS1630764152338","175944.80000001192","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","html-keyboard-response","5","235877","0.0-5.0","SS1630764152338","19980.5","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","6","251919","0.0-6.0","SS1630764152338","16040.600000023842","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","7","260674","0.0-7.0","SS1630764152338","8754.099999964237","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","8","278040","0.0-8.0","SS1630764152338","17365.600000023842","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","9","355665","0.0-9.0","SS1630764152338","77623.80000001192","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","instructions","10","441381","0.0-10.0","SS1630764152338","85715.5","","","","[{""page_index"":0,""viewing_time"":85714.89999997616}]","","","","","","","","","","",""
