"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","subject_num","block_number","block_type","stimulus_displayed","fam_duration","response","question_order"
"true","fullscreen","0","118384","0.0-0.0","SS1631032013367","","","","","","","","","","","","","","","",""
"","survey-text","1","123991","0.0-1.0","SS1631032013367","5602.400000035763","{""Age"":""264"",""Gender"":""M"",""Session"":""2""}","","","","","","","","","","","","","",""
"","audio-keyboard-response","2","131219","0.0-2.0","SS1631032013367","7226.399999976158","","stimuli/audio/music_intro.wav","40","","","","","","","","","","","",""
"","html-keyboard-response","3","132720","0.0-3.0","SS1631032013367","1500","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","4","147433","0.0-4.0","SS1631032013367","14713.400000035763","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","html-keyboard-response","5","173286","0.0-5.0","SS1631032013367","25852.5","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","6","174658","0.0-6.0","SS1631032013367","1371.2000000476837","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","7","180124","0.0-7.0","SS1631032013367","5466","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","8","180664","0.0-8.0","SS1631032013367","538.9000000357628","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","9","201228","0.0-9.0","SS1631032013367","20564","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","instructions","10","208186","0.0-10.0","SS1631032013367","6957.899999976158","","","","[{""page_index"":0,""viewing_time"":6957.600000023842}]","","","","","","","","","","",""
"","video-keyboard-response","11","212848","0.0-11.0","SS1631032013367","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","12","213576","0.0-12.0-0.0","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","13","219587","0.0-12.0-1.0","SS1631032013367","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/complex_09_A.gif","7","",""
"","html-keyboard-response","14","220840","0.0-12.0-0.1","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","15","226844","0.0-12.0-1.1","SS1631032013367","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/complex_09_A.gif","7","",""
"","html-keyboard-response","16","227648","0.0-12.0-0.2","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","17","233653","0.0-12.0-1.2","SS1631032013367","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/complex_09_A.gif","7","",""
"","html-keyboard-response","18","234444","0.0-12.0-0.3","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","19","240451","0.0-12.0-1.3","SS1631032013367","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/complex_09_A.gif","7","",""
"","html-keyboard-response","20","242410","0.0-12.0-0.4","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","21","248417","0.0-12.0-1.4","SS1631032013367","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/complex_09_A.gif","7","",""
"","html-keyboard-response","22","250120","0.0-12.0-0.5","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","23","256126","0.0-12.0-1.5","SS1631032013367","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/complex_09_A.gif","7","",""
"","html-keyboard-response","24","258314","0.0-12.0-0.6","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","25","264321","0.0-12.0-1.6","SS1631032013367","null","","","null","","trial","","1000","1000","4","0","Std","stimuli/images/spore_stims/complex_09_A.gif","7","",""
"","html-keyboard-response","26","265687","0.0-12.0-0.7","SS1631032013367","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","27","278154","0.0-12.0-1.7","SS1631032013367","63572.59999996424","","","40","","trial","","1000","64572.59999996424","4","0","Std","stimuli/images/spore_stims/complex_09_A.gif","7","",""
"","html-keyboard-response","28","279080","0.0-13.0","SS1631032013367","925.3000000119209","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""1200"" height = ""918"" ></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","29","283713","0.0-14.0","SS1631032013367","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","30","284691","0.0-15.0-0.0","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","31","290697","0.0-15.0-1.0","SS1631032013367","null","","","null","","trial","","1000","1000","4","1","Dev","stimuli/images/spore_stims/complex_03_A.gif","7","",""
"","html-keyboard-response","32","292594","0.0-15.0-0.1","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","33","298602","0.0-15.0-1.1","SS1631032013367","null","","","null","","trial","","1000","1000","4","1","Dev","stimuli/images/spore_stims/complex_03_A.gif","7","",""
"","html-keyboard-response","34","299824","0.0-15.0-0.2","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","35","305830","0.0-15.0-1.2","SS1631032013367","null","","","null","","trial","","1000","1000","4","1","Dev","stimuli/images/spore_stims/complex_03_A.gif","7","",""
"","html-keyboard-response","36","306671","0.0-15.0-0.3","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","37","312681","0.0-15.0-1.3","SS1631032013367","null","","","null","","trial","","1000","1000","4","1","Dev","stimuli/images/spore_stims/complex_03_A.gif","7","",""
"","html-keyboard-response","38","313616","0.0-15.0-0.4","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","39","319623","0.0-15.0-1.4","SS1631032013367","null","","","null","","trial","","1000","1000","4","1","Dev","stimuli/images/spore_stims/complex_03_A.gif","7","",""
"","html-keyboard-response","40","320607","0.0-15.0-0.5","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","41","326611","0.0-15.0-1.5","SS1631032013367","null","","","null","","trial","","1000","1000","4","1","Dev","stimuli/images/spore_stims/complex_03_A.gif","7","",""
"","html-keyboard-response","42","327184","0.0-15.0-0.6","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","43","333192","0.0-15.0-1.6","SS1631032013367","null","","","null","","trial","","1000","1000","4","1","Dev","stimuli/images/spore_stims/complex_03_A.gif","7","",""
"","html-keyboard-response","44","334702","0.0-15.0-0.7","SS1631032013367","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","45","352739","0.0-15.0-1.7","SS1631032013367","67045.19999998808","","","40","","trial","","1000","68045.19999998808","4","1","Dev","stimuli/images/spore_stims/complex_04_A.gif","7","",""
"","html-keyboard-response","46","358701","0.0-16.0","SS1631032013367","5961.799999952316","","<p><img src=""stimuli/images/attngetter_blank.png"" width =""1200"" height = ""918"" ></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","47","363338","0.0-17.0","SS1631032013367","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","48","363865","0.0-18.0-0.0","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","49","369870","0.0-18.0-1.0","SS1631032013367","null","","","null","","trial","","1000","1000","4","2","Dev","stimuli/images/spore_stims/complex_06_A.gif","5","",""
"","html-keyboard-response","50","371230","0.0-18.0-0.1","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","51","377239","0.0-18.0-1.1","SS1631032013367","null","","","null","","trial","","1000","1000","4","2","Dev","stimuli/images/spore_stims/complex_06_A.gif","5","",""
"","html-keyboard-response","52","379157","0.0-18.0-0.2","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","53","385166","0.0-18.0-1.2","SS1631032013367","null","","","null","","trial","","1000","1000","4","2","Dev","stimuli/images/spore_stims/complex_06_A.gif","5","",""
"","html-keyboard-response","54","385683","0.0-18.0-0.3","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","55","391687","0.0-18.0-1.3","SS1631032013367","null","","","null","","trial","","1000","1000","4","2","Dev","stimuli/images/spore_stims/complex_06_A.gif","5","",""
"","html-keyboard-response","56","392916","0.0-18.0-0.4","SS1631032013367","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","57","398926","0.0-18.0-1.4","SS1631032013367","null","","","null","","trial","","1000","1000","4","2","Dev","stimuli/images/spore_stims/complex_06_A.gif","5","",""
"","html-keyboard-response","58","400593","0.0-18.0-0.5","SS1631032013367","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
