"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","subject_num","block_number","block_type","stimulus_displayed","fam_duration","response","question_order"
"true","fullscreen","0","9062","0.0-0.0","SS1632151964482","","","","","","","","","","","","","","","",""
"","survey-text","1","12342","0.0-1.0","SS1632151964482","3276.399999976158","{""Age"":""239"",""Gender"":""M"",""Session"":""1""}","","","","","","","","","","","","","",""
"","audio-keyboard-response","2","31783","0.0-2.0","SS1632151964482","19439.899999976158","","stimuli/audio/music_intro.wav","40","","","","","","","","","","","",""
"","html-keyboard-response","3","36755","0.0-3.0","SS1632151964482","4971.100000023842","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","4","91045","0.0-4.0","SS1632151964482","54290.299999952316","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","html-keyboard-response","5","129180","0.0-5.0","SS1632151964482","38134.90000009537","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","6","139035","0.0-6.0","SS1632151964482","9854.600000023842","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","html-keyboard-response","7","153840","0.0-7.0","SS1632151964482","14804.5","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","8","154313","0.0-8.0","SS1632151964482","471.8000000715256","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","9","164978","0.0-9.0","SS1632151964482","10664.899999976158","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","instructions","10","220685","0.0-10.0","SS1632151964482","55707.39999997616","","","","[{""page_index"":0,""viewing_time"":55706.89999997616}]","","","","","","","","","","",""
"","video-keyboard-response","11","225429","0.0-11.0","SS1632151964482","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","12","226057","0.0-12.0-0.0","SS1632151964482","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","13","232065","0.0-12.0-1.0","SS1632151964482","null","","","null","","trial","","1000","1000","20","0","Std","stimuli/images/spore_stims/simple_01_A.gif","5","",""
"","html-keyboard-response","14","234374","0.0-12.0-0.1","SS1632151964482","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","15","240378","0.0-12.0-1.1","SS1632151964482","null","","","null","","trial","","1000","1000","20","0","Std","stimuli/images/spore_stims/simple_01_A.gif","5","",""
"","html-keyboard-response","16","242122","0.0-12.0-0.2","SS1632151964482","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","17","248129","0.0-12.0-1.2","SS1632151964482","null","","","null","","trial","","1000","1000","20","0","Std","stimuli/images/spore_stims/simple_01_A.gif","5","",""
"","html-keyboard-response","18","250511","0.0-12.0-0.3","SS1632151964482","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","19","256517","0.0-12.0-1.3","SS1632151964482","null","","","null","","trial","","1000","1000","20","0","Std","stimuli/images/spore_stims/simple_01_A.gif","5","",""
