"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","subject_num","block_number","block_type","stimulus_displayed","fam_duration","response","question_order"
"true","fullscreen","0","1766","0.0-0.0","SS1632760799728","","","","","","","","","","","","","","","",""
"","survey-text","1","6209","0.0-1.0","SS1632760799728","4440.899999976158","{""Age"":""258"",""Gender"":""M"",""Session"":""2""}","","","","","","","","","","","","","",""
"","audio-keyboard-response","2","28400","0.0-2.0","SS1632760799728","22188.300000071526","","stimuli/audio/music_intro.wav","40","","","","","","","","","","","",""
"","html-keyboard-response","3","33056","0.0-3.0","SS1632760799728","4655.299999952316","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","4","77073","0.0-4.0","SS1632760799728","44015.700000047684","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","5","98080","0.0-5.0","SS1632760799728","21007.299999952316","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","6","99800","0.0-6.0","SS1632760799728","1718.7000000476837","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","7","104029","0.0-7.0","SS1632760799728","4227.5","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","8","104323","0.0-8.0","SS1632760799728","292.6999999284744","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","9","111278","0.0-9.0","SS1632760799728","6955.100000023842","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","instructions","10","145787","0.0-10.0","SS1632760799728","34508.59999990463","","","","[{""page_index"":0,""viewing_time"":34508.199999928474}]","","","","","","","","","","",""
"","video-keyboard-response","11","150463","0.0-11.0","SS1632760799728","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","12","152794","0.0-12.0-0.0","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","13","158798","0.0-12.0-1.0","SS1632760799728","null","","","null","","trial","","1000","1000","20","0","Std","stimuli/images/spore_stims/complex_03_A.gif","5","",""
"","html-keyboard-response","14","160314","0.0-12.0-0.1","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","15","166321","0.0-12.0-1.1","SS1632760799728","null","","","null","","trial","","1000","1000","20","0","Std","stimuli/images/spore_stims/complex_03_A.gif","5","",""
"","html-keyboard-response","16","168037","0.0-12.0-0.2","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","17","174042","0.0-12.0-1.2","SS1632760799728","null","","","null","","trial","","1000","1000","20","0","Std","stimuli/images/spore_stims/complex_03_A.gif","5","",""
"","html-keyboard-response","18","174686","0.0-12.0-0.3","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","19","180690","0.0-12.0-1.3","SS1632760799728","null","","","null","","trial","","1000","1000","20","0","Std","stimuli/images/spore_stims/complex_03_A.gif","5","",""
"","html-keyboard-response","20","182289","0.0-12.0-0.4","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","21","188295","0.0-12.0-1.4","SS1632760799728","null","","","null","","trial","","1000","1000","20","0","Std","stimuli/images/spore_stims/complex_03_A.gif","5","",""
"","html-keyboard-response","22","189505","0.0-12.0-0.5","SS1632760799728","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","23","210343","0.0-12.0-1.5","SS1632760799728","56545.5","","","40","","trial","","1000","57545.5","20","0","Std","stimuli/images/spore_stims/complex_03_A.gif","5","",""
"","html-keyboard-response","24","211044","0.0-13.0","SS1632760799728","700.6000000238419","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","25","215693","0.0-14.0","SS1632760799728","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","26","217982","0.0-15.0-0.0","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","27","223987","0.0-15.0-1.0","SS1632760799728","null","","","null","","trial","","1000","1000","20","1","Dev","stimuli/images/spore_stims/complex_12_A.gif","5","",""
"","html-keyboard-response","28","225739","0.0-15.0-0.1","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","29","231746","0.0-15.0-1.1","SS1632760799728","null","","","null","","trial","","1000","1000","20","1","Dev","stimuli/images/spore_stims/complex_12_A.gif","5","",""
"","html-keyboard-response","30","232980","0.0-15.0-0.2","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","31","238987","0.0-15.0-1.2","SS1632760799728","null","","","null","","trial","","1000","1000","20","1","Dev","stimuli/images/spore_stims/complex_12_A.gif","5","",""
"","html-keyboard-response","32","240766","0.0-15.0-0.3","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","33","246770","0.0-15.0-1.3","SS1632760799728","null","","","null","","trial","","1000","1000","20","1","Dev","stimuli/images/spore_stims/complex_12_A.gif","5","",""
"","html-keyboard-response","34","248741","0.0-15.0-0.4","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","35","254748","0.0-15.0-1.4","SS1632760799728","null","","","null","","trial","","1000","1000","20","1","Dev","stimuli/images/spore_stims/complex_12_A.gif","5","",""
"","html-keyboard-response","36","256809","0.0-15.0-0.5","SS1632760799728","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","37","270519","0.0-15.0-1.5","SS1632760799728","51532.299999952316","","","40","","trial","","1000","52532.299999952316","20","1","Dev","stimuli/images/spore_stims/complex_11_A.gif","5","",""
"","html-keyboard-response","38","271418","0.0-16.0","SS1632760799728","897.8999999761581","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","39","276101","0.0-17.0","SS1632760799728","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","40","277383","0.0-18.0-0.0","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","41","283392","0.0-18.0-1.0","SS1632760799728","null","","","null","","trial","","1000","1000","20","2","Dev","stimuli/images/spore_stims/complex_07_A.gif","3","",""
"","html-keyboard-response","42","285246","0.0-18.0-0.1","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","43","291250","0.0-18.0-1.1","SS1632760799728","null","","","null","","trial","","1000","1000","20","2","Dev","stimuli/images/spore_stims/complex_07_A.gif","3","",""
"","html-keyboard-response","44","292422","0.0-18.0-0.2","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","45","298426","0.0-18.0-1.2","SS1632760799728","null","","","null","","trial","","1000","1000","20","2","Dev","stimuli/images/spore_stims/complex_07_A.gif","3","",""
"","html-keyboard-response","46","300284","0.0-18.0-0.3","SS1632760799728","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","47","334239","0.0-18.0-1.3","SS1632760799728","55851.89999997616","","","40","","trial","","1000","56851.89999997616","20","2","Dev","stimuli/images/spore_stims/complex_08_A.gif","3","",""
"","html-keyboard-response","48","338289","0.0-19.0","SS1632760799728","4048.9000000953674","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","49","342948","0.0-20.0","SS1632760799728","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","50","344535","0.0-21.0-0.0","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","51","350538","0.0-21.0-1.0","SS1632760799728","null","","","null","","trial","","1000","1000","20","3","Std","stimuli/images/spore_stims/complex_10_A.gif","7","",""
"","html-keyboard-response","52","351257","0.0-21.0-0.1","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","53","357261","0.0-21.0-1.1","SS1632760799728","null","","","null","","trial","","1000","1000","20","3","Std","stimuli/images/spore_stims/complex_10_A.gif","7","",""
"","html-keyboard-response","54","359126","0.0-21.0-0.2","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","55","365129","0.0-21.0-1.2","SS1632760799728","null","","","null","","trial","","1000","1000","20","3","Std","stimuli/images/spore_stims/complex_10_A.gif","7","",""
"","html-keyboard-response","56","366819","0.0-21.0-0.3","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","57","372827","0.0-21.0-1.3","SS1632760799728","null","","","null","","trial","","1000","1000","20","3","Std","stimuli/images/spore_stims/complex_10_A.gif","7","",""
"","html-keyboard-response","58","373619","0.0-21.0-0.4","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","59","379624","0.0-21.0-1.4","SS1632760799728","null","","","null","","trial","","1000","1000","20","3","Std","stimuli/images/spore_stims/complex_10_A.gif","7","",""
"","html-keyboard-response","60","380562","0.0-21.0-0.5","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","61","386566","0.0-21.0-1.5","SS1632760799728","null","","","null","","trial","","1000","1000","20","3","Std","stimuli/images/spore_stims/complex_10_A.gif","7","",""
"","html-keyboard-response","62","388779","0.0-21.0-0.6","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","63","394783","0.0-21.0-1.6","SS1632760799728","null","","","null","","trial","","1000","1000","20","3","Std","stimuli/images/spore_stims/complex_10_A.gif","7","",""
"","html-keyboard-response","64","397198","0.0-21.0-0.7","SS1632760799728","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","65","424015","0.0-21.0-1.7","SS1632760799728","78477.39999997616","","","40","","trial","","1000","79477.39999997616","20","3","Std","stimuli/images/spore_stims/complex_10_A.gif","7","",""
"","html-keyboard-response","66","425211","0.0-22.0","SS1632760799728","1195.2000000476837","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","67","429860","0.0-23.0","SS1632760799728","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","68","432202","0.0-24.0-0.0","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","69","438206","0.0-24.0-1.0","SS1632760799728","null","","","null","","trial","","1000","1000","20","4","Std","stimuli/images/spore_stims/complex_01_A.gif","3","",""
"","html-keyboard-response","70","439643","0.0-24.0-0.1","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","71","445648","0.0-24.0-1.1","SS1632760799728","null","","","null","","trial","","1000","1000","20","4","Std","stimuli/images/spore_stims/complex_01_A.gif","3","",""
"","html-keyboard-response","72","446548","0.0-24.0-0.2","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","73","452550","0.0-24.0-1.2","SS1632760799728","null","","","null","","trial","","1000","1000","20","4","Std","stimuli/images/spore_stims/complex_01_A.gif","3","",""
"","html-keyboard-response","74","454811","0.0-24.0-0.3","SS1632760799728","null","","<p><img src=stimuli/images/blank_test.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","75","467884","0.0-24.0-1.3","SS1632760799728","34680.300000071526","","","40","","trial","","1000","35680.300000071526","20","4","Std","stimuli/images/spore_stims/complex_01_A.gif","3","",""
"","html-keyboard-response","76","471997","0.0-25.0","SS1632760799728","4113.099999904633","","<p><img src=""stimuli/images/attngetter_blank.png""></p>","40","","between_block","","","","","","","","","",""
"","video-keyboard-response","77","476626","0.0-26.0","SS1632760799728","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","78","478979","0.0-27.0-0.0","SS1632760799728","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
