"success","trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","responses","stimulus","key_press","view_history","stimulus_type","trial_stimulus","minimum_viewing_duration","trial_looking_time","subject_num","block_number","block_type","stimulus_displayed","fam_duration","response","question_order"
"true","fullscreen","0","21203","0.0-0.0","SS1632935202703","","","","","","","","","","","","","","","",""
"","survey-text","1","56342","0.0-1.0","SS1632935202703","35136.29999999702","{""Age"":""335"",""Gender"":""M"",""Session"":""2""}","","","","","","","","","","","","","",""
"","audio-keyboard-response","2","64089","0.0-2.0","SS1632935202703","7745.39999999851","","stimuli/audio/music_intro.wav","40","","","","","","","","","","","",""
"","html-keyboard-response","3","67351","0.0-3.0","SS1632935202703","3261.10000000149","","<p><img src=stimuli/intro/intro2.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","4","92505","0.0-4.0","SS1632935202703","25152.60000000149","","<p><img src=stimuli/intro/intro3.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","html-keyboard-response","5","109988","0.0-5.0","SS1632935202703","17482.60000000149","","<p><img src=stimuli/intro/intro4.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","6","116469","0.0-6.0","SS1632935202703","6479.89999999851","","<p><img src=stimuli/intro/intro5.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","7","130418","0.0-7.0","SS1632935202703","13947.39999999851","","<p><img src=stimuli/intro/intro6.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","8","130575","0.0-8.0","SS1632935202703","156.90000000596046","","<p><img src=stimuli/intro/intro7.jpeg width ='1200' height = '667'></p>","40","","","","","","","","","","","",""
"","html-keyboard-response","9","163473","0.0-9.0","SS1632935202703","32896.10000000149","","<p><img src=stimuli/intro/intro8.jpeg width ='1200' height = '667'></p>","39","","","","","","","","","","","",""
"","instructions","10","204722","0.0-10.0","SS1632935202703","41247.69999999553","","","","[{""page_index"":0,""viewing_time"":41247.09999999404}]","","","","","","","","","","",""
"","video-keyboard-response","11","209372","0.0-11.0","SS1632935202703","null","","[""stimuli/images/attngetter_quiet.mp4""]","null","","attention_getter","","","","","","","","","",""
"","html-keyboard-response","12","210857","0.0-12.0-0.0","SS1632935202703","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","13","216866","0.0-12.0-1.0","SS1632935202703","null","","","null","","trial","","1000","1000","28","0","Std","stimuli/images/spore_stims/complex_03_A.gif","7","",""
"","html-keyboard-response","14","218198","0.0-12.0-0.1","SS1632935202703","null","","<p><img src=stimuli/images/blank_fam.png width =""200"" height = ""200"" style=""position:absolute;left:85%""></p><p><img src= stimuli/images/blank.png width =""1100"" height = ""1100"" style=""border:5px solid black""></p>","null","","","","","","","","","","","",""
"","sequential-stimulus-presentation","15","224208","0.0-12.0-1.1","SS1632935202703","null","","","null","","trial","","1000","1000","28","0","Std","stimuli/images/spore_stims/complex_03_A.gif","7","",""
