"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","8525","0.0-0.0","SS1678233193551","60ff8095fe0067960a67ab9b","6406d7f26dd5b7fc1e3377bd","6407ce61b40f5c54c7767963","1470","840","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","11728","0.0-1.0","SS1678233193551","60ff8095fe0067960a67ab9b","6406d7f26dd5b7fc1e3377bd","6407ce61b40f5c54c7767963","1470","840","[{""page_index"":0,""viewing_time"":3198}]","3198","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","23111","0.0-2.0","SS1678233193551","60ff8095fe0067960a67ab9b","6406d7f26dd5b7fc1e3377bd","6407ce61b40f5c54c7767963","1470","840","[{""page_index"":0,""viewing_time"":9379}]","9380","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","24894","0.0-3.0","SS1678233193551","60ff8095fe0067960a67ab9b","6406d7f26dd5b7fc1e3377bd","6407ce61b40f5c54c7767963","1470","840","[{""page_index"":0,""viewing_time"":1780}]","1780","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","30990","0.0-4.0","SS1678233193551","60ff8095fe0067960a67ab9b","6406d7f26dd5b7fc1e3377bd","6407ce61b40f5c54c7767963","1470","840","","6092","","{""Q0"":3}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","35298","0.0-5.0","SS1678233193551","60ff8095fe0067960a67ab9b","6406d7f26dd5b7fc1e3377bd","6407ce61b40f5c54c7767963","1470","840","","4303","","{""Q0"":2}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","36626","0.0-6.0","SS1678233193551","60ff8095fe0067960a67ab9b","6406d7f26dd5b7fc1e3377bd","6407ce61b40f5c54c7767963","1470","840","[{""page_index"":0,""viewing_time"":1325}]","1325","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","40651","0.0-7.0","SS1678233193551","60ff8095fe0067960a67ab9b","6406d7f26dd5b7fc1e3377bd","6407ce61b40f5c54c7767963","1470","840","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","45202","0.0-8.0","SS1678233193551","60ff8095fe0067960a67ab9b","6406d7f26dd5b7fc1e3377bd","6407ce61b40f5c54c7767963","1470","840","","4545","","j","","","<img src=""media/stimuli/animate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/animate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/animate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_002_left.png","animate","left","pair","media/stimuli/inanimate_002_left.png","inanimate","left","pair","media/stimuli/animate_002_left.png","animate","left","single","animacy_number","","","",""
"","","","","","html-keyboard-response","9","47315","0.0-9.0","SS1678233193551","60ff8095fe0067960a67ab9b","6406d7f26dd5b7fc1e3377bd","6407ce61b40f5c54c7767963","1470","840","","2110","","f","","","<img src=""media/stimuli/inanimate_011_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/inanimate_011_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_011_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/inanimate_004_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/inanimate_004_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_011_left.png","inanimate","left","pair","media/stimuli/inanimate_011_left.png","inanimate","left","single","media/stimuli/inanimate_004_left.png","inanimate","left","pair","number_identity","","","",""
