"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","rating_stimulus","rating_animacy","rating_number","rating_pose","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type"
"true","false","[]","[]","[]","preload","0","6856","0.0-0.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","29528","0.0-1.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","[{""page_index"":0,""viewing_time"":22670}]","22671","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","77840","0.0-2.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","[{""page_index"":0,""viewing_time"":46302}]","46303","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","84857","0.0-3.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","[{""page_index"":0,""viewing_time"":7015}]","7015","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","101840","0.0-4.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","16981","","{""Q0"":2}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","109952","0.0-5.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","8108","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","112016","0.0-6.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","[{""page_index"":0,""viewing_time"":2061}]","2061","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","116405","0.0-7.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","8","124656","0.0-8.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","8250","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_004_left.png","inanimate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","9","127543","0.0-9.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","2884","","{""Q0"":1}","[0]","complexity","media/stimuli/inanimate_005_left.png","inanimate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","10","130056","0.0-10.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","2509","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_008_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","11","134120","0.0-11.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","4060","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_005_left.png","animate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","12","136104","0.0-12.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","1981","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_007_left.png","animate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","13","138024","0.0-13.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","1915","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_008_right.png","animate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","14","140871","0.0-14.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","2844","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_010_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","15","142984","0.0-15.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","2109","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_002_left.png","animate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","16","145384","0.0-16.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","2396","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_008_left.png","animate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","17","147704","0.0-17.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","2316","","{""Q0"":1}","[0]","complexity","media/stimuli/inanimate_007_left.png","inanimate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","18","150224","0.0-18.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","2516","","{""Q0"":1}","[0]","complexity","media/stimuli/inanimate_004_right.png","inanimate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","19","152688","0.0-19.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","2460","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_003_left.png","animate","pair","left","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","182025","0.0-20.0","SS1678233215124","6361751dc446d0cb7b619da5","6406d7f26dd5b7fc1e3377bd","6407ce78fc738f05dba54040","1366","635","","29334",""," ","","","","","","","","","","","","","","","","","","","",""
