"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","3273","0.0-0.0","SS1678233165043","5cb67a7ab73e8a001507fae5","6406d7f26dd5b7fc1e3377bd","6407ce43bd9e3fb95f83a099","1280","601","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","7772","0.0-1.0","SS1678233165043","5cb67a7ab73e8a001507fae5","6406d7f26dd5b7fc1e3377bd","6407ce43bd9e3fb95f83a099","1280","601","[{""page_index"":0,""viewing_time"":4497}]","4497","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","21533","0.0-2.0","SS1678233165043","5cb67a7ab73e8a001507fae5","6406d7f26dd5b7fc1e3377bd","6407ce43bd9e3fb95f83a099","1280","601","[{""page_index"":0,""viewing_time"":11746}]","11746","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","24291","0.0-3.0","SS1678233165043","5cb67a7ab73e8a001507fae5","6406d7f26dd5b7fc1e3377bd","6407ce43bd9e3fb95f83a099","1280","601","[{""page_index"":0,""viewing_time"":2757}]","2757","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","38031","0.0-4.0","SS1678233165043","5cb67a7ab73e8a001507fae5","6406d7f26dd5b7fc1e3377bd","6407ce43bd9e3fb95f83a099","1280","601","","13734","","{""Q0"":5}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","43744","0.0-5.0","SS1678233165043","5cb67a7ab73e8a001507fae5","6406d7f26dd5b7fc1e3377bd","6407ce43bd9e3fb95f83a099","1280","601","","5711","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","45290","0.0-6.0","SS1678233165043","5cb67a7ab73e8a001507fae5","6406d7f26dd5b7fc1e3377bd","6407ce43bd9e3fb95f83a099","1280","601","[{""page_index"":0,""viewing_time"":1543}]","1544","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","48271","0.0-7.0","SS1678233165043","5cb67a7ab73e8a001507fae5","6406d7f26dd5b7fc1e3377bd","6407ce43bd9e3fb95f83a099","1280","601","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","59244","0.0-8.0","SS1678233165043","5cb67a7ab73e8a001507fae5","6406d7f26dd5b7fc1e3377bd","6407ce43bd9e3fb95f83a099","1280","601","","10971","","f","","","<img src=""media/stimuli/inanimate_012_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/inanimate_012_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_012_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/animate_005_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_012_right.png","inanimate","right","pair","media/stimuli/inanimate_012_right.png","inanimate","right","single","media/stimuli/animate_005_left.png","animate","left","single","pose_animacy","","","",""
"","","","","","html-keyboard-response","9","63853","0.0-9.0","SS1678233165043","5cb67a7ab73e8a001507fae5","6406d7f26dd5b7fc1e3377bd","6407ce43bd9e3fb95f83a099","1280","601","","4607","","f","","","<img src=""media/stimuli/animate_001_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/animate_001_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/animate_002_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_001_right.png","animate","right","single","media/stimuli/animate_001_left.png","animate","left","single","media/stimuli/animate_002_right.png","animate","right","single","pose_identity","","","",""
