"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","13154","0.0-0.0","SS1678233306364","60fcd954f5ff1656599b53c9","6406d7f26dd5b7fc1e3377bd","6407ce760ab186902848e0c7","1366","657","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","18841","0.0-1.0","SS1678233306364","60fcd954f5ff1656599b53c9","6406d7f26dd5b7fc1e3377bd","6407ce760ab186902848e0c7","1366","657","[{""page_index"":0,""viewing_time"":5679}]","5680","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","25982","0.0-2.0","SS1678233306364","60fcd954f5ff1656599b53c9","6406d7f26dd5b7fc1e3377bd","6407ce760ab186902848e0c7","1366","657","[{""page_index"":0,""viewing_time"":5120}]","5121","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","28565","0.0-3.0","SS1678233306364","60fcd954f5ff1656599b53c9","6406d7f26dd5b7fc1e3377bd","6407ce760ab186902848e0c7","1366","657","[{""page_index"":0,""viewing_time"":2578}]","2579","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","37691","0.0-4.0","SS1678233306364","60fcd954f5ff1656599b53c9","6406d7f26dd5b7fc1e3377bd","6407ce760ab186902848e0c7","1366","657","","9117","","{""Q0"":5}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","44871","0.0-5.0","SS1678233306364","60fcd954f5ff1656599b53c9","6406d7f26dd5b7fc1e3377bd","6407ce760ab186902848e0c7","1366","657","","7162","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","47096","0.0-6.0","SS1678233306364","60fcd954f5ff1656599b53c9","6406d7f26dd5b7fc1e3377bd","6407ce760ab186902848e0c7","1366","657","[{""page_index"":0,""viewing_time"":2207}]","2208","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","49948","0.0-7.0","SS1678233306364","60fcd954f5ff1656599b53c9","6406d7f26dd5b7fc1e3377bd","6407ce760ab186902848e0c7","1366","657","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","61500","0.0-8.0","SS1678233306364","60fcd954f5ff1656599b53c9","6406d7f26dd5b7fc1e3377bd","6407ce760ab186902848e0c7","1366","657","","11523","","f","","","<img src=""media/stimuli/inanimate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/inanimate_003_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/inanimate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/inanimate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_003_right.png","inanimate","right","single","media/stimuli/inanimate_003_left.png","inanimate","left","single","media/stimuli/inanimate_003_right.png","inanimate","right","pair","pose_number","","","",""
"","","","","","html-keyboard-response","9","73489","0.0-9.0","SS1678233306364","60fcd954f5ff1656599b53c9","6406d7f26dd5b7fc1e3377bd","6407ce760ab186902848e0c7","1366","657","","11979","","j","","","<img src=""media/stimuli/inanimate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/inanimate_002_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/inanimate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/inanimate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_002_left.png","inanimate","left","single","media/stimuli/inanimate_002_right.png","inanimate","right","single","media/stimuli/inanimate_002_left.png","inanimate","left","pair","pose_number","","","",""
