"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","rating_stimulus","rating_animacy","rating_number","rating_pose","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type"
"true","false","[]","[]","[]","preload","0","3855","0.0-0.0","SS1678233248304","5ccc60abe787e000167f8143","6406d7f26dd5b7fc1e3377bd","6407ce796ca61b34e7c00f5a","1272","617","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","1379973","0.0-1.0","SS1678233248304","5ccc60abe787e000167f8143","6406d7f26dd5b7fc1e3377bd","6407ce796ca61b34e7c00f5a","1272","617","[{""page_index"":0,""viewing_time"":1376116}]","1376117","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","1390671","0.0-2.0","SS1678233248304","5ccc60abe787e000167f8143","6406d7f26dd5b7fc1e3377bd","6407ce796ca61b34e7c00f5a","1272","617","[{""page_index"":0,""viewing_time"":8410}]","8410","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","1392285","0.0-3.0","SS1678233248304","5ccc60abe787e000167f8143","6406d7f26dd5b7fc1e3377bd","6407ce796ca61b34e7c00f5a","1272","617","[{""page_index"":0,""viewing_time"":1613}]","1613","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","1405032","0.0-4.0","SS1678233248304","5ccc60abe787e000167f8143","6406d7f26dd5b7fc1e3377bd","6407ce796ca61b34e7c00f5a","1272","617","","12746","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","1415701","0.0-5.0","SS1678233248304","5ccc60abe787e000167f8143","6406d7f26dd5b7fc1e3377bd","6407ce796ca61b34e7c00f5a","1272","617","","10667","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","1417169","0.0-6.0","SS1678233248304","5ccc60abe787e000167f8143","6406d7f26dd5b7fc1e3377bd","6407ce796ca61b34e7c00f5a","1272","617","[{""page_index"":0,""viewing_time"":1466}]","1466","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","1419144","0.0-7.0","SS1678233248304","5ccc60abe787e000167f8143","6406d7f26dd5b7fc1e3377bd","6407ce796ca61b34e7c00f5a","1272","617","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","8","1424189","0.0-8.0","SS1678233248304","5ccc60abe787e000167f8143","6406d7f26dd5b7fc1e3377bd","6407ce796ca61b34e7c00f5a","1272","617","","5043","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_012_left.png","animate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","9","1431782","0.0-9.0","SS1678233248304","5ccc60abe787e000167f8143","6406d7f26dd5b7fc1e3377bd","6407ce796ca61b34e7c00f5a","1272","617","","7592","","{""Q0"":0}","[0]","complexity","media/stimuli/animate_001_left.png","animate","pair","left","","","","","","","","","","","","","",""
