"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","7393","0.0-0.0","SS1678170315022","63e316f79fdeba5ba50385e1","6406d7f26dd5b7fc1e3377bd","6406d8206a9808462fb1ce30","1495","764","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","1368650","0.0-1.0","SS1678170315022","63e316f79fdeba5ba50385e1","6406d7f26dd5b7fc1e3377bd","6406d8206a9808462fb1ce30","1495","764","[{""page_index"":0,""viewing_time"":1361256}]","1361256","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","1463522","0.0-2.0","SS1678170315022","63e316f79fdeba5ba50385e1","6406d7f26dd5b7fc1e3377bd","6406d8206a9808462fb1ce30","1495","764","[{""page_index"":0,""viewing_time"":92866}]","92866","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","1514714","0.0-3.0","SS1678170315022","63e316f79fdeba5ba50385e1","6406d7f26dd5b7fc1e3377bd","6406d8206a9808462fb1ce30","1495","764","[{""page_index"":0,""viewing_time"":51191}]","51192","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","1533971","0.0-4.0","SS1678170315022","63e316f79fdeba5ba50385e1","6406d7f26dd5b7fc1e3377bd","6406d8206a9808462fb1ce30","1495","764","","19254","","{""Q0"":2}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","1540331","0.0-5.0","SS1678170315022","63e316f79fdeba5ba50385e1","6406d7f26dd5b7fc1e3377bd","6406d8206a9808462fb1ce30","1495","764","","6356","","{""Q0"":2}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","1543187","0.0-6.0","SS1678170315022","63e316f79fdeba5ba50385e1","6406d7f26dd5b7fc1e3377bd","6406d8206a9808462fb1ce30","1495","764","[{""page_index"":0,""viewing_time"":2853}]","2853","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","1547751","0.0-7.0","SS1678170315022","63e316f79fdeba5ba50385e1","6406d7f26dd5b7fc1e3377bd","6406d8206a9808462fb1ce30","1495","764","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","1573054","0.0-8.0","SS1678170315022","63e316f79fdeba5ba50385e1","6406d7f26dd5b7fc1e3377bd","6406d8206a9808462fb1ce30","1495","764","","25301","","f","","","<img src=""media/stimuli/inanimate_006_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/inanimate_006_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/inanimate_006_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/inanimate_006_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_006_right.png","inanimate","right","single","media/stimuli/inanimate_006_left.png","inanimate","left","single","media/stimuli/inanimate_006_right.png","inanimate","right","pair","pose_number","","","",""
"","","","","","html-keyboard-response","9","1595673","0.0-9.0","SS1678170315022","63e316f79fdeba5ba50385e1","6406d7f26dd5b7fc1e3377bd","6406d8206a9808462fb1ce30","1495","764","","22618","","f","","","<img src=""media/stimuli/inanimate_004_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/inanimate_004_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_004_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/inanimate_004_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_004_left.png","inanimate","left","single","media/stimuli/inanimate_004_left.png","inanimate","left","pair","media/stimuli/inanimate_004_right.png","inanimate","right","single","number_pose","","","",""
