"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","163","0.0-0.0","SS1678234802135","5d4a41890e604c00011ade8b","6406d7f26dd5b7fc1e3377bd","6407ce5f8201bf2cf1767941","1920","969","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","3545","0.0-1.0","SS1678234802135","5d4a41890e604c00011ade8b","6406d7f26dd5b7fc1e3377bd","6407ce5f8201bf2cf1767941","1920","969","[{""page_index"":0,""viewing_time"":3380}]","3381","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","14306","0.0-2.0","SS1678234802135","5d4a41890e604c00011ade8b","6406d7f26dd5b7fc1e3377bd","6407ce5f8201bf2cf1767941","1920","969","[{""page_index"":0,""viewing_time"":8758}]","8759","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","16067","0.0-3.0","SS1678234802135","5d4a41890e604c00011ade8b","6406d7f26dd5b7fc1e3377bd","6407ce5f8201bf2cf1767941","1920","969","[{""page_index"":0,""viewing_time"":1759}]","1760","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","21659","0.0-4.0","SS1678234802135","5d4a41890e604c00011ade8b","6406d7f26dd5b7fc1e3377bd","6407ce5f8201bf2cf1767941","1920","969","","5588","","{""Q0"":5}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","28524","0.0-5.0","SS1678234802135","5d4a41890e604c00011ade8b","6406d7f26dd5b7fc1e3377bd","6407ce5f8201bf2cf1767941","1920","969","","6862","","{""Q0"":3}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","29581","0.0-6.0","SS1678234802135","5d4a41890e604c00011ade8b","6406d7f26dd5b7fc1e3377bd","6407ce5f8201bf2cf1767941","1920","969","[{""page_index"":0,""viewing_time"":1053}]","1053","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","31443","0.0-7.0","SS1678234802135","5d4a41890e604c00011ade8b","6406d7f26dd5b7fc1e3377bd","6407ce5f8201bf2cf1767941","1920","969","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","38390","0.0-8.0","SS1678234802135","5d4a41890e604c00011ade8b","6406d7f26dd5b7fc1e3377bd","6407ce5f8201bf2cf1767941","1920","969","","6943","","f","","","<img src=""media/stimuli/inanimate_008_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/inanimate_008_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/inanimate_008_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/inanimate_008_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_008_right.png","inanimate","right","single","media/stimuli/inanimate_008_left.png","inanimate","left","single","media/stimuli/inanimate_008_right.png","inanimate","right","pair","pose_number","","","",""
"","","","","","html-keyboard-response","9","43046","0.0-9.0","SS1678234802135","5d4a41890e604c00011ade8b","6406d7f26dd5b7fc1e3377bd","6407ce5f8201bf2cf1767941","1920","969","","4653","","f","","","<img src=""media/stimuli/inanimate_006_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/inanimate_006_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_006_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/inanimate_007_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_006_right.png","inanimate","right","single","media/stimuli/inanimate_006_right.png","inanimate","right","pair","media/stimuli/inanimate_007_right.png","inanimate","right","single","number_identity","","","",""
"","","","","","html-keyboard-response","10","45062","0.0-10.0","SS1678234802135","5d4a41890e604c00011ade8b","6406d7f26dd5b7fc1e3377bd","6407ce5f8201bf2cf1767941","1920","969","","2014","","j","","","<img src=""media/stimuli/inanimate_012_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/inanimate_012_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_009_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_009_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/inanimate_012_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/inanimate_012_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_012_left.png","inanimate","left","pair","media/stimuli/inanimate_009_left.png","inanimate","left","pair","media/stimuli/inanimate_012_right.png","inanimate","right","pair","identity_pose","","","",""
"","","","","","html-keyboard-response","11","48157","0.0-11.0","SS1678234802135","5d4a41890e604c00011ade8b","6406d7f26dd5b7fc1e3377bd","6407ce5f8201bf2cf1767941","1920","969","","3093","","f","","","<img src=""media/stimuli/inanimate_005_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/inanimate_005_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_005_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/animate_007_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_005_right.png","inanimate","right","single","media/stimuli/inanimate_005_right.png","inanimate","right","pair","media/stimuli/animate_007_right.png","animate","right","single","number_animacy","","","",""
