"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","9582","0.0-0.0","SS1678233189837","5db4a409d27e05000f0eaa00","6406d7f26dd5b7fc1e3377bd","6407ce5d43d49d0f92cfba97","1366","649","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","326207","0.0-1.0","SS1678233189837","5db4a409d27e05000f0eaa00","6406d7f26dd5b7fc1e3377bd","6407ce5d43d49d0f92cfba97","1366","649","[{""page_index"":0,""viewing_time"":316620}]","316621","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","334086","0.0-2.0","SS1678233189837","5db4a409d27e05000f0eaa00","6406d7f26dd5b7fc1e3377bd","6407ce5d43d49d0f92cfba97","1366","649","[{""page_index"":0,""viewing_time"":5673}]","5673","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","336723","0.0-3.0","SS1678233189837","5db4a409d27e05000f0eaa00","6406d7f26dd5b7fc1e3377bd","6407ce5d43d49d0f92cfba97","1366","649","[{""page_index"":0,""viewing_time"":2630}]","2632","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","342479","0.0-4.0","SS1678233189837","5db4a409d27e05000f0eaa00","6406d7f26dd5b7fc1e3377bd","6407ce5d43d49d0f92cfba97","1366","649","","5747","","{""Q0"":5}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","346819","0.0-5.0","SS1678233189837","5db4a409d27e05000f0eaa00","6406d7f26dd5b7fc1e3377bd","6407ce5d43d49d0f92cfba97","1366","649","","4335","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","348058","0.0-6.0","SS1678233189837","5db4a409d27e05000f0eaa00","6406d7f26dd5b7fc1e3377bd","6407ce5d43d49d0f92cfba97","1366","649","[{""page_index"":0,""viewing_time"":1234}]","1234","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","350256","0.0-7.0","SS1678233189837","5db4a409d27e05000f0eaa00","6406d7f26dd5b7fc1e3377bd","6407ce5d43d49d0f92cfba97","1366","649","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","355916","0.0-8.0","SS1678233189837","5db4a409d27e05000f0eaa00","6406d7f26dd5b7fc1e3377bd","6407ce5d43d49d0f92cfba97","1366","649","","5652","","f","","","<img src=""media/stimuli/animate_001_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/animate_001_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/animate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_001_right.png","animate","right","single","media/stimuli/animate_001_left.png","animate","left","single","media/stimuli/animate_003_right.png","animate","right","single","pose_identity","","","",""
"","","","","","html-keyboard-response","9","357494","0.0-9.0","SS1678233189837","5db4a409d27e05000f0eaa00","6406d7f26dd5b7fc1e3377bd","6407ce5d43d49d0f92cfba97","1366","649","","1575","","f","","","<img src=""media/stimuli/animate_010_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/animate_010_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/animate_010_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/inanimate_011_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_010_left.png","animate","left","single","media/stimuli/animate_010_left.png","animate","left","pair","media/stimuli/inanimate_011_left.png","inanimate","left","single","number_animacy","","","",""
