"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","rating_stimulus","rating_animacy","rating_number","rating_pose","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type"
"true","false","[]","[]","[]","preload","0","2986","0.0-0.0","SS1678233214303","63ea41179770f73a2f8e3fe1","6406d7f26dd5b7fc1e3377bd","6407ce7a2e2694c0e6a115cc","1438","660","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","5806","0.0-1.0","SS1678233214303","63ea41179770f73a2f8e3fe1","6406d7f26dd5b7fc1e3377bd","6407ce7a2e2694c0e6a115cc","1438","660","[{""page_index"":0,""viewing_time"":2818}]","2818","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","30829","0.0-2.0","SS1678233214303","63ea41179770f73a2f8e3fe1","6406d7f26dd5b7fc1e3377bd","6407ce7a2e2694c0e6a115cc","1438","660","[{""page_index"":0,""viewing_time"":23014}]","23014","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","33641","0.0-3.0","SS1678233214303","63ea41179770f73a2f8e3fe1","6406d7f26dd5b7fc1e3377bd","6407ce7a2e2694c0e6a115cc","1438","660","[{""page_index"":0,""viewing_time"":2811}]","2811","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","41272","0.0-4.0","SS1678233214303","63ea41179770f73a2f8e3fe1","6406d7f26dd5b7fc1e3377bd","6407ce7a2e2694c0e6a115cc","1438","660","","7630","","{""Q0"":3}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","46955","0.0-5.0","SS1678233214303","63ea41179770f73a2f8e3fe1","6406d7f26dd5b7fc1e3377bd","6407ce7a2e2694c0e6a115cc","1438","660","","5679","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","48296","0.0-6.0","SS1678233214303","63ea41179770f73a2f8e3fe1","6406d7f26dd5b7fc1e3377bd","6407ce7a2e2694c0e6a115cc","1438","660","[{""page_index"":0,""viewing_time"":1339}]","1339","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","51038","0.0-7.0","SS1678233214303","63ea41179770f73a2f8e3fe1","6406d7f26dd5b7fc1e3377bd","6407ce7a2e2694c0e6a115cc","1438","660","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","8","57117","0.0-8.0","SS1678233214303","63ea41179770f73a2f8e3fe1","6406d7f26dd5b7fc1e3377bd","6407ce7a2e2694c0e6a115cc","1438","660","","6077","","{""Q0"":3}","[0]","complexity","media/stimuli/animate_010_left.png","animate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","9","61874","0.0-9.0","SS1678233214303","63ea41179770f73a2f8e3fe1","6406d7f26dd5b7fc1e3377bd","6407ce7a2e2694c0e6a115cc","1438","660","","4753","","{""Q0"":3}","[0]","complexity","media/stimuli/animate_009_right.png","animate","pair","right","","","","","","","","","","","","","",""
