"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","2809","0.0-0.0","SS1678233191270","592bb32c943e670001cde123","6406d7f26dd5b7fc1e3377bd","6407ce634144f0b102cfbab7","1536","688","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","7593","0.0-1.0","SS1678233191270","592bb32c943e670001cde123","6406d7f26dd5b7fc1e3377bd","6407ce634144f0b102cfbab7","1536","688","[{""page_index"":0,""viewing_time"":4782}]","4782","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","23128","0.0-2.0","SS1678233191270","592bb32c943e670001cde123","6406d7f26dd5b7fc1e3377bd","6407ce634144f0b102cfbab7","1536","688","[{""page_index"":0,""viewing_time"":13525}]","13525","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","25592","0.0-3.0","SS1678233191270","592bb32c943e670001cde123","6406d7f26dd5b7fc1e3377bd","6407ce634144f0b102cfbab7","1536","688","[{""page_index"":0,""viewing_time"":2463}]","2463","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","40201","0.0-4.0","SS1678233191270","592bb32c943e670001cde123","6406d7f26dd5b7fc1e3377bd","6407ce634144f0b102cfbab7","1536","688","","14607","","{""Q0"":5}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","49321","0.0-5.0","SS1678233191270","592bb32c943e670001cde123","6406d7f26dd5b7fc1e3377bd","6407ce634144f0b102cfbab7","1536","688","","9117","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","50720","0.0-6.0","SS1678233191270","592bb32c943e670001cde123","6406d7f26dd5b7fc1e3377bd","6407ce634144f0b102cfbab7","1536","688","[{""page_index"":0,""viewing_time"":1397}]","1397","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","1647679","0.0-7.0","SS1678233191270","592bb32c943e670001cde123","6406d7f26dd5b7fc1e3377bd","6407ce634144f0b102cfbab7","1536","688","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","1654905","0.0-8.0","SS1678233191270","592bb32c943e670001cde123","6406d7f26dd5b7fc1e3377bd","6407ce634144f0b102cfbab7","1536","688","","7212","","f","","","<img src=""media/stimuli/animate_008_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/animate_008_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/animate_008_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/inanimate_012_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/inanimate_012_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_008_right.png","animate","right","pair","media/stimuli/animate_008_right.png","animate","right","single","media/stimuli/inanimate_012_right.png","inanimate","right","pair","number_animacy","","","",""
"","","","","","html-keyboard-response","9","1657042","0.0-9.0","SS1678233191270","592bb32c943e670001cde123","6406d7f26dd5b7fc1e3377bd","6407ce634144f0b102cfbab7","1536","688","","2135","","j","","","<img src=""media/stimuli/animate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/animate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_001_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_001_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/animate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_002_left.png","animate","left","pair","media/stimuli/inanimate_001_left.png","inanimate","left","pair","media/stimuli/animate_002_left.png","animate","left","single","animacy_number","","","",""
"","","","","","html-keyboard-response","10","1658053","0.0-10.0","SS1678233191270","592bb32c943e670001cde123","6406d7f26dd5b7fc1e3377bd","6407ce634144f0b102cfbab7","1536","688","","1008","","j","","","<img src=""media/stimuli/animate_006_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/inanimate_006_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/animate_006_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/animate_006_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_006_left.png","animate","left","single","media/stimuli/inanimate_006_left.png","inanimate","left","single","media/stimuli/animate_006_left.png","animate","left","pair","animacy_number","","","",""
