"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","rating_stimulus","rating_animacy","rating_number","rating_pose","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type"
"true","false","[]","[]","[]","preload","0","6532","0.0-0.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","9076","0.0-1.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","[{""page_index"":0,""viewing_time"":2542}]","2543","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","18012","0.0-2.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","[{""page_index"":0,""viewing_time"":6922}]","6922","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","20461","0.0-3.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","[{""page_index"":0,""viewing_time"":2447}]","2447","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","37615","0.0-4.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","","17151","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","42568","0.0-5.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","","4951","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","44680","0.0-6.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","[{""page_index"":0,""viewing_time"":2110}]","2110","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","48381","0.0-7.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","8","52786","0.0-8.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","","4402","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_002_right.png","animate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","9","55435","0.0-9.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","","2646","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_004_left.png","animate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","10","58609","0.0-10.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","","3172","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_001_left.png","animate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","11","61138","0.0-11.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","","2527","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_005_right.png","animate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","12","63378","0.0-12.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","","2239","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_007_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","13","65291","0.0-13.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","","1910","","{""Q0"":1}","[0]","complexity","media/stimuli/inanimate_012_left.png","inanimate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","14","67411","0.0-14.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","","2118","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_010_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","15","69355","0.0-15.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","","1942","","{""Q0"":1}","[0]","complexity","media/stimuli/inanimate_003_right.png","inanimate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","16","71396","0.0-16.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","","2039","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_008_right.png","animate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","17","77020","0.0-17.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","","5620","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_004_right.png","animate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","18","79317","0.0-18.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","","2293","","{""Q0"":1}","[0]","complexity","media/stimuli/inanimate_005_left.png","inanimate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","19","81988","0.0-19.0","SS1678233201886","5f467b0a0d1aef037515c8c9","6406d7f26dd5b7fc1e3377bd","6407ce6b647785827b83a08b","2560","1287","","2670","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_010_right.png","animate","single","right","","","","","","","","","","","","","",""
