"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","rating_stimulus","rating_animacy","rating_number","rating_pose","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type"
"true","false","[]","[]","[]","preload","0","6727","0.0-0.0","SS1678233223063","5bbd74b16f41680001ce5cdf","6406d7f26dd5b7fc1e3377bd","6407ce7b741b434c2b767942","1536","746","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","8423","0.0-1.0","SS1678233223063","5bbd74b16f41680001ce5cdf","6406d7f26dd5b7fc1e3377bd","6407ce7b741b434c2b767942","1536","746","[{""page_index"":0,""viewing_time"":1694}]","1694","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","88008","0.0-2.0","SS1678233223063","5bbd74b16f41680001ce5cdf","6406d7f26dd5b7fc1e3377bd","6407ce7b741b434c2b767942","1536","746","[{""page_index"":0,""viewing_time"":77565}]","77565","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","91061","0.0-3.0","SS1678233223063","5bbd74b16f41680001ce5cdf","6406d7f26dd5b7fc1e3377bd","6407ce7b741b434c2b767942","1536","746","[{""page_index"":0,""viewing_time"":3051}]","3051","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","99508","0.0-4.0","SS1678233223063","5bbd74b16f41680001ce5cdf","6406d7f26dd5b7fc1e3377bd","6407ce7b741b434c2b767942","1536","746","","8444","","{""Q0"":5}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","102788","0.0-5.0","SS1678233223063","5bbd74b16f41680001ce5cdf","6406d7f26dd5b7fc1e3377bd","6407ce7b741b434c2b767942","1536","746","","3276","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","104022","0.0-6.0","SS1678233223063","5bbd74b16f41680001ce5cdf","6406d7f26dd5b7fc1e3377bd","6407ce7b741b434c2b767942","1536","746","[{""page_index"":0,""viewing_time"":1230}]","1230","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","106949","0.0-7.0","SS1678233223063","5bbd74b16f41680001ce5cdf","6406d7f26dd5b7fc1e3377bd","6407ce7b741b434c2b767942","1536","746","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","8","111958","0.0-8.0","SS1678233223063","5bbd74b16f41680001ce5cdf","6406d7f26dd5b7fc1e3377bd","6407ce7b741b434c2b767942","1536","746","","5006","","{""Q0"":5}","[0]","complexity","media/stimuli/animate_011_right.png","animate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","9","113974","0.0-9.0","SS1678233223063","5bbd74b16f41680001ce5cdf","6406d7f26dd5b7fc1e3377bd","6407ce7b741b434c2b767942","1536","746","","2012","","{""Q0"":1}","[0]","complexity","media/stimuli/inanimate_001_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
