"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","rating_stimulus","rating_animacy","rating_number","rating_pose","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type"
"true","false","[]","[]","[]","preload","0","2896","0.0-0.0","SS1678233175240","62bdc30224534809032cf056","6406d7f26dd5b7fc1e3377bd","6407ce532e2694c0e6a115c8","2560","1297","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","5909","0.0-1.0","SS1678233175240","62bdc30224534809032cf056","6406d7f26dd5b7fc1e3377bd","6407ce532e2694c0e6a115c8","2560","1297","[{""page_index"":0,""viewing_time"":3011}]","3011","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","50729","0.0-2.0","SS1678233175240","62bdc30224534809032cf056","6406d7f26dd5b7fc1e3377bd","6407ce532e2694c0e6a115c8","2560","1297","[{""page_index"":0,""viewing_time"":42803}]","42803","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","54083","0.0-3.0","SS1678233175240","62bdc30224534809032cf056","6406d7f26dd5b7fc1e3377bd","6407ce532e2694c0e6a115c8","2560","1297","[{""page_index"":0,""viewing_time"":3353}]","3353","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","65549","0.0-4.0","SS1678233175240","62bdc30224534809032cf056","6406d7f26dd5b7fc1e3377bd","6407ce532e2694c0e6a115c8","2560","1297","","11465","","{""Q0"":5}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","69271","0.0-5.0","SS1678233175240","62bdc30224534809032cf056","6406d7f26dd5b7fc1e3377bd","6407ce532e2694c0e6a115c8","2560","1297","","3720","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","70907","0.0-6.0","SS1678233175240","62bdc30224534809032cf056","6406d7f26dd5b7fc1e3377bd","6407ce532e2694c0e6a115c8","2560","1297","[{""page_index"":0,""viewing_time"":1634}]","1634","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","72728","0.0-7.0","SS1678233175240","62bdc30224534809032cf056","6406d7f26dd5b7fc1e3377bd","6407ce532e2694c0e6a115c8","2560","1297","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","8","78169","0.0-8.0","SS1678233175240","62bdc30224534809032cf056","6406d7f26dd5b7fc1e3377bd","6407ce532e2694c0e6a115c8","2560","1297","","5440","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_003_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","9","82971","0.0-9.0","SS1678233175240","62bdc30224534809032cf056","6406d7f26dd5b7fc1e3377bd","6407ce532e2694c0e6a115c8","2560","1297","","4800","","{""Q0"":5}","[0]","complexity","media/stimuli/animate_009_left.png","animate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","10","88211","0.0-10.0","SS1678233175240","62bdc30224534809032cf056","6406d7f26dd5b7fc1e3377bd","6407ce532e2694c0e6a115c8","2560","1297","","5238","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_002_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","11","93725","0.0-11.0","SS1678233175240","62bdc30224534809032cf056","6406d7f26dd5b7fc1e3377bd","6407ce532e2694c0e6a115c8","2560","1297","","5512","","{""Q0"":5}","[0]","complexity","media/stimuli/inanimate_010_right.png","inanimate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","12","98335","0.0-12.0","SS1678233175240","62bdc30224534809032cf056","6406d7f26dd5b7fc1e3377bd","6407ce532e2694c0e6a115c8","2560","1297","","4608","","{""Q0"":5}","[0]","complexity","media/stimuli/animate_010_left.png","animate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","13","104047","0.0-13.0","SS1678233175240","62bdc30224534809032cf056","6406d7f26dd5b7fc1e3377bd","6407ce532e2694c0e6a115c8","2560","1297","","5710","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_002_right.png","animate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","14","109191","0.0-14.0","SS1678233175240","62bdc30224534809032cf056","6406d7f26dd5b7fc1e3377bd","6407ce532e2694c0e6a115c8","2560","1297","","5141","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_012_right.png","animate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","15","114025","0.0-15.0","SS1678233175240","62bdc30224534809032cf056","6406d7f26dd5b7fc1e3377bd","6407ce532e2694c0e6a115c8","2560","1297","","4832","","{""Q0"":1}","[0]","complexity","media/stimuli/inanimate_012_left.png","inanimate","pair","left","","","","","","","","","","","","","",""
