"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","rating_stimulus","rating_animacy","rating_number","rating_pose","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type"
"true","false","[]","[]","[]","preload","0","10070","0.0-0.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","203244","0.0-1.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","[{""page_index"":0,""viewing_time"":193171}]","193171","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","246431","0.0-2.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","[{""page_index"":0,""viewing_time"":41181}]","41181","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","322003","0.0-3.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","[{""page_index"":0,""viewing_time"":75570}]","75570","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","347986","0.0-4.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","","25979","","{""Q0"":3}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","359730","0.0-5.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","","11700","","{""Q0"":2}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","363518","0.0-6.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","[{""page_index"":0,""viewing_time"":3748}]","3748","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","367391","0.0-7.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","8","376086","0.0-8.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","","8692","","{""Q0"":0}","[0]","complexity","media/stimuli/inanimate_012_right.png","inanimate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","9","381723","0.0-9.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","","5596","","{""Q0"":0}","[0]","complexity","media/stimuli/inanimate_005_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","10","386391","0.0-10.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","","4622","","{""Q0"":0}","[0]","complexity","media/stimuli/inanimate_003_left.png","inanimate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","11","391314","0.0-11.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","","4880","","{""Q0"":0}","[0]","complexity","media/stimuli/inanimate_007_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","12","397808","0.0-12.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","","6447","","{""Q0"":0}","[0]","complexity","media/stimuli/animate_002_left.png","animate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","13","403564","0.0-13.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","","5713","","{""Q0"":0}","[0]","complexity","media/stimuli/animate_010_left.png","animate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","14","410228","0.0-14.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","","6612","","{""Q0"":0}","[0]","complexity","media/stimuli/animate_005_right.png","animate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","15","414922","0.0-15.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","","4653","","{""Q0"":0}","[0]","complexity","media/stimuli/inanimate_001_right.png","inanimate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","16","422613","0.0-16.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","","7644","","{""Q0"":0}","[0]","complexity","media/stimuli/animate_004_left.png","animate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","17","427520","0.0-17.0","SS1678233725319","63052f20afc39e87110eb83e","6406d7f26dd5b7fc1e3377bd","6407ce63cefef2ce69f1b40e","2560","1287","","4864","","{""Q0"":0}","[0]","complexity","media/stimuli/animate_006_right.png","animate","single","right","","","","","","","","","","","","","",""
