"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","3705","0.0-0.0","SS1678170149654","57dd186e6598aa0001992616","6406d7f26dd5b7fc1e3377bd","6406d8157b8d1f056abfefe0","2560","1339","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","8167","0.0-1.0","SS1678170149654","57dd186e6598aa0001992616","6406d7f26dd5b7fc1e3377bd","6406d8157b8d1f056abfefe0","2560","1339","[{""page_index"":0,""viewing_time"":4460}]","4461","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","20098","0.0-2.0","SS1678170149654","57dd186e6598aa0001992616","6406d7f26dd5b7fc1e3377bd","6406d8157b8d1f056abfefe0","2560","1339","[{""page_index"":0,""viewing_time"":9917}]","9917","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","23028","0.0-3.0","SS1678170149654","57dd186e6598aa0001992616","6406d7f26dd5b7fc1e3377bd","6406d8157b8d1f056abfefe0","2560","1339","[{""page_index"":0,""viewing_time"":2929}]","2929","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","32873","0.0-4.0","SS1678170149654","57dd186e6598aa0001992616","6406d7f26dd5b7fc1e3377bd","6406d8157b8d1f056abfefe0","2560","1339","","9842","","{""Q0"":2}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","39631","0.0-5.0","SS1678170149654","57dd186e6598aa0001992616","6406d7f26dd5b7fc1e3377bd","6406d8157b8d1f056abfefe0","2560","1339","","6755","","{""Q0"":0}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","42068","0.0-6.0","SS1678170149654","57dd186e6598aa0001992616","6406d7f26dd5b7fc1e3377bd","6406d8157b8d1f056abfefe0","2560","1339","[{""page_index"":0,""viewing_time"":2432}]","2433","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","44623","0.0-7.0","SS1678170149654","57dd186e6598aa0001992616","6406d7f26dd5b7fc1e3377bd","6406d8157b8d1f056abfefe0","2560","1339","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","53016","0.0-8.0","SS1678170149654","57dd186e6598aa0001992616","6406d7f26dd5b7fc1e3377bd","6406d8157b8d1f056abfefe0","2560","1339","","8388","","f","","","<img src=""media/stimuli/inanimate_004_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/inanimate_010_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/animate_006_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_004_right.png","inanimate","right","single","media/stimuli/inanimate_010_right.png","inanimate","right","single","media/stimuli/animate_006_right.png","animate","right","single","identity_animacy","","","",""
"","","","","","html-keyboard-response","9","54736","0.0-9.0","SS1678170149654","57dd186e6598aa0001992616","6406d7f26dd5b7fc1e3377bd","6406d8157b8d1f056abfefe0","2560","1339","","1719","","f","","","<img src=""media/stimuli/inanimate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/inanimate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/animate_012_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_002_left.png","inanimate","left","single","media/stimuli/inanimate_002_left.png","inanimate","left","pair","media/stimuli/animate_012_left.png","animate","left","single","number_animacy","","","",""
