"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","rating_stimulus","rating_animacy","rating_number","rating_pose","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type"
"true","false","[]","[]","[]","preload","0","2774","0.0-0.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","9896","0.0-1.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","[{""page_index"":0,""viewing_time"":7120}]","7120","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","26350","0.0-2.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","[{""page_index"":0,""viewing_time"":14452}]","14452","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","31428","0.0-3.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","[{""page_index"":0,""viewing_time"":5077}]","5077","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","47720","0.0-4.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","16291","","{""Q0"":2}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","52597","0.0-5.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","4874","","{""Q0"":2}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","55946","0.0-6.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","[{""page_index"":0,""viewing_time"":3346}]","3346","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","59603","0.0-7.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","8","63704","0.0-8.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","4099","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_004_right.png","inanimate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","9","67478","0.0-9.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","3770","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_009_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","10","72417","0.0-10.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","4936","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_004_left.png","animate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","11","75577","0.0-11.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","3156","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_012_left.png","animate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","12","79523","0.0-12.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","3943","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_012_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","13","83639","0.0-13.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","4113","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_006_left.png","inanimate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","14","87367","0.0-14.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","3725","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_001_left.png","inanimate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","15","91430","0.0-15.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","4059","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_005_right.png","animate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","16","94691","0.0-16.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","3259","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_003_right.png","animate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","17","97169","0.0-17.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","2475","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_008_left.png","animate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","18","100105","0.0-18.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","2933","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_012_right.png","animate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","19","103709","0.0-19.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","3600","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_009_right.png","animate","pair","right","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","108961","0.0-20.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","5249","","enter","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","21","113269","0.0-21.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","4307","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_007_right.png","animate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","22","117223","0.0-22.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","3949","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_011_left.png","inanimate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","23","120344","0.0-23.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","3118","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_012_left.png","inanimate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","24","123489","0.0-24.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","3142","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_005_left.png","inanimate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","25","126673","0.0-25.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","3181","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_002_left.png","inanimate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","26","130183","0.0-26.0","SS1678233204091","601b75077aa0425330b81e36","6406d7f26dd5b7fc1e3377bd","6407ce5fc8948e240c192951","1920","937","","3506","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_002_left.png","animate","single","left","","","","","","","","","","","","","",""
