"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","rating_stimulus","rating_animacy","rating_number","rating_pose","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type"
"true","false","[]","[]","[]","preload","0","22490","0.0-0.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","30818","0.0-1.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","[{""page_index"":0,""viewing_time"":8324}]","8324","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","53274","0.0-2.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","[{""page_index"":0,""viewing_time"":20450}]","20450","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","57201","0.0-3.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","[{""page_index"":0,""viewing_time"":3924}]","3924","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","71537","0.0-4.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","14329","","{""Q0"":4}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","79028","0.0-5.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","7480","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","81154","0.0-6.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","[{""page_index"":0,""viewing_time"":2120}]","2120","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","84628","0.0-7.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","8","91036","0.0-8.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","6402","","{""Q0"":1}","[0]","complexity","media/stimuli/inanimate_002_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","9","94309","0.0-9.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","3264","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_005_left.png","animate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","10","98163","0.0-10.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","3848","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_004_right.png","animate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","11","101810","0.0-11.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","3639","","{""Q0"":4}","[0]","complexity","media/stimuli/inanimate_011_right.png","inanimate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","12","105940","0.0-12.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","4125","","{""Q0"":1}","[0]","complexity","media/stimuli/inanimate_012_left.png","inanimate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","13","109588","0.0-13.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","3644","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_006_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","14","112458","0.0-14.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","2864","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_006_right.png","animate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","15","115227","0.0-15.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","2760","","{""Q0"":0}","[0]","complexity","media/stimuli/animate_006_left.png","animate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","16","118093","0.0-16.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","2859","","{""Q0"":4}","[0]","complexity","media/stimuli/inanimate_011_left.png","inanimate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","17","120613","0.0-17.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","2513","","{""Q0"":1}","[0]","complexity","media/stimuli/inanimate_012_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","18","124355","0.0-18.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","3738","","{""Q0"":0}","[0]","complexity","media/stimuli/animate_001_left.png","animate","single","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","19","127597","0.0-19.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","3236","","{""Q0"":0}","[0]","complexity","media/stimuli/animate_005_left.png","animate","single","left","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","20","131850","0.0-20.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","4246",""," ","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","21","151384","0.0-21.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","19525","","j","","","","","","","<img src=""media/stimuli/inanimate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/inanimate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/inanimate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/inanimate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_003_right.png","inanimate","right","pair","media/stimuli/inanimate_003_right.png","inanimate","right","single","media/stimuli/inanimate_003_right.png","inanimate","right","pair","number_filler"
"","","","","","html-keyboard-response","22","160046","0.0-22.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","8651","","j","","","","","","","<img src=""media/stimuli/animate_001_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/animate_001_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_010_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_010_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/animate_001_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_001_right.png","animate","right","pair","media/stimuli/inanimate_010_right.png","inanimate","right","pair","media/stimuli/animate_001_right.png","animate","right","single","animacy_number"
"","","","","","html-keyboard-response","23","163017","0.0-23.0","SS1678233211808","5d37d2861566530016a061de","6406d7f26dd5b7fc1e3377bd","6407ce7875fb452ea41e6d8e","1532","710","","2964","","f","","","","","","","<img src=""media/stimuli/inanimate_001_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/inanimate_001_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_001_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/inanimate_008_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/inanimate_008_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_001_left.png","inanimate","left","pair","media/stimuli/inanimate_001_left.png","inanimate","left","single","media/stimuli/inanimate_008_left.png","inanimate","left","pair","number_identity"
