"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","rating_stimulus","rating_animacy","rating_number","rating_pose","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type"
"true","false","[]","[]","[]","preload","0","5673","0.0-0.0","SS1678233209200","63b5cb851b4ecdfcf20e92bd","6406d7f26dd5b7fc1e3377bd","6407ce694a0c3e7b5713abb8","1536","714","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","22144","0.0-1.0","SS1678233209200","63b5cb851b4ecdfcf20e92bd","6406d7f26dd5b7fc1e3377bd","6407ce694a0c3e7b5713abb8","1536","714","[{""page_index"":0,""viewing_time"":16469}]","16469","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","42197","0.0-2.0","SS1678233209200","63b5cb851b4ecdfcf20e92bd","6406d7f26dd5b7fc1e3377bd","6407ce694a0c3e7b5713abb8","1536","714","[{""page_index"":0,""viewing_time"":18044}]","18044","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","47669","0.0-3.0","SS1678233209200","63b5cb851b4ecdfcf20e92bd","6406d7f26dd5b7fc1e3377bd","6407ce694a0c3e7b5713abb8","1536","714","[{""page_index"":0,""viewing_time"":5471}]","5471","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","71586","0.0-4.0","SS1678233209200","63b5cb851b4ecdfcf20e92bd","6406d7f26dd5b7fc1e3377bd","6407ce694a0c3e7b5713abb8","1536","714","","23914","","{""Q0"":2}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","81184","0.0-5.0","SS1678233209200","63b5cb851b4ecdfcf20e92bd","6406d7f26dd5b7fc1e3377bd","6407ce694a0c3e7b5713abb8","1536","714","","9594","","{""Q0"":0}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","84144","0.0-6.0","SS1678233209200","63b5cb851b4ecdfcf20e92bd","6406d7f26dd5b7fc1e3377bd","6407ce694a0c3e7b5713abb8","1536","714","[{""page_index"":0,""viewing_time"":2957}]","2957","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","89112","0.0-7.0","SS1678233209200","63b5cb851b4ecdfcf20e92bd","6406d7f26dd5b7fc1e3377bd","6407ce694a0c3e7b5713abb8","1536","714","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","8","96170","0.0-8.0","SS1678233209200","63b5cb851b4ecdfcf20e92bd","6406d7f26dd5b7fc1e3377bd","6407ce694a0c3e7b5713abb8","1536","714","","7056","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_008_left.png","animate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","9","100642","0.0-9.0","SS1678233209200","63b5cb851b4ecdfcf20e92bd","6406d7f26dd5b7fc1e3377bd","6407ce694a0c3e7b5713abb8","1536","714","","4468","","{""Q0"":1}","[0]","complexity","media/stimuli/animate_010_left.png","animate","single","left","","","","","","","","","","","","","",""
