"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","3343","0.0-0.0","SS1678233765632","63457059f383e9fd48fc3e90","6406d7f26dd5b7fc1e3377bd","6407ce6a1163a6e386e9bfa4","1280","698","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","71687","0.0-1.0","SS1678233765632","63457059f383e9fd48fc3e90","6406d7f26dd5b7fc1e3377bd","6407ce6a1163a6e386e9bfa4","1280","698","[{""page_index"":0,""viewing_time"":68343}]","68344","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","84500","0.0-2.0","SS1678233765632","63457059f383e9fd48fc3e90","6406d7f26dd5b7fc1e3377bd","6407ce6a1163a6e386e9bfa4","1280","698","[{""page_index"":0,""viewing_time"":10807}]","10808","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","85644","0.0-3.0","SS1678233765632","63457059f383e9fd48fc3e90","6406d7f26dd5b7fc1e3377bd","6407ce6a1163a6e386e9bfa4","1280","698","[{""page_index"":0,""viewing_time"":1141}]","1141","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","95728","0.0-4.0","SS1678233765632","63457059f383e9fd48fc3e90","6406d7f26dd5b7fc1e3377bd","6407ce6a1163a6e386e9bfa4","1280","698","","10079","","{""Q0"":5}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","99086","0.0-5.0","SS1678233765632","63457059f383e9fd48fc3e90","6406d7f26dd5b7fc1e3377bd","6407ce6a1163a6e386e9bfa4","1280","698","","3348","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","99930","0.0-6.0","SS1678233765632","63457059f383e9fd48fc3e90","6406d7f26dd5b7fc1e3377bd","6407ce6a1163a6e386e9bfa4","1280","698","[{""page_index"":0,""viewing_time"":835}]","835","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","102337","0.0-7.0","SS1678233765632","63457059f383e9fd48fc3e90","6406d7f26dd5b7fc1e3377bd","6407ce6a1163a6e386e9bfa4","1280","698","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","112463","0.0-8.0","SS1678233765632","63457059f383e9fd48fc3e90","6406d7f26dd5b7fc1e3377bd","6407ce6a1163a6e386e9bfa4","1280","698","","10122","","f","","","<img src=""media/stimuli/animate_002_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/animate_005_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/animate_002_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_002_left.png","animate","left","single","media/stimuli/animate_005_left.png","animate","left","single","media/stimuli/animate_002_right.png","animate","right","single","identity_pose","","","",""
"","","","","","html-keyboard-response","9","116252","0.0-9.0","SS1678233765632","63457059f383e9fd48fc3e90","6406d7f26dd5b7fc1e3377bd","6407ce6a1163a6e386e9bfa4","1280","698","","3785","","f","","","<img src=""media/stimuli/inanimate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/inanimate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_004_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_004_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/animate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/animate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_011_right.png","inanimate","right","pair","media/stimuli/inanimate_004_right.png","inanimate","right","pair","media/stimuli/animate_011_right.png","animate","right","pair","identity_animacy","","","",""
"","","","","","html-keyboard-response","10","120611","0.0-10.0","SS1678233765632","63457059f383e9fd48fc3e90","6406d7f26dd5b7fc1e3377bd","6407ce6a1163a6e386e9bfa4","1280","698","","4354","","f","","","<img src=""media/stimuli/inanimate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/inanimate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_010_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_010_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/animate_007_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/animate_007_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_003_right.png","inanimate","right","pair","media/stimuli/inanimate_010_right.png","inanimate","right","pair","media/stimuli/animate_007_right.png","animate","right","pair","identity_animacy","","","",""
"","","","","","html-keyboard-response","11","121883","0.0-11.0","SS1678233765632","63457059f383e9fd48fc3e90","6406d7f26dd5b7fc1e3377bd","6407ce6a1163a6e386e9bfa4","1280","698","","1267","","f","","","<img src=""media/stimuli/inanimate_001_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/inanimate_001_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_001_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_001_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/animate_001_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/animate_001_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_001_left.png","inanimate","left","pair","media/stimuli/inanimate_001_left.png","inanimate","left","pair","media/stimuli/animate_001_right.png","animate","right","pair","pose_animacy","","","",""
"","","","","","html-keyboard-response","12","123252","0.0-12.0","SS1678233765632","63457059f383e9fd48fc3e90","6406d7f26dd5b7fc1e3377bd","6407ce6a1163a6e386e9bfa4","1280","698","","1366","","j","","","<img src=""media/stimuli/inanimate_004_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/inanimate_004_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/inanimate_004_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/inanimate_004_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_004_right.png","inanimate","right","single","media/stimuli/inanimate_004_left.png","inanimate","left","single","media/stimuli/inanimate_004_right.png","inanimate","right","pair","pose_number","","","",""
