"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","4048","0.0-0.0","SS1678233225932","63ea829db0ab927a007cacec","6406d7f26dd5b7fc1e3377bd","6407ce82dd3d4a7b85db5b4b","1489","713","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","6554","0.0-1.0","SS1678233225932","63ea829db0ab927a007cacec","6406d7f26dd5b7fc1e3377bd","6407ce82dd3d4a7b85db5b4b","1489","713","[{""page_index"":0,""viewing_time"":2505}]","2505","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","12409","0.0-2.0","SS1678233225932","63ea829db0ab927a007cacec","6406d7f26dd5b7fc1e3377bd","6407ce82dd3d4a7b85db5b4b","1489","713","[{""page_index"":0,""viewing_time"":3838}]","3838","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","14438","0.0-3.0","SS1678233225932","63ea829db0ab927a007cacec","6406d7f26dd5b7fc1e3377bd","6407ce82dd3d4a7b85db5b4b","1489","713","[{""page_index"":0,""viewing_time"":2028}]","2028","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","22875","0.0-4.0","SS1678233225932","63ea829db0ab927a007cacec","6406d7f26dd5b7fc1e3377bd","6407ce82dd3d4a7b85db5b4b","1489","713","","8433","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","27507","0.0-5.0","SS1678233225932","63ea829db0ab927a007cacec","6406d7f26dd5b7fc1e3377bd","6407ce82dd3d4a7b85db5b4b","1489","713","","4629","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","29276","0.0-6.0","SS1678233225932","63ea829db0ab927a007cacec","6406d7f26dd5b7fc1e3377bd","6407ce82dd3d4a7b85db5b4b","1489","713","[{""page_index"":0,""viewing_time"":1765}]","1766","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","33801","0.0-7.0","SS1678233225932","63ea829db0ab927a007cacec","6406d7f26dd5b7fc1e3377bd","6407ce82dd3d4a7b85db5b4b","1489","713","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","41124","0.0-8.0","SS1678233225932","63ea829db0ab927a007cacec","6406d7f26dd5b7fc1e3377bd","6407ce82dd3d4a7b85db5b4b","1489","713","","7320","","f","","","<img src=""media/stimuli/animate_008_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/animate_008_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/inanimate_012_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_008_right.png","animate","right","single","media/stimuli/animate_008_left.png","animate","left","single","media/stimuli/inanimate_012_right.png","inanimate","right","single","pose_animacy","","","",""
"","","","","","html-keyboard-response","9","42804","0.0-9.0","SS1678233225932","63ea829db0ab927a007cacec","6406d7f26dd5b7fc1e3377bd","6407ce82dd3d4a7b85db5b4b","1489","713","","1678","","f","","","<img src=""media/stimuli/inanimate_006_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/inanimate_006_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_006_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/inanimate_005_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_006_right.png","inanimate","right","single","media/stimuli/inanimate_006_right.png","inanimate","right","pair","media/stimuli/inanimate_005_right.png","inanimate","right","single","number_identity","","","",""
