"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","22257","0.0-0.0","SS1678233214072","63cc90d2bed7edb18c3fd155","6406d7f26dd5b7fc1e3377bd","6407ce765addc67bf9cfba9b","1320","658","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","56857","0.0-1.0","SS1678233214072","63cc90d2bed7edb18c3fd155","6406d7f26dd5b7fc1e3377bd","6407ce765addc67bf9cfba9b","1320","658","[{""page_index"":0,""viewing_time"":34595}]","34596","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","75510","0.0-2.0","SS1678233214072","63cc90d2bed7edb18c3fd155","6406d7f26dd5b7fc1e3377bd","6407ce765addc67bf9cfba9b","1320","658","[{""page_index"":0,""viewing_time"":16634}]","16634","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","81679","0.0-3.0","SS1678233214072","63cc90d2bed7edb18c3fd155","6406d7f26dd5b7fc1e3377bd","6407ce765addc67bf9cfba9b","1320","658","[{""page_index"":0,""viewing_time"":6168}]","6168","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","97272","0.0-4.0","SS1678233214072","63cc90d2bed7edb18c3fd155","6406d7f26dd5b7fc1e3377bd","6407ce765addc67bf9cfba9b","1320","658","","15591","","{""Q0"":5}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","104867","0.0-5.0","SS1678233214072","63cc90d2bed7edb18c3fd155","6406d7f26dd5b7fc1e3377bd","6407ce765addc67bf9cfba9b","1320","658","","7592","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","107127","0.0-6.0","SS1678233214072","63cc90d2bed7edb18c3fd155","6406d7f26dd5b7fc1e3377bd","6407ce765addc67bf9cfba9b","1320","658","[{""page_index"":0,""viewing_time"":2257}]","2257","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","111737","0.0-7.0","SS1678233214072","63cc90d2bed7edb18c3fd155","6406d7f26dd5b7fc1e3377bd","6407ce765addc67bf9cfba9b","1320","658","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","124698","0.0-8.0","SS1678233214072","63cc90d2bed7edb18c3fd155","6406d7f26dd5b7fc1e3377bd","6407ce765addc67bf9cfba9b","1320","658","","12957","","j","","","<img src=""media/stimuli/inanimate_003_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/inanimate_003_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/animate_009_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/inanimate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_003_left.png","inanimate","left","pair","media/stimuli/animate_009_left.png","animate","left","single","media/stimuli/inanimate_003_right.png","inanimate","right","single","animacy_pose","","","",""
"","","","","","html-keyboard-response","9","130801","0.0-9.0","SS1678233214072","63cc90d2bed7edb18c3fd155","6406d7f26dd5b7fc1e3377bd","6407ce765addc67bf9cfba9b","1320","658","","6098","","j","","","<img src=""media/stimuli/inanimate_009_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/inanimate_009_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_009_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/inanimate_009_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/inanimate_009_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_009_left.png","inanimate","left","pair","media/stimuli/inanimate_009_left.png","inanimate","left","single","media/stimuli/inanimate_009_right.png","inanimate","right","pair","number_pose","","","",""
