"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height"
"true","false","[]","[]","[]","preload","0","51","0.0-0.0","SS1678233960959","5ce9c6df6b2b3d001a94b24f","6406d7f26dd5b7fc1e3377bd","6407ce73481d9fd36fc00f47","1366","657"
