"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","5899","0.0-0.0","SS1678233605516","63ed1d16cb4f814893353e97","6406d7f26dd5b7fc1e3377bd","6407cfcd1fca9f44fcd214bc","1366","617","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","18732","0.0-1.0","SS1678233605516","63ed1d16cb4f814893353e97","6406d7f26dd5b7fc1e3377bd","6407cfcd1fca9f44fcd214bc","1366","617","[{""page_index"":0,""viewing_time"":12829}]","12829","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","23476","0.0-2.0","SS1678233605516","63ed1d16cb4f814893353e97","6406d7f26dd5b7fc1e3377bd","6407cfcd1fca9f44fcd214bc","1366","617","[{""page_index"":0,""viewing_time"":2738}]","2738","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","26022","0.0-3.0","SS1678233605516","63ed1d16cb4f814893353e97","6406d7f26dd5b7fc1e3377bd","6407cfcd1fca9f44fcd214bc","1366","617","[{""page_index"":0,""viewing_time"":2543}]","2544","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","37294","0.0-4.0","SS1678233605516","63ed1d16cb4f814893353e97","6406d7f26dd5b7fc1e3377bd","6407cfcd1fca9f44fcd214bc","1366","617","","11265","","{""Q0"":4}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","49964","0.0-5.0","SS1678233605516","63ed1d16cb4f814893353e97","6406d7f26dd5b7fc1e3377bd","6407cfcd1fca9f44fcd214bc","1366","617","","12656","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","51518","0.0-6.0","SS1678233605516","63ed1d16cb4f814893353e97","6406d7f26dd5b7fc1e3377bd","6407cfcd1fca9f44fcd214bc","1366","617","[{""page_index"":0,""viewing_time"":1540}]","1541","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","53747","0.0-7.0","SS1678233605516","63ed1d16cb4f814893353e97","6406d7f26dd5b7fc1e3377bd","6407cfcd1fca9f44fcd214bc","1366","617","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","61877","0.0-8.0","SS1678233605516","63ed1d16cb4f814893353e97","6406d7f26dd5b7fc1e3377bd","6407cfcd1fca9f44fcd214bc","1366","617","","8122","","f","","","<img src=""media/stimuli/inanimate_007_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/inanimate_007_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_007_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_007_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/animate_009_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/animate_009_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_007_right.png","inanimate","right","pair","media/stimuli/inanimate_007_right.png","inanimate","right","pair","media/stimuli/animate_009_left.png","animate","left","pair","pose_animacy","","","",""
"","","","","","html-keyboard-response","9","63758","0.0-9.0","SS1678233605516","63ed1d16cb4f814893353e97","6406d7f26dd5b7fc1e3377bd","6407cfcd1fca9f44fcd214bc","1366","617","","1875","","j","","","<img src=""media/stimuli/animate_008_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/animate_008_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/animate_008_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/animate_008_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_008_right.png","animate","right","pair","media/stimuli/inanimate_011_right.png","inanimate","right","pair","media/stimuli/animate_008_left.png","animate","left","pair","animacy_pose","","","",""
