"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","rating_stimulus","rating_animacy","rating_number","rating_pose","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type"
"true","false","[]","[]","[]","preload","0","2679","0.0-0.0","SS1678233209446","5e0d256753e8464d64940925","6406d7f26dd5b7fc1e3377bd","6407ce618683ed7f4c61e699","1536","714","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","15250","0.0-1.0","SS1678233209446","5e0d256753e8464d64940925","6406d7f26dd5b7fc1e3377bd","6407ce618683ed7f4c61e699","1536","714","[{""page_index"":0,""viewing_time"":12568}]","12569","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","30058","0.0-2.0","SS1678233209446","5e0d256753e8464d64940925","6406d7f26dd5b7fc1e3377bd","6407ce618683ed7f4c61e699","1536","714","[{""page_index"":0,""viewing_time"":12801}]","12802","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","33015","0.0-3.0","SS1678233209446","5e0d256753e8464d64940925","6406d7f26dd5b7fc1e3377bd","6407ce618683ed7f4c61e699","1536","714","[{""page_index"":0,""viewing_time"":2956}]","2956","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","42462","0.0-4.0","SS1678233209446","5e0d256753e8464d64940925","6406d7f26dd5b7fc1e3377bd","6407ce618683ed7f4c61e699","1536","714","","9443","","{""Q0"":5}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","47122","0.0-5.0","SS1678233209446","5e0d256753e8464d64940925","6406d7f26dd5b7fc1e3377bd","6407ce618683ed7f4c61e699","1536","714","","4656","","{""Q0"":0}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","48845","0.0-6.0","SS1678233209446","5e0d256753e8464d64940925","6406d7f26dd5b7fc1e3377bd","6407ce618683ed7f4c61e699","1536","714","[{""page_index"":0,""viewing_time"":1721}]","1721","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","52731","0.0-7.0","SS1678233209446","5e0d256753e8464d64940925","6406d7f26dd5b7fc1e3377bd","6407ce618683ed7f4c61e699","1536","714","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","8","56705","0.0-8.0","SS1678233209446","5e0d256753e8464d64940925","6406d7f26dd5b7fc1e3377bd","6407ce618683ed7f4c61e699","1536","714","","3971","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_010_left.png","inanimate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","9","61390","0.0-9.0","SS1678233209446","5e0d256753e8464d64940925","6406d7f26dd5b7fc1e3377bd","6407ce618683ed7f4c61e699","1536","714","","4682","","{""Q0"":3}","[0]","complexity","media/stimuli/animate_003_right.png","animate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","10","65049","0.0-10.0","SS1678233209446","5e0d256753e8464d64940925","6406d7f26dd5b7fc1e3377bd","6407ce618683ed7f4c61e699","1536","714","","3655","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_007_right.png","inanimate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","11","68027","0.0-11.0","SS1678233209446","5e0d256753e8464d64940925","6406d7f26dd5b7fc1e3377bd","6407ce618683ed7f4c61e699","1536","714","","2974","","{""Q0"":3}","[0]","complexity","media/stimuli/animate_011_left.png","animate","single","left","","","","","","","","","","","","","",""
