"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","1808","0.0-0.0","SS1678233193930","5b05e0d131cebe000177c38e","6406d7f26dd5b7fc1e3377bd","6407ce622dcdfc0d5fdf5de6","1280","567","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","13880","0.0-1.0","SS1678233193930","5b05e0d131cebe000177c38e","6406d7f26dd5b7fc1e3377bd","6407ce622dcdfc0d5fdf5de6","1280","567","[{""page_index"":0,""viewing_time"":12071}]","12071","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","31913","0.0-2.0","SS1678233193930","5b05e0d131cebe000177c38e","6406d7f26dd5b7fc1e3377bd","6407ce622dcdfc0d5fdf5de6","1280","567","[{""page_index"":0,""viewing_time"":16028}]","16029","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","35792","0.0-3.0","SS1678233193930","5b05e0d131cebe000177c38e","6406d7f26dd5b7fc1e3377bd","6407ce622dcdfc0d5fdf5de6","1280","567","[{""page_index"":0,""viewing_time"":3876}]","3876","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","45071","0.0-4.0","SS1678233193930","5b05e0d131cebe000177c38e","6406d7f26dd5b7fc1e3377bd","6407ce622dcdfc0d5fdf5de6","1280","567","","9277","","{""Q0"":5}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","50056","0.0-5.0","SS1678233193930","5b05e0d131cebe000177c38e","6406d7f26dd5b7fc1e3377bd","6407ce622dcdfc0d5fdf5de6","1280","567","","4983","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","52225","0.0-6.0","SS1678233193930","5b05e0d131cebe000177c38e","6406d7f26dd5b7fc1e3377bd","6407ce622dcdfc0d5fdf5de6","1280","567","[{""page_index"":0,""viewing_time"":2168}]","2168","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","55495","0.0-7.0","SS1678233193930","5b05e0d131cebe000177c38e","6406d7f26dd5b7fc1e3377bd","6407ce622dcdfc0d5fdf5de6","1280","567","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","64011","0.0-8.0","SS1678233193930","5b05e0d131cebe000177c38e","6406d7f26dd5b7fc1e3377bd","6407ce622dcdfc0d5fdf5de6","1280","567","","8508","","j","","","<img src=""media/stimuli/inanimate_005_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/animate_007_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/inanimate_005_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/inanimate_005_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_005_left.png","inanimate","left","single","media/stimuli/animate_007_left.png","animate","left","single","media/stimuli/inanimate_005_left.png","inanimate","left","pair","animacy_number","","","",""
"","","","","","html-keyboard-response","9","66126","0.0-9.0","SS1678233193930","5b05e0d131cebe000177c38e","6406d7f26dd5b7fc1e3377bd","6407ce622dcdfc0d5fdf5de6","1280","567","","2113","","j","","","<img src=""media/stimuli/inanimate_008_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/animate_003_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/inanimate_009_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/inanimate_008_right.png","inanimate","right","single","media/stimuli/animate_003_right.png","animate","right","single","media/stimuli/inanimate_009_right.png","inanimate","right","single","animacy_identity","","","",""
