"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","2606","0.0-0.0","SS1678233163868","5e28e8730fd86a0a19e084cd","6406d7f26dd5b7fc1e3377bd","6407ce477202a50c26f19b50","1280","891","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","5771","0.0-1.0","SS1678233163868","5e28e8730fd86a0a19e084cd","6406d7f26dd5b7fc1e3377bd","6407ce477202a50c26f19b50","1280","891","[{""page_index"":0,""viewing_time"":3165}]","3165","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","10419","0.0-2.0","SS1678233163868","5e28e8730fd86a0a19e084cd","6406d7f26dd5b7fc1e3377bd","6407ce477202a50c26f19b50","1280","891","[{""page_index"":0,""viewing_time"":2640}]","2641","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","12691","0.0-3.0","SS1678233163868","5e28e8730fd86a0a19e084cd","6406d7f26dd5b7fc1e3377bd","6407ce477202a50c26f19b50","1280","891","[{""page_index"":0,""viewing_time"":2270}]","2270","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","20756","0.0-4.0","SS1678233163868","5e28e8730fd86a0a19e084cd","6406d7f26dd5b7fc1e3377bd","6407ce477202a50c26f19b50","1280","891","","8062","","{""Q0"":2}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","26555","0.0-5.0","SS1678233163868","5e28e8730fd86a0a19e084cd","6406d7f26dd5b7fc1e3377bd","6407ce477202a50c26f19b50","1280","891","","5797","","{""Q0"":0}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","28042","0.0-6.0","SS1678233163868","5e28e8730fd86a0a19e084cd","6406d7f26dd5b7fc1e3377bd","6407ce477202a50c26f19b50","1280","891","[{""page_index"":0,""viewing_time"":1486}]","1486","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","30441","0.0-7.0","SS1678233163868","5e28e8730fd86a0a19e084cd","6406d7f26dd5b7fc1e3377bd","6407ce477202a50c26f19b50","1280","891","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","36501","0.0-8.0","SS1678233163868","5e28e8730fd86a0a19e084cd","6406d7f26dd5b7fc1e3377bd","6407ce477202a50c26f19b50","1280","891","","6052","","f","","","<img src=""media/stimuli/animate_008_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/animate_008_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/animate_012_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:58%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_008_left.png","animate","left","single","media/stimuli/animate_008_left.png","animate","left","single","media/stimuli/animate_012_left.png","animate","left","single","filler_identity","","","",""
"","","","","","html-keyboard-response","9","38355","0.0-9.0","SS1678233163868","5e28e8730fd86a0a19e084cd","6406d7f26dd5b7fc1e3377bd","6407ce477202a50c26f19b50","1280","891","","1848","","j","","","<img src=""media/stimuli/animate_008_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/inanimate_010_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/animate_008_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/animate_008_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_008_right.png","animate","right","single","media/stimuli/inanimate_010_right.png","inanimate","right","single","media/stimuli/animate_008_right.png","animate","right","pair","animacy_number","","","",""
