"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type","rating_stimulus","rating_animacy","rating_number","rating_pose"
"true","false","[]","[]","[]","preload","0","54168","0.0-0.0","SS1678233193866","5dd2f94a238a913096c52317","6406d7f26dd5b7fc1e3377bd","6407ce55c6ffde75522c75c8","1280","569","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","64235","0.0-1.0","SS1678233193866","5dd2f94a238a913096c52317","6406d7f26dd5b7fc1e3377bd","6407ce55c6ffde75522c75c8","1280","569","[{""page_index"":0,""viewing_time"":10061}]","10062","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","80111","0.0-2.0","SS1678233193866","5dd2f94a238a913096c52317","6406d7f26dd5b7fc1e3377bd","6407ce55c6ffde75522c75c8","1280","569","[{""page_index"":0,""viewing_time"":13855}]","13856","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","83293","0.0-3.0","SS1678233193866","5dd2f94a238a913096c52317","6406d7f26dd5b7fc1e3377bd","6407ce55c6ffde75522c75c8","1280","569","[{""page_index"":0,""viewing_time"":3174}]","3175","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","93084","0.0-4.0","SS1678233193866","5dd2f94a238a913096c52317","6406d7f26dd5b7fc1e3377bd","6407ce55c6ffde75522c75c8","1280","569","","9780","","{""Q0"":5}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","97650","0.0-5.0","SS1678233193866","5dd2f94a238a913096c52317","6406d7f26dd5b7fc1e3377bd","6407ce55c6ffde75522c75c8","1280","569","","4557","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","99561","0.0-6.0","SS1678233193866","5dd2f94a238a913096c52317","6406d7f26dd5b7fc1e3377bd","6407ce55c6ffde75522c75c8","1280","569","[{""page_index"":0,""viewing_time"":1901}]","1903","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","102199","0.0-7.0","SS1678233193866","5dd2f94a238a913096c52317","6406d7f26dd5b7fc1e3377bd","6407ce55c6ffde75522c75c8","1280","569","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","8","110032","0.0-8.0","SS1678233193866","5dd2f94a238a913096c52317","6406d7f26dd5b7fc1e3377bd","6407ce55c6ffde75522c75c8","1280","569","","7817","","j","","","<img src=""media/stimuli/animate_010_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:44.5%""></img><img src=""media/stimuli/animate_010_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:51.5%""></img><img src=""media/stimuli/inanimate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:34.5%""></img><img src=""media/stimuli/inanimate_011_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:41.5%""></img><img src=""media/stimuli/animate_004_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/animate_004_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_010_right.png","animate","right","pair","media/stimuli/inanimate_011_right.png","inanimate","right","pair","media/stimuli/animate_004_right.png","animate","right","pair","animacy_identity","","","",""
"","","","","","html-keyboard-response","9","114192","0.0-9.0","SS1678233193866","5dd2f94a238a913096c52317","6406d7f26dd5b7fc1e3377bd","6407ce55c6ffde75522c75c8","1280","569","","4155","","f","","","<img src=""media/stimuli/animate_004_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px; position:fixed; top:10%;    transform: translate(-50%, -50%);left:48%""></img><img src=""media/stimuli/animate_004_right.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:38%""></img><img src=""media/stimuli/animate_004_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:54.5%""></img><img src=""media/stimuli/animate_004_left.png"" class=""coveredImage test"" style = ""width:100px; height:100px;position:fixed; top:25%;        transform: translate(-50%, -50%);left:61.5%""></img><img src=""media/f.png""style = ""width:30px x; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:40%""></img><img src=""media/j.png""style = ""width:30px; height:30px;position:fixed; top:43%;    transform: translate(-50%, -50%);left:60%""></img>","media/stimuli/animate_004_left.png","animate","left","single","media/stimuli/animate_004_right.png","animate","right","single","media/stimuli/animate_004_left.png","animate","left","pair","pose_number","","","",""
