"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","rating_stimulus","rating_animacy","rating_number","rating_pose","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type"
"true","false","[]","[]","[]","preload","0","17701","0.0-0.0","SS1678233186822","62adcf439ff48317ff72e773","6406d7f26dd5b7fc1e3377bd","6407ce575517e90b9f4e17fe","638","919","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","19954","0.0-1.0","SS1678233186822","62adcf439ff48317ff72e773","6406d7f26dd5b7fc1e3377bd","6407ce575517e90b9f4e17fe","638","919","[{""page_index"":0,""viewing_time"":2250}]","2250","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","38801","0.0-2.0","SS1678233186822","62adcf439ff48317ff72e773","6406d7f26dd5b7fc1e3377bd","6407ce575517e90b9f4e17fe","638","919","[{""page_index"":0,""viewing_time"":16842}]","16843","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","48113","0.0-3.0","SS1678233186822","62adcf439ff48317ff72e773","6406d7f26dd5b7fc1e3377bd","6407ce575517e90b9f4e17fe","638","919","[{""page_index"":0,""viewing_time"":9310}]","9310","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","61505","0.0-4.0","SS1678233186822","62adcf439ff48317ff72e773","6406d7f26dd5b7fc1e3377bd","6407ce575517e90b9f4e17fe","638","919","","13390","","{""Q0"":4}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","74633","0.0-5.0","SS1678233186822","62adcf439ff48317ff72e773","6406d7f26dd5b7fc1e3377bd","6407ce575517e90b9f4e17fe","638","919","","13124","","{""Q0"":4}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","81912","0.0-6.0","SS1678233186822","62adcf439ff48317ff72e773","6406d7f26dd5b7fc1e3377bd","6407ce575517e90b9f4e17fe","638","919","[{""page_index"":0,""viewing_time"":7276}]","7276","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","110270","0.0-7.0","SS1678233186822","62adcf439ff48317ff72e773","6406d7f26dd5b7fc1e3377bd","6407ce575517e90b9f4e17fe","638","919","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","8","127753","0.0-8.0","SS1678233186822","62adcf439ff48317ff72e773","6406d7f26dd5b7fc1e3377bd","6407ce575517e90b9f4e17fe","638","919","","17485","","{""Q0"":2}","[0]","complexity","media/stimuli/animate_012_right.png","animate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","9","215992","0.0-9.0","SS1678233186822","62adcf439ff48317ff72e773","6406d7f26dd5b7fc1e3377bd","6407ce575517e90b9f4e17fe","638","919","","88224","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_002_left.png","inanimate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","10","217808","0.0-10.0","SS1678233186822","62adcf439ff48317ff72e773","6406d7f26dd5b7fc1e3377bd","6407ce575517e90b9f4e17fe","638","919","","1812","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_007_left.png","inanimate","pair","left","","","","","","","","","","","","","",""
"","","","","","survey-likert","11","228064","0.0-11.0","SS1678233186822","62adcf439ff48317ff72e773","6406d7f26dd5b7fc1e3377bd","6407ce575517e90b9f4e17fe","638","919","","10253","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_010_right.png","inanimate","single","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","12","232640","0.0-12.0","SS1678233186822","62adcf439ff48317ff72e773","6406d7f26dd5b7fc1e3377bd","6407ce575517e90b9f4e17fe","638","919","","4568","","{""Q0"":4}","[0]","complexity","media/stimuli/inanimate_001_right.png","inanimate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","13","258784","0.0-13.0","SS1678233186822","62adcf439ff48317ff72e773","6406d7f26dd5b7fc1e3377bd","6407ce575517e90b9f4e17fe","638","919","","26140","","{""Q0"":2}","[0]","complexity","media/stimuli/inanimate_012_left.png","inanimate","pair","left","","","","","","","","","","","","","",""
