"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject","prolific_id","study","session","window_width","window_height","view_history","rt","stimulus_type","response","question_order","rating_type","rating_stimulus","rating_animacy","rating_number","rating_pose","stimulus","target","target_animacy","target_pose","target_number","left","left_animacy","left_pose","left_number","right","right_animacy","right_pose","right_number","comparison_type"
"true","false","[]","[]","[]","preload","0","2928","0.0-0.0","SS1678233210993","62ff8aa20b2d8c0e359e9799","6406d7f26dd5b7fc1e3377bd","6407ce6d1f2d08b7d72c75d4","1440","759","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","1","15812","0.0-1.0","SS1678233210993","62ff8aa20b2d8c0e359e9799","6406d7f26dd5b7fc1e3377bd","6407ce6d1f2d08b7d72c75d4","1440","759","[{""page_index"":0,""viewing_time"":12879}]","12880","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","2","35023","0.0-2.0","SS1678233210993","62ff8aa20b2d8c0e359e9799","6406d7f26dd5b7fc1e3377bd","6407ce6d1f2d08b7d72c75d4","1440","759","[{""page_index"":0,""viewing_time"":17174}]","17174","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","3","39771","0.0-3.0","SS1678233210993","62ff8aa20b2d8c0e359e9799","6406d7f26dd5b7fc1e3377bd","6407ce6d1f2d08b7d72c75d4","1440","759","[{""page_index"":0,""viewing_time"":4746}]","4746","instructions","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","4","55586","0.0-4.0","SS1678233210993","62ff8aa20b2d8c0e359e9799","6406d7f26dd5b7fc1e3377bd","6407ce6d1f2d08b7d72c75d4","1440","759","","15796","","{""Q0"":3}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","5","64898","0.0-5.0","SS1678233210993","62ff8aa20b2d8c0e359e9799","6406d7f26dd5b7fc1e3377bd","6407ce6d1f2d08b7d72c75d4","1440","759","","9306","","{""Q0"":1}","[0]","anchoring","","","","","","","","","","","","","","","","","",""
"","","","","","instructions","6","69522","0.0-6.0","SS1678233210993","62ff8aa20b2d8c0e359e9799","6406d7f26dd5b7fc1e3377bd","6407ce6d1f2d08b7d72c75d4","1440","759","[{""page_index"":0,""viewing_time"":4619}]","4619","instructions","","","","","","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","7","72978","0.0-7.0","SS1678233210993","62ff8aa20b2d8c0e359e9799","6406d7f26dd5b7fc1e3377bd","6407ce6d1f2d08b7d72c75d4","1440","759","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","survey-likert","8","82504","0.0-8.0","SS1678233210993","62ff8aa20b2d8c0e359e9799","6406d7f26dd5b7fc1e3377bd","6407ce6d1f2d08b7d72c75d4","1440","759","","9522","","{""Q0"":3}","[0]","complexity","media/stimuli/animate_002_right.png","animate","pair","right","","","","","","","","","","","","","",""
"","","","","","survey-likert","9","86123","0.0-9.0","SS1678233210993","62ff8aa20b2d8c0e359e9799","6406d7f26dd5b7fc1e3377bd","6407ce6d1f2d08b7d72c75d4","1440","759","","3612","","{""Q0"":3}","[0]","complexity","media/stimuli/animate_010_right.png","animate","pair","right","","","","","","","","","","","","","",""
